StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,NAGARKURNOOL,UPPUNUNTHALA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,"FARMER ASKED QUERY ON SPIDER MITE MANAGEMENT IN PADDY
","RECOMMENDED TO SPRAY CHLORPYRIFOS  (CORABAN/PREDATOR) 500 ML/200 LITRES OF WATER క్లోరోఫైరిఫాస్ (కోరబాన్) 500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
OR

RECOMMENDED TO SPRAY  Fipronil 7% + Hexythiazox 2% SC( PESTOP )400 ML  /200 LITRES OF WATER/ ACRE
ఫిప్రోనిల్ 7% + హెక్సిథియాజాక్స్ 2% SC ( PESTOP )400 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి- ",2024-10-01T06:42:23.68,2024,10
TELANGANA,NAGARKURNOOL,AMRABAD,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN MANGO,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
RECOMMENDED TO SPRAY BORAX 3 GRAMS/1 LITRE OF WATER",2024-10-02T11:25:15.617,2024,10
TELANGANA,NAGARKURNOOL,KOLLAPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked query on leaf folder management in paddy ? ,"RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/200 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
",2024-10-03T10:57:53.69,2024,10
TELANGANA,NAGARKURNOOL,LINGAL,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Weather report for water management in groundnut,"--The current weather in Nagarkurnool, Telangana is 26°C with mostly cloudy conditions. There is a 7% chance of precipitation, 81% humidity, and wind speed of 6 km/h.
తెలంగాణలోని నాగర్ కర్నూలులో ప్రస్తుత వాతావరణం 26 డిగ్రీల సెల్సియస్, ఎక్కువగా మేఘావృతమైన పరిస్థితులు ఉన్నాయి. 7 శాతం వర్షపాతం, 81 శాతం తేమ మరియు గంటకు 6 కిమీ వేగంతో గాలులు వీచే అవకాశం ఉంది.",2024-10-03T18:20:44.933,2024,10
TELANGANA,NAGARKURNOOL,VELDANDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"వెల్డండా, నాగర్ కర్నూలులో వాతావరణం 25 డిగ్రీల సెల్సియస్ ఎక్కువగా మేఘావృతమై ఉంటుంది. 5 శాతం వర్షపాతం, 87 శాతం తేమ మరియు గంటకు 11 కిమీ వేగంతో గాలులు వీచే అవకాశం ఉంది.",2024-10-04T07:32:38.767,2024,10
TELANGANA,NAGARKURNOOL,BIJINAPALLE,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,fertilizer management in paddy crop ,fertilizer management in paddy crop -30 kg urea +15 kg mop per acre ,2024-10-04T09:34:21.377,2024,10
TELANGANA,NAGARKURNOOL,KOLLAPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,"FARMER ASKED QUERY ON LEAFFOLDER  MANAGEMENT IN PADDY
","RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/200 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",2024-10-04T09:49:47.243,2024,10
TELANGANA,NAGARKURNOOL,KOLLAPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,"FARMER ASKED QUERY ON LEAF SPOTS MANAGEMENT IN PADDY
","RECOMMENDED TO SPRAY MANCOZEB (M-45) 600 GRAMS/200 LITRES OF WATER / ACRE    
మాంకోజెబ్ (M-45) 600 గ్రాములు /200 లీటర్ల నీటికి /ఎకరానికి కలిపి పిచికారీ చేయాలి",2024-10-04T09:52:02.583,2024,10
TELANGANA,NAGARKURNOOL,VANGOOR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,FARMER ASKED QUERY ON ORGANIC POTASH  DOSAGE IN PADDY ,"Godavari KRICH / Godavari KASH
As it is rich in Organic Potash
Rich in Potassium (K2O ) – 14.5%.
Presence of secondary and micronutrients for established results.
DOSE: Field crops: 2-3 bags/acre",2024-10-04T10:32:10.883,2024,10
TELANGANA,NAGARKURNOOL,LINGAL,NA,AGRICULTURE,Vegetables,Chillies,	Plant Protection	,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.",2024-10-04T10:49:50.443,2024,10
