StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,WARANGAL,KAMALAPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy nutrient  management ;- ,RECOMMENDED TO SPRAY NPK 19-19-19 MIXTURE  5 GRAMS/1 LITRE OF WATER ,2025-02-01T18:34:39.823,2025,2
TELANGANA,WARANGAL,BHEEMDEVARAPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,Information about Kisan Credit Card,"--Advised farmer to contact the bank in which he is having savings account
పొదుపు ఖాతా ఉన్న బ్యాంకును సంప్రదించాలని రైతుకు సూచించారు",2025-02-03T16:54:48.903,2025,2
TELANGANA,WARANGAL,VELAIR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,SULPHIDE INJURY MANAGEMENT IN PADDY FIELD ?,"వరి నేలల్లో, పంట మధ్య కాలంలో, అక్కడక్కడ గుంపులు గుంపులుగా బాగా పెరిగిన పంట మెత్తము పసుపు వర్ణంలోకి మారిపోవడం, అక్కడి నేలల్లో సల్ఫైడు (గంధకపు) దుష్ఫ్రభావం వలన సంభవించును. ఇటువంటి ప్రాంతములో, నేలమడి బాగా మెత్తగా ఉండి, కాలు చాలా లోతుగా దిగబడిపోవును. పొలంలో నడుస్తుంటే బుడగలు రూపంలో గాలి బయటకు వస్తుంది. నేల నుండి దుర్గందపు వాసన మరియు మొక్కను వేర్లతో బయటకు తీసినప్పుడు క్రుళ్లిన కోడి గుడ్ల వాసన వచ్చును. పంటవేర్లు పూర్తిగ నల్లబడి జీవము లేక కిళ్ళిన వాసన వస్తుంది. మొక్కలు పూర్తిగా చనిపోయే ఆస్కారమున్నది.

వరి చేనులో ఇటువంటి పరిస్థితికి కారణం స్థానికంగా అధిక నీటి ముంపు, తగిన రీతిలో పంట వేర్లకు గాలి అందకపోవడం, వేలలో రసాయన చర్యల వలన లభ్య ఇనుము మార్పు చెందడం, చాలా కాలంగా బరువు నేలల్లో సల్ఫరు (గంధకము) కలిగిన 20-20-0-15 లాంటి కాంప్లెక్సులను వాడటం. ఇటువంటి పరిస్థితులలో మొక్క వేర్లకు తగిన గాలి తగిలే విధంగా, ముదురు నీటిని తీసి మళ్ళీ నీరు అందివ్వాలి. పైరు వేయటానికి మడిని తయారు చేయుటకు ముందు ఇటువంటి ప్రాంతాలలో మట్టిని బాగా కలియబెట్టి ఆరబెట్టడం, భూమిని ఎత్తుచేయడం. 1-2 బండ్ల ఎర్రమట్టిని వేయటం చేయాలి. పంట మద్యకాలంలో పొలాల్ని సన్న నెఱ్ఱెలు వచ్చేవరకు ఆరగట్టి అప్పుడప్పుడు మళ్ళీ నీరివ్వాలి. ఈ చర్యలతో క్రమంగా సల్ఫైటు దుష్ప్రభావం తగ్గుతుంది. అమ్మోనియం సల్పేట్ వంటి ఎరువులను ఇలాంటి పొలాల్లో వాడరాదు.

",2025-02-03T20:31:57.377,2025,2
TELANGANA,WARANGAL,INAVOLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,Weed management in paddy?,"కలుపు యాజమాన్యం:
వెడల్పాకు కలుపు నివీరణకు 25-30 రోజులకు 2,4-డి సోడియం సాల్ట్ అనె మందు ఎకరాకు 500-600 గ్రా. లేదా 2,4-డి, ఇ. ఇ. 1.25-1.50 లీటర్లను 200 లీటర్ల నీటిలో కలిపి పిచికారి చేయాలి.
గడ్డి జాతి మరియు వెడల్పాకు కలుపు నివీరణకు బిస్ పైరిబాక్ సోడియంను ఎకరాకు 100 మి.లీ. మందును లీటరు నీటికి కలిపి 15 నుండి 20 రోజీల మధ్య పిచికారి చేయాలి.",2025-02-04T12:26:35.113,2025,2
TELANGANA,WARANGAL,DHARMASAGAR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Nutrient management in paddy?,"యాసంగి:(కోలోలు/ఎకరాకు)
నత్రజని  : 48 - 60		
భాస్వరం:24
పొటాష్:16",2025-02-05T08:53:54.21,2025,2
TELANGANA,WARANGAL,DHARMASAGAR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Zinc deficiency in paddy?,"RECOMMENDED TO SPRAY ZINC SULPHATE 2 GRAM /1 LITER OF WATER. 
జింక్ సల్ఫేట్  2 గ్రాములు  / లీటర్ నీటిలో కలిపి పిచికారీ చేయాలి ",2025-02-05T08:54:49.823,2025,2
TELANGANA,WARANGAL,HASANPARTHY,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Paddy stem borer management ?,కార్టాప్ హైడ్రోక్లోరైడ్ 50 ఎస్.పి 2 గ్రా. లీటరు నీటికి చొప్పున కలిపి పిచికారి చేయాలి.,2025-02-05T12:30:30.623,2025,2
TELANGANA,WARANGAL,HASANPARTHY,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PADDY LEAF SPOT MANAGEMENT ;- ,RECOMMENDED TO SPRAY CARBENDAZIM +MANCOZEB  400  GRAMS/  200 LITRES OF WATER /ACRE,2025-02-05T17:59:38.46,2025,2
TELANGANA,WARANGAL,HASANPARTHY,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,STEM BORER MANAGEMENT IN PADDY ,"RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/150 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
(OR)
RECOMMENDED TO SPRAY FLUBENDIAMIDE (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్ (ఫేమ్)  40 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 

(OR)
Active Ingredient: Tetraniliprole 200 g/l Dosage : 0.5 ML Per liter
100ML /200 LITRES WATER ./ACRE",2025-02-05T18:07:57.057,2025,2
TELANGANA,WARANGAL,WARANGAL,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,FARMER ASKED QUERY ABOUT POST EMERGENCE WEED MANAGEMENT IN PADDY?, బిస్ పైరిబాక్ సోడియం (నామినీ గోల్డ్)   100  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.,2025-02-06T08:31:18.76,2025,2
