StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,PEDDAVADUGUR,KHARIF,AGRICULTURE,Others,Others,Weather,weather report,"WEATHER REPORT;   RAIN IN YOUR AREA , CLOUDY WEATHER",2018-06-03T06:41:23.883,2018,6
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,HORTICULTURE,Vegetables,Onion,	Plant Protection	,ONION TRIPS MANAGEMENT,RECOMMENDED TO SPRAY DIMETHOATE 400 ML/200 LITER OF WATER,2018-06-03T06:59:30.48,2018,6
ANDHRA PRADESH,ANANTPUR,PEDDAVADUGUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,THERE IS A CHANCE OF RAINFALL IN YOUR AREA,2018-06-03T07:45:14.913,2018,6
ANDHRA PRADESH,CHITTOOR,K.V.B.PURAM,NA,AGRICULTURE,Others,Others,Weather,weather information,"WEATHER INFORMATION : CLOUDY WEATHER , CHANCE OF  SHOWERS IN YOUR AREA",2018-06-02T11:18:09.167,2018,6
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Millets,Maize (Makka),Varieties,maize varieties,"maize varieties : DHM-117 , DHM -115 , DHM -119 & DHM-113",2018-06-02T11:22:11.58,2018,6
ANDHRA PRADESH,GUNTUR,AMARAVATHI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,COTTON MARKET INFORMATION,COTTON MARKET INFORMATION MINIMUM:4800 RS/QUINTAL MAXIMUM:5250	RS/QUINTAL,2018-06-02T11:29:02.877,2018,6
ANDHRA PRADESH,WEST GODAVARI,IRAGAVARAM,NA,HORTICULTURE,Flowers,Marigold,Cultural Practices,marigold nutrient management,recommended to spray  potassium nitrate 5 gr/liter of water,2018-06-02T17:57:54.143,2018,6
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,Mostly cloudy with a couple of showers and a thunderstorm,2018-06-02T12:28:32.25,2018,6
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,NA,HORTICULTURE,Vegetables,Bitter Gourd,Cultural Practices,HORTICULTURE OFFICER CONTACT NUMBER,HORTICULTURE OFFICER CONTACT NUMBER-8187890416,2018-06-02T14:36:51.127,2018,6
ANDHRA PRADESH,SRIKAKULAM,MELIAPUTTI,NA,AGRICULTURE,Others,Others,Weather,weather report,"WEATHER REPORT :
MOSTLY CLOUDY WEATHER OCCURS IN YOUR AREA",2018-06-02T14:40:53.007,2018,6
ANDHRA PRADESH,VISAKHAPATNAM,CHINTAPALLE,NA,HORTICULTURE,Fruits,Mango,Government Schemes,CONTACT  TO HORTICULTURE OFFICER,CONTACT  TO HORTICULTURE OFFICER,2018-06-02T14:46:21.983,2018,6
ANDHRA PRADESH,ANANTPUR,PEDDAVADUGUR,NA,HORTICULTURE,Fruits,Orange,Fertilizer Use and Availability,fertilizer management in  5 years orange trees,"recommended to apply 1500 grams of nitrogen , 350 grams of phosphoros  , and 400 grams of potash per tree",2018-06-02T15:39:53.96,2018,6
ANDHRA PRADESH,ANANTPUR,KANAGANAPALLE,NA,HORTICULTURE,Vegetables,Dolichos Bean,	Plant Protection	,management of dolichous bean leaf curl,management of dolichous bean leaf curl recomended to spray dimethoate 2 ml/liter of water,2018-06-02T16:04:20.75,2018,6
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"WEATHER REPORT :
MOSTLY CLOUDY WEATHER OCCURS IN YOUR AREA",2018-06-02T16:07:28.463,2018,6
ANDHRA PRADESH,GUNTUR,VINUKONDA,NA,AGRICULTURE,Others,Others,Soil Testing,siol testing,siol testing please consult your mandal agriculture officer,2018-06-02T19:17:44.93,2018,6
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,HORTICULTURE,Vegetables,Onion,	Plant Protection	,ONION LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY ( CARBENDAZIM +MANCOZEB ) 400GM / 200 LIT OF WATER /ACRE,2018-06-02T06:46:48.53,2018,6
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,HORTICULTURE,Vegetables,Tomato,Nutrient Management,TOMATO NUTRIENT MANGEMENT,RECOMMENDED TO SPRAY 13;0;45 / POTASSIUM NITRATE  5 GRAMS/1 LITRE OF WATER,2018-06-02T09:14:35.213,2018,6
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,management of groundnut leaf eating caterpillar,recommended to spray chloryphyriphos 500 ml / acre,2018-06-02T16:55:37.673,2018,6
ANDHRA PRADESH,CHITTOOR,K.V.B.PURAM,NA,HORTICULTURE,Vegetables,Ash Gourd (Petha),Cultural Practices,ASHGOURD WEED MANAGEMENT,RECOMMENDED TO SPRAY PENDIMETHALIN 1-1.25 LITRE/ACRE,2018-06-02T17:04:18.423,2018,6
ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA,2018-06-02T17:15:50.337,2018,6
ANDHRA PRADESH,EAST GODAVARI,RAVULAPALEM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA,2018-06-02T17:54:08.47,2018,6
ANDHRA PRADESH,Y S R ,BADVEL,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2018-06-29T07:29:49.85,2018,6
ANDHRA PRADESH,CHITTOOR,YERPEDU,NA,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,BRINJAL FRUIT & SHOOT BORER MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS /150 LITRES OF WATER / ACRE,2018-06-29T07:40:01.78,2018,6
ANDHRA PRADESH,ANANTPUR,GUMMAGATTA,KHARIF,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,leaf eating caterpiller management in tomato,RECOMMENDED TO SPRAY PROFENOFOS 2 ML/ LITRE OF WATER,2018-06-29T07:47:59.33,2018,6
ANDHRA PRADESH,KRISHNA,MUSUNURU,NA,AGRICULTURE,Others,Others,Weed Management,WEED MANAGEMENT IN EMPTY LAND,"RECOMMENDED TO SPRAY GLYPHOSATE (ZOOMER,GLYCEL, ROUNDUP) 2 LITRES +UREA 2 KGS /200 LITRES OF WATER PER ACRE",2018-06-29T08:36:56.247,2018,6
ANDHRA PRADESH,CHITTOOR,B.KOTHAKOTA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"CLOUDY TYPE OF WEATHER OCCUR, CHANCE OF RAIN IN YOUR AREA",2018-06-29T08:54:07.43,2018,6
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,about fe deficiency management in paddy,"recommended to spray 2 to 5g ferrus sulphate,0.5 to 1 g lime salt/litre of water",2018-06-29T08:59:22.413,2018,6
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,"WEATHER REPORT:
CLOUDY WEATHER OCCUR.THERE IS NO CHANCE OF RAIN IN YOUR AREA.",2018-06-29T18:17:48.057,2018,6
ANDHRA PRADESH,Y S R ,PRODDATUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,"WEATHER REPORT:
CLOUDY WEATHER OCCUR.THERE IS NO CHANCE OF RAIN IN YOUR AREA.",2018-06-29T18:30:59.17,2018,6
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"A couple of thunderstorms around in the evening; otherwise, cloudy",2018-06-29T19:11:21.797,2018,6
ANDHRA PRADESH,ANANTPUR,BATHALAPALLE,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"A morning shower; otherwise, cloudy",2018-06-29T19:27:51.203,2018,6
ANDHRA PRADESH,VIZIANAGARM,PACHIPENTA,NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,sugarcane termite management,recommended to  drench lecenta ( imidacloprid + fipronil ) 100 gm / 150 lit of water,2018-06-29T14:19:00.827,2018,6
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,PADDY WEED MANAGEMENT,RECOMMENDED TO USE PRETILACHLOR + SAFENER 600 ML / PER ACRE,2018-06-28T17:22:00.083,2018,6
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,NA,HORTICULTURE,Vegetables,Chillies,Seeds and Planting Material,seed rate in chilli for direct seeding in main crop,recommended seed rate is 2.5 kg / acre,2018-06-27T15:19:02.083,2018,6
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,Clouds breaking,2018-06-27T15:58:18.033,2018,6
ANDHRA PRADESH,EAST GODAVARI,GOKAVARAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT
THERE IS A NO CHANCE OF  RAIN ,MOSTLY CLOUDY WEATHER OCCURS IN YOUR AREA.",2018-06-27T09:34:29.123,2018,6
ANDHRA PRADESH,GUNTUR,KAREMPUDI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"A shower or thunderstorm in spots this evening; otherwise, considerable cloudiness",2018-06-27T19:58:04.12,2018,6
ANDHRA PRADESH,PRAKASAM,CHIRALA,NA,HORTICULTURE,Vegetables,Bitter Gourd,	Plant Protection	,BITTER GOURD SUCKING PEST MANAGEMENT,RECOMMENDED TO SPRAY  OXYDEMETON-METHYL 400 ML/  200 LITRES OF WATER /ACRE,2018-06-27T10:32:51.217,2018,6
ANDHRA PRADESH,NELLORE,KALIGIRI,NA,HORTICULTURE,Fruits,Citrus,	Plant Protection	,MEALY BUG IN CITRUS,RECOMMENDED TO SPRAY DICHLORVOS  1 ML / 1 LITRES OF WATER,2018-06-27T10:34:08.25,2018,6
ANDHRA PRADESH,ANANTPUR,ATMAKUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT
THERE IS A NO CHANCE OF  RAIN ,MOSTLY CLOUDY WEATHER OCCURS IN YOUR AREA.",2018-06-27T10:34:37.437,2018,6
ANDHRA PRADESH,KURNOOL,PEAPULLY,NA,HORTICULTURE,Fruits,Mango,Cultural Practices,INTRCULTIVATION CROPS IN MANGO,"INTRCULTIVATION CROPS IN MANGO IS VEGETABLES, PULSES, SOYABEAN, GROUNDNUT, CHILLI DURING FIRST YEAR",2018-06-27T10:41:41.7,2018,6
ANDHRA PRADESH,GUNTUR,PRATHIPADU,NA,AGRICULTURE,Oilseeds,Mustard,Sowing Time and Weather,mustard sowing time,"mustard sowing time ;October 15-November 15 recommended,",2018-06-26T18:35:14.017,2018,6
ANDHRA PRADESH,KRISHNA,NUZVID,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"THERE IS NO CHANCE TO RAINFALL IN YOUR AREA, CLOUDY WEATHER  OCCURS IN YOUR AREA",2018-06-29T15:05:02.36,2018,6
ANDHRA PRADESH,CHITTOOR,THAVANAMPALLE,NA,AGRICULTURE,Others,Others,Weather,weather report,no rain your area cloudy weather occur,2018-06-29T12:48:38.98,2018,6
ANDHRA PRADESH,PRAKASAM,CHIRALA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"WEATHER REPORT :
THERE IS NO CHANCE TO RAINFALL IN YOUR AREA, CLOUDY WEATHER  OCCURS IN YOUR AREA",2018-06-29T13:00:34.823,2018,6
ANDHRA PRADESH,PRAKASAM,GUDLURU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"CLOUDY TYPE OF WEATHER OCCUR, CHANCE OF RAIN IN YOUR AREA",2018-06-29T13:28:07.83,2018,6
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,AGRICULTURE,Others,Others,Organic Farming,WASTE DECOMPOSER ORGANIC KISAN SEVA CENTER CONTACT NUMBER,040-23235858,2018-06-29T17:05:19.623,2018,6
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"THERE IS NO CHANCE OF RAIN,CLOUDY WEATHER OCCUR IN YOUR AREA",2018-06-29T17:05:34.54,2018,6
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,NA,HORTICULTURE,Vegetables,Chillies,Fertilizer Use and Availability,CHILLY fertilizer management,urea 260kg+ single super phosphate(SSP)150KG +muriate of potash(MOP) 80KG /ACRE,2018-06-29T17:27:24.513,2018,6
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,NA,AGRICULTURE,Others,Others,Weed Management,OPEN FIELD WEED MANAGEMENT,RECOMMENDED TO SPRAY PARAQUAT  1 LITRE /200 LITRES OF WATER  PER ACRE,2018-06-29T17:38:11.25,2018,6
