StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,NA,HORTICULTURE,Vegetables,Tomato,Nutrient Management,GROWTH IN TOMATO,RECOMMENDED TO APPLY UREA @ 30KG PER ACRE,2019-08-29T09:55:04.953,2019,8
ANDHRA PRADESH,GUNTUR,NUZENDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,cotton sucking pest (jassids Nd aphids) management,"
:THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-08-29T09:58:31.687,2019,8
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,"  WEATHER REPORT 
","
:THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-08-29T10:01:52.303,2019,8
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,FERTILIZER DOSAGE IN PADDY,RECOMMENDED TO APPLY  30KG UREA AND 20KG POTASH PER ACRE,2019-08-29T10:03:57.45,2019,8
ANDHRA PRADESH,PRAKASAM,GIDDALURU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,ABOUT THRIPS MANAGEMENT IN CHILLI,RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  ,2019-08-29T10:06:32.217,2019,8
ANDHRA PRADESH,EAST GODAVARI,YELESWARAM,NA,HORTICULTURE,Vegetables,Ridge Gourd,	Plant Protection	,ridge gourd sucking pest management,"
:THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-08-29T10:15:46.227,2019,8
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
","THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-08-29T10:16:45.473,2019,8
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION ,": CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-29T10:21:26.713,2019,8
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
","THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-08-29T10:22:39.973,2019,8
ANDHRA PRADESH,ANANTPUR,GUNTAKAL,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"WEATHER REPORT 
THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-08-29T10:35:18.67,2019,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,HORTICULTURE,Vegetables,Onion,	Plant Protection	,ABOUT MANAGEMENT OF SUCKING PEST IN ONION, CLOUDY WEATHER ,2019-08-29T10:52:04.927,2019,8
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION :," CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-29T10:56:13.577,2019,8
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
",":THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-08-29T11:09:27.453,2019,8
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Millets,Maize (Makka),	Plant Protection	,ABOUT MANAGEMENT OF CUT WORM IN MAIZE,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS /150 LITRES OF WATER / ACRE  ,2019-08-29T11:14:06.85,2019,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,SUCKING PEST MANAGEMENT IN COTTON,RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS /200 LITRES OF WATER / ACRE   ,2019-08-29T13:00:48.417,2019,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,SUCKING PEST MANAGEMENT IN COTTON,RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS /200 LITRES OF WATER / ACRE   ,2019-08-29T13:04:43.467,2019,8
ANDHRA PRADESH,EAST GODAVARI,KAPILESWARAPURAM,NA,ANIMAL HUSBANDRY,Animal,Sheep,Cattle shed Planning and Management,SHEEP FARM PLANNING AND MANAGEMENT,RECOMMENDED TO CONTACT NEAREST VETERINARY DOCTOR,2019-08-29T13:18:39.65,2019,8
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Vegetables,Onion,Market Information,INFORMATION ABOUT ONION MARKET PRICE,"THERE IS A CHANCE  OF CLOUDY WEATHER  IN YOUR AREA  
",2019-08-27T10:59:55.907,2019,8
ANDHRA PRADESH,WEST GODAVARI,CHAGALLU,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","THERE IS A CHANCE  OF CLOUDY WEATHER  IN YOUR AREA  
",2019-08-27T11:01:51.847,2019,8
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT : ,"WEATHER REPORT : CLOUDY WEATHER ,  CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-23T12:48:08.89,2019,8
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,GROWTH IN CHILLI,RECOMMENDED TO SPRAY POTASSIUM NITRATE (13-0-45) 5 GRAMS/1 LITRE OF WATER ,2019-08-23T12:48:29.937,2019,8
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,COTTON APHIDS MANAGEMENT ,"RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  /200 LITRES OF WATER /ACRE 
",2019-08-23T12:48:45.207,2019,8
ANDHRA PRADESH,PRAKASAM,PONNALURU,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION : ,"CLOUDY WEATHER   IN YOUR AREA 
",2019-08-23T12:54:04.62,2019,8
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,NA,AGRICULTURE,Others,Others,Market Information,CHILLI MARKET PRICE,"COMMODITY : CHILLI 
PRICE            : 14000-15000 PER QUINTAL",2019-08-23T12:58:50.353,2019,8
ANDHRA PRADESH,EAST GODAVARI,I. POLAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,INFORMATION  ABOUT THE  PM KISAN MANDHAN YOJANA ,RECOMMENDED TO CONTACT MEE SEVA CENTER / COMMON SERVICE CENTER ,2019-08-23T12:59:24.44,2019,8
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-08-23T13:08:13.347,2019,8
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,NA,HORTICULTURE,Flowers,Jasmine,	Plant Protection	,FLOWER ROT AND SUCKING PEST IN JASMINE,"RECOMMENDED TO SPRAY  HEXACONAZOLE  400 ML /200 LITRES OF WATER / ACRE  
RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS /150 LITRES OF WATER / ACRE ",2019-08-23T13:33:59.18,2019,8
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION :,"WEATHER INFORMATION : CLOUDY WEATHER  IN YOUR AREA 
",2019-08-23T13:38:53.54,2019,8
ANDHRA PRADESH,KURNOOL,ALLAGADDA,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,INFORMATION ABOUT CHILLI NUTRIENT MANAGEMENT," RECOMMENDED TO SPRAY POTASSIUM NITRATE (13-0-45) 5 GRAMS/1 LITRE OF WATER  
",2019-08-23T09:30:59.23,2019,8
ANDHRA PRADESH,KRISHNA,BAPULAPADU,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,CUTWORM MANAGEMENT IN MANGO,"RECOMMENDED TO SPRAY THIODICARB (LARVIN) 300 GR 200 LITRES OF WATER / ACRE   
",2019-08-23T09:34:41.953,2019,8
ANDHRA PRADESH,GUNTUR,VELDURTHY,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT : ,"WEATHER REPORT : DRY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-08-23T09:35:04.607,2019,8
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,INFORMATION ABOUT ZINC DEFICIENCY IN PADDY,"RECOMMENDED TO SPRAY ZINC SULPHATE  2 GRAMS / 1 LITRE OF WATER
",2019-08-23T09:40:12.74,2019,8
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT : ,"WEATHER REPORT : CLOUDY WEATHER ,  CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-23T09:41:05.03,2019,8
ANDHRA PRADESH,VIZIANAGARM,JIYYAMMAVALASA,NA,AGRICULTURE,Millets,Maize (Makka),Weed Management,MAIZE POST EMERGENCE WEED MANAGEMENT,RECOMMENDED TO SPRAY TEMBOTRIONE 115 ML /200 LITER OF WATER /ACRE (20-25 DAYS ),2019-08-23T09:48:27.123,2019,8
ANDHRA PRADESH,KRISHNA,VATSAVAI,NA,AGRICULTURE,Millets,Maize (Makka),Weed Management,MAIZE POST EMERGENCE WEED MANAGEMENT (20-25 DAYS ),RECOMMENDED TO  SPAY  TEMBOTRIONE 115 ML 200 LITER OF WATER PER ACRE 20-25 DAYS ),2019-08-23T09:49:05.127,2019,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"WEATHER REPORT : DRY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-08-23T09:59:03.923,2019,8
ANDHRA PRADESH,VIZIANAGARM,JIYYAMMAVALASA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,INFORMATION ABOUT PADDY NUTRIENT MANAGEMENT,RECOMMENDED TO APPLY 30 KILOS UREA ,2019-08-23T09:59:59.037,2019,8
ANDHRA PRADESH,KURNOOL,KOWTHALAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION :," CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-23T10:00:18.053,2019,8
ANDHRA PRADESH,CHITTOOR,PITCHATUR,NA,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,moringa white grub management,"RECOMMENDED TO SPRAY PROFENOFOS 400 ML/200 LITRES OF WATER /  ACRE 
",2019-08-23T10:05:46.437,2019,8
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,SUCKING PEST IN COTTON,"RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML /150 LITRES OF WATER / ACRE       
",2019-08-23T10:09:24.65,2019,8
ANDHRA PRADESH,PRAKASAM,GIDDALURU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,COTTON FERTILIZER MANAGEMENT ,"RECOMMENDED TO SPRAY AZADIRACHTIN ( NEEM SEED KERNEL OIL )  1 LITRE  /200 LITRES OF WATER /ACRE 
",2019-08-23T11:35:40.817,2019,8
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"WEATHER REPORT : DRY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-08-23T11:37:04.283,2019,8
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
","WEATHER REPORT 
THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-08-23T11:42:28.57,2019,8
ANDHRA PRADESH,Y S R ,KAMALAPURAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"WEATHER REPORT : DRY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-08-23T11:47:51.877,2019,8
ANDHRA PRADESH,CHITTOOR,MULAKALACHERUVU,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION : ,"CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
",2019-08-23T11:57:44.303,2019,8
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,NA,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,BRINJAL FRUIT AND SHOOT BORER MANAGEMENT,"RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS /150 LITRES OF WATER / ACRE  
",2019-08-23T12:04:10.97,2019,8
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,NA,AGRICULTURE,0,0,Weather,WEATHER REPORT,"WEATHER REPORT : DRY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-08-23T12:04:34.993,2019,8
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT : CLOUDY WEATHER ,CHANCE OF RAIN IN YOUR AREA 
",2019-08-24T11:27:54.54,2019,8
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,WEED MANAGEMENT IN PADDY,RECOMMENDED TO USE PRETILACHLOR 500 ML PER ACRE,2019-08-24T11:55:04.85,2019,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,WEATHER INFORMATION :," CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA ",2019-08-24T11:58:24.157,2019,8
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :," CLOUDY WEATHER ,  CHANCE OF SHOWERS  IN YOUR AREA ",2019-08-24T12:03:17.893,2019,8
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,ANIMAL HUSBANDRY,0,0,Disease Management,Kurnool Dhone B.Balavardi Raju MAO ,Kurnool Dhone B.Balavardi Raju MAO 8886613081,2019-08-24T12:09:06.9,2019,8
