StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"
WEATHER REPORT  : THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-02T06:30:39.843,2019,7
ANDHRA PRADESH,NELLORE,GUDUR,NA,HORTICULTURE,Fruits,Citrus,	Plant Protection	,INFORMATION ABOUT CITRUS  GUMMOSIS,"RECOMMENDED : BORDO PASTE PREPARATION : COPPER SULPHATE 1 KG + LIME 1.5 KGS + WATER 13.5 LITRES 
",2019-07-02T07:03:00.803,2019,7
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"
WEATHER REPORT  : THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-02T07:05:47.1,2019,7
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
","
WEATHER REPORT 
THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-07-02T07:23:25.3,2019,7
ANDHRA PRADESH,EAST GODAVARI,KAPILESWARAPURAM,NA,AGRICULTURE,Others,0,	Plant Protection	,beetle management in coconut,"RECOMMENDED TO SPRAY  HEXACONAZOLE  2 ML /one  LITRES OF WATER / ACRE  
",2019-07-02T11:27:04.66,2019,7
ANDHRA PRADESH,GUNTUR,BHATTIPROLU,KHARIF,AGRICULTURE,Others,Others,Government Schemes,tractor loan,plesae meet MAO,2019-07-02T11:39:04.583,2019,7
ANDHRA PRADESH,ANANTPUR,KALYANDRUG,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT : ,"WEATHER REPORT : CLOUDY WEATHER ,  CHANCE OF SHOWERS  IN YOUR AREA 
",2019-07-02T11:44:26.663,2019,7
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,NA,AGRICULTURE,Others,Others,Agriculture Mechanization,BORE WELLS  SANCTIONS,RECOMMENDED TO CONTACT VILLAGE REVENUE OFFICER,2019-07-02T11:45:51.183,2019,7
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,INFORMATION ABOUT BLACKGRAM SEEDS,RECOMMENDED TO CONSULT  RARS LAM 0863 2524053  ,2019-07-02T11:48:06.95,2019,7
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"WEATHER REPORT  : THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-02T11:48:14.19,2019,7
ANDHRA PRADESH,GUNTUR,VINUKONDA,NA,AGRICULTURE,Millets,Maize (Makka),Varieties,INFORMATION ABOUT MAIZE VARIETIES,RECOMMENDED TO CONSULT MAO,2019-07-02T12:03:49.647,2019,7
ANDHRA PRADESH,CHITTOOR,GANGADHARA NELLORE,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,SUCKING PEST MANAGEMENT,"RECOMMENDED TO SPRAY DIFENTHIURON 240(PEGASUS) GRAMS/150 LITRES OF WATER /ACRE  
",2019-07-02T12:17:21.63,2019,7
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,"ASKED ABOUT APPLICATION STATUS OF PM Kisan Yojana
",APPLICATION STATUS NOT EXISTED ,2019-07-02T12:27:59.89,2019,7
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,INFORMATION ABOUT SEED TREATMENT IN PADDY,RECOMMENDED SEED TREATMENT WITH CARBENDAZIM 1 GRAM / 1 KG SEED ,2019-07-02T10:21:28.49,2019,7
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,POWDERY MILDEW MANAGEMENT IN TOMATO,"RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS / ACRE  
",2019-07-02T10:25:38.997,2019,7
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,AGRICULTURE,Others,Others,Weather,"  WEATHER REPORT 
",":THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-02T10:29:03.927,2019,7
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  
",2019-07-02T10:33:27.307,2019,7
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,INFORMATION ABOUT BLACK GRAM SOWING TIME,RECOMMENDED TO SOW DURING  JUNE 15 TO JULY 15,2019-07-02T10:43:40.513,2019,7
ANDHRA PRADESH,GUNTUR,EDLAPADU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT : THERE IS A CHANCE OF CLOUDY WEATHER, SHOWERS IN YOUR AREA 
",2019-07-02T16:32:40.61,2019,7
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,"DETAILS OF CONTACT DETAILS OF KVK,KRISHNA","DETAILS GIVEN ARE CROP DURATION-125 DAYS ,YIELD -3.2 T/ ACRE ,RESISTANT TO BLAST DISEASE ,",2019-07-02T14:14:59.91,2019,7
ANDHRA PRADESH,KRISHNA,VATSAVAI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,THERE IS CHANCE OF CLOUDY WEATHER &  RAIN  IN YOUR AREA ,2019-07-02T14:18:22.713,2019,7
ANDHRA PRADESH,KRISHNA,PEDANA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,THERE IS CHANCE OF CLOUDY WEATHER &  RAIN  IN YOUR AREA ,2019-07-02T14:18:36.91,2019,7
ANDHRA PRADESH,CHITTOOR,BUCHINADIDU KHANDRIGA,NA,HORTICULTURE,Flowers,Rose,Soil Testing,ROSE CULTIVATION SOIL REQUIRED PH,ROSE CULTIVATION SOIL REQUIRED PH : 6-6.5. DEEP BLACK SOILS ARE NOT SUITABLE FOR THE CULTIVATION OF ROSE,2019-07-02T14:29:21.05,2019,7
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,NA,HORTICULTURE,Vegetables,Cucumber,	Plant Protection	,DETAILS OF MANAGEMENT OF BEETLES ,RECOMMENDED TO SPRAY MALATHION  (MALATHION) 400 ML /200 LITRES OF WATER / ACRE (BEETLE MANAGEMENT ),2019-07-02T14:32:02.823,2019,7
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT :
","WEATHER REPORT :
THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
",2019-07-02T14:51:02.347,2019,7
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT  : THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-01T20:09:23.827,2019,7
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT  : THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-07-01T20:10:52.217,2019,7
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",	Plant Protection	,SEED TREAMENT:," RECOMMENDED FOR SEED TREATMENT - MANCOZEB 3 GRAM /KG OF SEED,   MONOCHROTOPAS 2ML /KG OF SEED , TRICODERMA VIRIDII 10 GRAM /1 KG OF SEED
",2019-07-01T20:36:33.797,2019,7
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,NA,AGRICULTURE,Others,Others,Market Information,BLACK GRAM MARKET INFORMATION ,"RECOMMENDED    Variety	    MAXIMUM-9300	MINIMUM PRICE-2425	Model PRICE-9000
Black Gram (Whole)			",2019-07-01T21:14:09.117,2019,7
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,NA,HORTICULTURE,Vegetables,Ribbed Gourd (Kali Tori),	Plant Protection	,"RIBBED GOURD Beetles, fruit flies and caterpillars MANAGEMENT","RECOMMENDED TO SPRAY DICHLORVOS  250 ML / 200 LITRES OF WATER /  ACRE    
",2019-07-01T10:49:18.86,2019,7
ANDHRA PRADESH,GUNTUR,TADIKONDA,NA,HORTICULTURE,Vegetables,Onion,Field Preparation,information about onion fym dosage,recommended 10 tonnes of fym per acre,2019-07-01T11:00:37.507,2019,7
ANDHRA PRADESH,PRAKASAM,CUMBUM,NA,AGRICULTURE,Others,Others,Government Schemes,PHASAL BIMA YOJANA SCHEME INSURANCE,PHASAL BIMA YOJANA SCHEME CONTACT :18001030061 ,2019-07-01T11:09:21.95,2019,7
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,MARKET INFORMATION IN DRY CHILLI,01/07/2019Mandi  : KurnoolCommodity : Dry Chillies(Modal Price): 3586/Quintal,2019-07-04T10:49:08.533,2019,7
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,01/07/2019Mandi  : KurnoolCommodity : Dry Chillies(Modal Price): 3586/Quintal,2019-07-04T10:50:07.97,2019,7
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"WEATHER REPORT : CLOUDY WEATHER ,  CHANCE OF SHOWERS  IN YOUR AREA 
",2019-07-04T10:50:44.287,2019,7
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :,"THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
",2019-07-04T10:50:55.067,2019,7
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,MITE MANAGEMENT,"RECOMMENDED TO SPRAY  PROPARGITE   (OMITE/SIMBA) 200 ML /200 LITRES OF WATER / ACRE  
",2019-07-04T11:06:43.16,2019,7
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,MITE MANAGEMENT ,"RECOMMENDED TO SPRAY  PROPARGITE   200 ML /200 LITRES OF WATER / ACRE  
",2019-07-04T11:18:44.93,2019,7
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,FLORAL INCREASE ,"RECOMMENDED TO SPRAY  PROPARGITE   200 ML /200 LITRES OF WATER / ACRE  
",2019-07-04T11:19:46.143,2019,7
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,SUCKING PEST MANAGEMENT IN BHINDI ,"RECOMMENDED TO SPRAY  PROPARGITE   200 ML /200 LITRES OF WATER / ACRE  
",2019-07-04T11:21:09.027,2019,7
ANDHRA PRADESH,CHITTOOR,THAMBALLAPALLE,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","WEATHER REPORT
MOSTLY SUNNY, DRY WEATHER IN YOUR AREA
",2019-07-04T11:28:26.36,2019,7
