StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,NA,HORTICULTURE,Vegetables,Ridge Gourd,Cultural Practices,TIME OF SOWING,TIME OF SOWING : DECEMBER- FEBRUARY LAST,2019-01-23T15:19:27.067,2019,1
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"THERE IS A CHANCE  OF CLOUDY SHOWERS IN YOUR AREA  

",2019-01-29T14:03:32.763,2019,1
ANDHRA PRADESH,NELLORE,KALUVOYA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,ZINC SULPHATE RECOMMENDATION,ZINC SULPHATE RECOMMENDATION : 2 GRAMS PER LITER OF WATER.,2019-01-29T14:09:53.817,2019,1
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Others,0,Weather,WEATHER REPORT,"MOSTLY SUNNY, DRY WEATHER IN YOUR AREA
",2019-01-29T14:22:30.88,2019,1
ANDHRA PRADESH,Y S R ,YERRAGUNTLA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-01-29T14:30:21.527,2019,1
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT," ;THERE IS A CHANCE  OF CLOUDY  RAIN  OCCUR IN YOUR AREA
",2019-01-29T14:32:02.13,2019,1
ANDHRA PRADESH,Y S R ,B KODUR,NA,AGRICULTURE,Others,Others,Weather,GALL MIDGE ,"MOSTLY SUNNY, DRY WEATHER IN YOUR AREA
",2019-01-29T14:40:46.223,2019,1
ANDHRA PRADESH,KURNOOL,ASPARI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-01-29T14:47:24.513,2019,1
ANDHRA PRADESH,KRISHNA,KODURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,BLAST MANAGEMENT,"RECOMMENDED TO SPRAY TRICYCLAZOL  120 GM /200 LITRES OF WATER / ACRE  
",2019-01-29T14:47:24.92,2019,1
ANDHRA PRADESH,CHITTOOR,YADAMARI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,WEED MANAGEMENT,"RECOMMENDED TO SPRAY BISPYRIBAC SODIUM (NOMINEE  GOLD) 100 ML/200 LITRES OF WATER  PER ACRE 
",2019-01-29T15:02:47.97,2019,1
