StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,GUNTUR,NUZENDLA,NA,HORTICULTURE,Vegetables,Watermelon,Weather,water meoln season,recommended to sow  december 15 to january last week,2017-01-03T15:12:50.75,2017,1
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,NA,AGRICULTURE,Others,Others,Seeds,eucalyptus  wheavy shoots problem,recommended to remove all water shoots except healthy grown two or three shoots,2017-01-03T15:47:27.78,2017,1
ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2017-01-04T09:34:06.387,2017,1
ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2017-01-04T09:37:16.273,2017,1
ANDHRA PRADESH,ANANTPUR,RODDAM,NA,HORTICULTURE,Fruits,Melon,	Plant Protection	,ANTHROCNOSE LEAF SPOTS IN WATER MEALON,"RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600  GM /200 LITERS OF WATER / ACRE 
 RECOMMENDED TO SPRAY CARBENDAZIM   200  GRAMS/  200 LITERS OF WATER /ACRE",2017-01-04T09:40:46.36,2017,1
ANDHRA PRADESH,GUNTUR,RAJUPALEM,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,POWDERY MILDEW IN CHILLI,RECOMMENDED TO SPRAY DINOCAP  400 ML /200 LITERS OF WATER / ACRE,2017-01-04T10:06:26.62,2017,1
ANDHRA PRADESH,CHITTOOR,KALIKIRI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2017-01-04T10:07:39.447,2017,1
ANDHRA PRADESH,KURNOOL,KURNOOL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,COTTON MARKET INFORMAtion,COTTON MARKET INFORMAtion : MINIMUM 4386 - MAXIMUM 5611,2017-01-04T10:12:50.527,2017,1
ANDHRA PRADESH,EAST GODAVARI,JAGGAMPETA,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,TRIPS IN MANGO,RECOMMENDED TO SPRAY DIMETHOATE  400ML /200 LITRES OF WATER /ACRE,2017-01-04T10:15:41.397,2017,1
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,bacterial leaf spot management in chilli,bacterial leaf spot management in chilli : RECOMMENDED  TO SPRAY COPPER OXY CHLORIDE  600 GRAMS   +   STREPTOCYCLINE   20 GRAM  / 200 LITRES OF WATER /ACRE,2017-01-04T10:22:11.69,2017,1
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT: MOSTLY CLOUDY AND RAINY:
area.",2017-01-04T10:26:53.597,2017,1
ANDHRA PRADESH,GUNTUR,ATCHEMPET,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,POWERY MILDEW IN CHILLI,RECOMMENDED TO SPRAY DINOCAP  400 ML /200 LITERS OF WATER / ACRE,2017-01-04T10:40:28.593,2017,1
ANDHRA PRADESH,ANANTPUR,KADIRI,NA,AGRICULTURE,Others,Others,Weather,ACABC CENTER ANDRAPRADESH NUMBER,"ACABC CENTER ANDRAPRADESH NUMBER : ANDHRA PRADESH	Bojja Venkata Reddy Agricultural Foundation	Dasaradharam Reddy, 9848040991, Mr. Srinivas Reddy, Nodal Officer, Mob: 9491369801	Agri-Clinics and Agri-Business Centres Cell, BVR Agricultural Foundation, 25/510A, Srinivasa Nagar, Nandyal – 518 501, Kurnool –District, Andhra Pradesh, Email: bojjafoundationnti@gmail.com,skype id: bojjafoundation",2017-01-04T10:40:35.19,2017,1
ANDHRA PRADESH,GUNTUR,KAREMPUDI,NA,AGRICULTURE,Others,Others,Weather,weather report:,today there is no chance of rainfall in your area,2017-01-04T10:49:50.61,2017,1
ANDHRA PRADESH,PRAKASAM,TANGUTUR,NA,HORTICULTURE,Drug and Narcotics,Tobacco,	Plant Protection	,TOBACCO DAMPING OFF,TOBACCO DAMPING OFF: RECOMMENDED TO SPRAY COPPEROXYCHLORIDE 3 GRAM PER LITRE WATER,2017-01-04T10:50:10.623,2017,1
ANDHRA PRADESH,PRAKASAM,LINGASAMUDRAM,NA,AGRICULTURE,Others,Others,Government Schemes,MEDICINAL PLANTS IN GOVT. SUBSIDY,MEDICINAL PLANTS IN GOVT. SUBSIDY : RECOMMENDED FOR CONTACT MANDALA HORTICULTURE OFFICER TO KNOW ABOUT SUBSIDY DETAILS,2017-01-04T11:00:47.29,2017,1
ANDHRA PRADESH,NELLORE,VAKADU,NA,AGRICULTURE,Others,Others,Weather,weather report:,today there is no chance of rainfall in your area,2017-01-03T10:31:40.07,2017,1
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2017-01-03T10:54:23.323,2017,1
ANDHRA PRADESH,GUNTUR,BAPATLA,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Varieties,SESAME VARIETIES,"SESAME VARIETIES : GOWRI , MADHAVI .YALAMANCHILI",2017-01-03T11:28:45.787,2017,1
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,green gram time of sowing,green gram time of sowing : january to february,2017-01-03T17:19:23.43,2017,1
ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Government Schemes,government schemes,government schemes : contact your mandal agriculture officer,2017-01-04T07:18:15.873,2017,1
ANDHRA PRADESH,GUNTUR,EDLAPADU,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,sucking pests on chillies,RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITERS OF WATER /ACRE,2017-01-04T07:49:17.53,2017,1
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,sheath blight management in paddy,sheath blight management in paddy :RECOMMENDED TO SPRAY  HEXACONAZOLE  400 ML /200 LITRES OF WATER / ACRE,2017-01-04T07:51:51.663,2017,1
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,bacterial leaf spot in chillies,RECOMMENDED  TO SPRAY COPPER OXY CHLORIDE  600 GRAMS   +   STREPTOCYCLINE   20 GRAM  / 200 LITERS OF WATER /ACRE,2017-01-04T07:59:39.647,2017,1
ANDHRA PRADESH,GUNTUR,IPUR,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,BACTERIAL LEAF SPOT IN CHILI,RECOMMENDED  TO SPRAY COPPER OXY CHLORIDE  600 GRAMS   +   STREPTOCYCLINE   20 GRAM  / 200 LITRES OF WATER /ACRE,2017-01-04T08:09:30.097,2017,1
ANDHRA PRADESH,GUNTUR,TADEPALLE,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,ROOT ROT IN BENGAL GRAM,RECOMMENDED TO SPRAY CARBENDAZIM   200  GRAMS/  200 LITERS OF WATER /ACRE,2017-01-04T08:15:20.563,2017,1
ANDHRA PRADESH,WEST GODAVARI,BHIMAVARAM,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),	Plant Protection	,LEAF WEBER IN RED GRAM,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 ML/Acre,2017-01-04T08:24:47.827,2017,1
ANDHRA PRADESH,KRISHNA,KODURU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT:,NO RAIN YOUR AREA CLOUDY WEATHER OCCUR,2017-01-04T08:48:35.48,2017,1
ANDHRA PRADESH,NELLORE,INDUKURPET,NA,AGRICULTURE,Others,Others,Weather,weather report,NO RAINS ARE THERE IN YOUR AREA,2017-01-04T08:52:46.43,2017,1
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PADDY BPH MANAGEMENT,PADDY BPH MANAGEMENT : RECOMMENDED TO SPRAY  BUPROFEZIN +ACEPHATE   500 GRAMS /ACRE,2017-01-04T08:53:29.927,2017,1
