StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,PAGIDYALA,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli midge fly,RECOMMENDED TO SPRAY TRIAZOPHOS 300 ML /200 LITRES OF WATER / ACRE,2016-11-09T18:45:42.803,2016,11
ANDHRA PRADESH,PRAKASAM,JANAKAVARAM PONGULURU,NA,AGRICULTURE,Others,Others,Weather,WEATHER  REPORT,Mostly cloudy with a shower or thunderstorm,2016-11-09T19:17:07.193,2016,11
ANDHRA PRADESH,VISAKHAPATNAM,BHEEMUNIPATNAM,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
NO RAINS ARE THERE IN YOUR AREA","WEATHER REPORT
NO RAINS ARE THERE IN YOUR AREA",2016-11-09T20:50:36.75,2016,11
ANDHRA PRADESH,KURNOOL,KURNOOL,NA,AGRICULTURE,Others,Others,Weather,weather report,no rain your area cloudy weather occur,2016-11-12T08:54:58.813,2016,11
ANDHRA PRADESH,KURNOOL,GADIVEMULA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,sucking pest management,RECOMMENDED TO SPRAY DIFENTHIURON   300 GRAMS/200 LITRES OF WATER /ACRE,2016-11-12T09:29:09.837,2016,11
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,WHITE FLIES IN CHILLI,"RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML / ACRE  
RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  /ACRE 
RECOMMENDED TO SPRAY DIFENTHIURON   300 GRAMS/ACRE 
RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS / ACRE",2016-11-12T09:30:26.91,2016,11
ANDHRA PRADESH,KURNOOL,ALLAGADDA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,sucking pest in chilli,alika 80 ml in 200 liter,2016-11-12T09:39:45.673,2016,11
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,chilly nutrient management,chilly nutrient management: recommended for spray 13-0-45(potassium nitrate) 5 grams/ 1 liter of water,2016-11-12T09:43:19.69,2016,11
ANDHRA PRADESH,VISAKHAPATNAM,DUMBRIGUDA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,CHILLI LEAF ROLLER MANAGEMENT,RECOMMENDED TO SPRAY PROFENOFOS 400 ML/200 LITRES OF WATER /  ACRE,2016-11-12T12:53:05.36,2016,11
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,WEATHER REPORT : the rain is not likely to take place in your area,2016-11-13T13:27:24.73,2016,11
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,WEATHER REPORT : NO RAIN AND CLOUDY WEATHER,2016-11-13T13:28:05.597,2016,11
ANDHRA PRADESH,KRISHNA,MUSUNURU,NA,AGRICULTURE,Others,Others,Weather,weather report,RAIN IS NOT OCCUR IN YOUR AREA,2016-11-13T13:34:38.657,2016,11
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,NA,AGRICULTURE,Others,Others,Weather,weather report,RAIN IS NOT OCCUR IN YOUR AREA,2016-11-13T13:36:18.023,2016,11
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,WEATHER REPORT : the rain is not likely to take place in your area,2016-11-13T13:37:40.73,2016,11
