StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,CHITTOOR,GUDIPALA,RABI,HORTICULTURE,Vegetables,Chillies,Fertilizer Use and Availability,chilli fertilizer,recommended 120;24;16 [n-p-k],2016-01-20T17:58:21.163,2016,1
ANDHRA PRADESH,KRISHNA,MOPIDEVI,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T17:59:46.49,2016,1
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,leaf blight infestation in black gram,"RECOMMENDED TO SPRAY CAPTAN(CAPTAF, ESSO, CAPTAN) 500-600 GRAMS PER ACRE",2016-01-20T18:06:58.36,2016,1
ANDHRA PRADESH,NELLORE,KALIGIRI,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area,2016-01-20T18:09:12.04,2016,1
ANDHRA PRADESH,WEST GODAVARI,BHIMAVARAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,A moderate thunderstorm is likely to take place in your area.,2016-01-20T18:18:52.473,2016,1
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,early blight in tomoto,"RECOMMENDED TO SPRAY THAIRAM (THIRIDE, THAIRAM) 400 GRAMS PER ACRE",2016-01-20T18:19:49.463,2016,1
ANDHRA PRADESH,KRISHNA,CHATRAI,RABI,AGRICULTURE,Millets,Maize (Makka),Fertilizer Use and Availability,maize fertilizer use,"recommended to apply urea 35 kg , & spray 19-19-19  1 kg /acre",2016-01-20T18:25:30.823,2016,1
ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T18:40:16.787,2016,1
ANDHRA PRADESH,KRISHNA,MUDINEPALLE,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T18:43:25.24,2016,1
ANDHRA PRADESH,GUNTUR,ATCHEMPET,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,powdery mildew disease in chilli,"RECOMMENDED TO SPRAY CARBENDAZIM (BAVISTIN, DEROSAL, CARBENDAZIM) 200 GRAMS /200 liters of water PER ACRE",2016-01-20T18:47:48.68,2016,1
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T18:58:24.247,2016,1
ANDHRA PRADESH,NELLORE,MUTHUKUR,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,sucking pest pro. in chilies,SPINOSAD 75 ML/ACRE SPRINTER  TRACER,2016-01-20T19:01:38.387,2016,1
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,NA,HORTICULTURE,Drug and Narcotics,Tobacco,Nutrient Management,ABOUT GROWTH,SPRAY MULTI-K (13-0-45)1KG/ACRE IN 200 LT WATER,2016-01-20T13:09:13.77,2016,1
ANDHRA PRADESH,NELLORE,CHEJERLA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,ABOUT FERTILIZER USE,APPLY 48:24:16 RATIO NPK KG PER ACER,2016-01-20T13:22:16.883,2016,1
ANDHRA PRADESH,KURNOOL,ALLAGADDA,NA,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),	Plant Protection	,bengal gram sowing time,OCTOBER - NOVEMBER  CAN BE SOWN : BENGAL GRAM,2016-01-20T13:31:17.107,2016,1
ANDHRA PRADESH,ANANTPUR,GOOTY,RABI,HORTICULTURE,Vegetables,Beans ,	Plant Protection	,powdery mildew in beans,recommended to gandhakam 200grams/acre,2016-01-20T13:32:00.723,2016,1
ANDHRA PRADESH,CHITTOOR,SOMALA,RABI,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,tomato leaf miner damage,oxy demiton methyle  2 milli liter / liter water,2016-01-20T13:34:48.21,2016,1
ANDHRA PRADESH,GUNTUR,VINUKONDA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli flower droping,recommended spray plano fix 5ml/20litre  of water,2016-01-20T13:35:14.673,2016,1
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,ABOUT FERTILIZER USE,APPLY 30 KG UREA PER ACER,2016-01-20T13:36:32.983,2016,1
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T13:37:38.08,2016,1
ANDHRA PRADESH,GUNTUR,VEMURU,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,BHENDI GROWTHING,RECOMMENDED TO SPRAY 19-19-19 KG/ACRE,2016-01-20T13:39:55.987,2016,1
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,RAIN INFORMATION,chances of showers,2016-01-20T14:12:51.47,2016,1
ANDHRA PRADESH,GUNTUR,NAGARAM,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T14:20:20.47,2016,1
ANDHRA PRADESH,KURNOOL,ALLAGADDA,RABI,AGRICULTURE,Others,Others,Weather,weather report,the rain is not likely to take place in your area,2016-01-20T14:23:27.26,2016,1
ANDHRA PRADESH,VISAKHAPATNAM,BHEEMUNIPATNAM,RABI,HORTICULTURE,Vegetables,Chillies,Nutrient Management,BRINJAL NUTRIENT MANEGMENT,RECOMENDED TI SPRAY  MULTI K 13-0-45  5 GRAMS/ LITER WATER,2016-01-20T14:30:54.247,2016,1
ANDHRA PRADESH,KURNOOL,ORVAKAL,NA,AGRICULTURE,Others,Others,Cultural Practices,fer. rec. in poddy,n:p;k 120:60:30,2016-01-20T19:11:51.127,2016,1
ANDHRA PRADESH,PRAKASAM,CUMBUM,NA,AGRICULTURE,Others,Others,Weather,weather report,A moderate thunderstorm is likely to take place in your area.,2016-01-20T19:16:40.96,2016,1
ANDHRA PRADESH,NELLORE,KALIGIRI,RABI,AGRICULTURE,Millets,Maize (Makka),Fertilizer Use and Availability,MAIZE   FERTILIZER,RECOMENDED TO APPLY  NPK 80-24-20 KG /ACRE,2016-01-20T19:20:18.893,2016,1
