StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,NELLORE,KAVALI,JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,mg deficiency in cotton,RECOMMENDED TO SPRAY  MAGNESIUM  SULPHATE  10 GRAMS + UREA 10 GRAMS  / 1 LITRE OF WATER,2017-04-14T14:21:24.7,2017,4
ANDHRA PRADESH,ANANTPUR,KAMBADUR,NA,AGRICULTURE,Others,Others,Weather,weather report,today there is no chance of rain fall in your area,2017-04-14T14:25:19.943,2017,4
ANDHRA PRADESH,ANANTPUR,SETTUR,NA,AGRICULTURE,Others,Others,Weather,weather report,Very warm with periods of sun and clouds,2017-04-14T15:00:17.923,2017,4
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,Clear to partly cloudy,2017-04-14T15:07:02.897,2017,4
ANDHRA PRADESH,CHITTOOR,GANGAVARAM,NA,AGRICULTURE,Others,Others,Weather,weather report,weather report : sunny weather,2017-04-14T15:15:54.513,2017,4
ANDHRA PRADESH,KURNOOL,VELDURTHI,JAYAD,HORTICULTURE,Vegetables,Chillies,Fertilizer Use and Availability,chilli fertilizer management,recommended fertilizer ;150 kg ssp +80 kg + 260 kg urea per year,2017-04-14T16:07:33.497,2017,4
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,AGRICULTURE,Others,Others,Weather,weather report:,today rain is not likely to occur in your area,2017-04-14T16:20:35.217,2017,4
ANDHRA PRADESH,CHITTOOR,SOMALA,NA,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),	Plant Protection	,FINGER MILLET STEM BORER & APHIDS MANAGEMENT,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE 60 ML/200 LITRES OF WATER / ACRE   RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  /200 LITRES OF WATER /ACRE,2017-04-14T18:03:22.253,2017,4
ANDHRA PRADESH,GUNTUR,TADEPALLE,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,NO RAIN IN YOUR AREA CLOUDY WEATHER OCCUR,2017-04-14T18:27:30.783,2017,4
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,AGRICULTURE,Others,Others,Weather,weather report,Mostly sunny and hot,2017-04-14T18:29:21.71,2017,4
ANDHRA PRADESH,Y S R ,OBULAVARIPALLE,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,NO RAIN IN YOUR AREA CLOUDY WEATHER OCCUR,2017-04-14T18:41:52.693,2017,4
ANDHRA PRADESH,PRAKASAM,DONAKONDA,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,MARKET INFORMATION OF RED GRAM,"MARKET INFORMATION OF RED GRAM   
MINIMUM PRICE - 5200- Rs/ QUINTAL  
MAXIMUM PRICE - 5300/- Rs/ QUINTAL",2017-04-12T13:39:42.993,2017,4
ANDHRA PRADESH,PRAKASAM,KANIGIRI,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),Market Information,SUNFLOWER MARKET RATE INFORMATION;,SUNFLOWER MARKET RATE INFORMATION; MINIMUM 2889 MAXIMUM 2918 RS/Q,2017-04-12T13:40:32.83,2017,4
