StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,0,"Castor (Rehri, Rendi, Arandi) ",5,varities for kharif in castor,"kranthi, haritha and kiran",2011-04-28T14:31:00,2011,4
ANDHRA PRADESH,ANANTPUR,0   ,KHARIF,HORTICULTURE,0,Mint,87,total cultivation of  mint,given information as per  the data,2011-04-28T15:07:00,2011,4
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,0,Garlic,Agriculture Mechanization,seed rate,infoermation given as per data,2011-04-25T18:23:00,2011,4
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,0,Tomato,75,diseases,virus infection recommanded information has given,2011-04-29T14:26:00,2011,4
ANDHRA PRADESH,NELLORE,0   ,NA,AGRICULTURE,0,Guar,22,weed,recommanded invformation has given,2011-04-29T15:07:00,2011,4
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,0,1136,5,varieties,recommanded information has given,2011-04-29T15:07:00,2011,4
ANDHRA PRADESH,NELLORE,0   ,NA,HORTICULTURE,0,1279,76,shoot borer,spraying of endosulphon 2.0 ml per one lit of water,2011-04-25T15:01:00,2011,4
ANDHRA PRADESH,CHITTOOR,0   ,RABI,AGRICULTURE,0,Cotton (Kapas),26,flower drop,spraying of planofix 2.5 ml per 10 l;it 9of water,2011-04-25T15:44:00,2011,4
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,0,Tomato,Agriculture Mechanization,spodaptera,NA,2011-04-25T15:48:00,2011,4
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,0,Sunnhemp (Patua),Agriculture Mechanization,fertilizer aplication,infoermation given as per data,2011-04-25T16:09:00,2011,4
ANDHRA PRADESH,VIZIANAGARM,0   ,KHARIF,AGRICULTURE,0,Others,Weather,weather report,given information as per  the data,2011-04-28T17:23:00,2011,4
ANDHRA PRADESH,NELLORE,0   ,NA,AGRICULTURE,0,Cotton (Kapas),	Water Management	,water management,recommanded information has given,2011-04-28T18:02:00,2011,4
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),5,vareities of  gronudnut,"Kadhiri-4,5,6",2011-04-29T12:13:00,2011,4
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,HORTICULTURE,0,1279,76,control of thrips in brinjal,spraying karbalril 3gr/1 lit water,2011-04-29T13:15:00,2011,4
ANDHRA PRADESH,ANANTPUR,0   ,NA,FISHERIES,0,1976,50,fishery,given information as per the data,2011-04-23T18:37:00,2011,4
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,0,Tomato,Agriculture Mechanization,fruit drop,Planofix 2.5gr/10,2011-04-23T18:51:00,2011,4
