StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KRISHNA,0   ,KHARIF,HORTICULTURE,0,Amaranthus/Grain Amaranthus,"Water Management, Micro Irrigation",ASKED ABOUT WATER MANAGEMENT,PROVIDED DETAILS AS PER DATA,2010-05-17T14:31:00,2010,5
ANDHRA PRADESH,WEST GODAVARI,0   ,RABI,AGRICULTURE,0,Others,15,nafed khad babane ke liye govt.ki anudhan ki jankari,please cont. to. near kvk ya jila agriculture officer se sampark karen,2010-05-17T15:05:00,2010,5
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,AGRICULTURE,0,1137,0,ASKED ABOUT WEED CONTROL,INFORMATIONM GIVWEN AS PER DATA,2010-05-17T15:19:00,2010,5
ANDHRA PRADESH,WEST GODAVARI,0   ,JAYAD,AGRICULTURE,0,Sunnhemp (Patua),2,ASKED ABOUT TEH CONTROL OF TOP ROT,RECOMMENDED TO SPERAY MANCOJEB 3Gr/1 LIT WATER,2010-05-13T14:38:00,2010,5
ANDHRA PRADESH,GUNTUR,0   ,JAYAD,AGRICULTURE,0,Others,Weather,ASKED ABOUT THE WEATHER INFORMATION,GIVEN INFORMATION AS PER THE DATA,2010-05-13T14:38:00,2010,5
ANDHRA PRADESH,VIZIANAGARM,0   ,JAYAD,AGRICULTURE,0,Sunnhemp (Patua),3,ASKED ABOUT THE CIONTROL OF INTERNODE BORER,RECOMMENDED TO SPERAY ENDOSALPHAN 2Ml/1 lit WATER,2010-05-18T10:37:00,2010,5
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,AGRICULTURE,0,1064,6,ASKED ABOUT THE MARKET RATES,GIVEN INERMATION AS PER THE DATA,2010-05-12T06:07:00,2010,5
ANDHRA PRADESH,KURNOOL,0   ,KHARIF,HORTICULTURE,0,1279,Market Information,ASKED ABOUT THE MARKET RATES,GIVEN INFERMATION AS PER THE DATA,2010-05-12T09:07:00,2010,5
ANDHRA PRADESH,CHITTOOR,0   ,JAYAD,HORTICULTURE,0,Tomato,75,ASKED ABOUT THE CONTROL OF WILT,RECOMMENDED TO SPERAY MITHEIL DEMOTAN 2ML/ 1 LIT WATER,2010-05-15T06:09:00,2010,5
ANDHRA PRADESH,KURNOOL,0   ,KHARIF,HORTICULTURE,0,2113,0,ASKED ABOUT VARIETIES,INFORMATION GIVEN AS PER DATA,2010-05-15T14:32:00,2010,5
ANDHRA PRADESH,EAST GODAVARI,0   ,JAYAD,HORTICULTURE,0,Coconut,99,ASKED ABOUT THE CONTROL OF FLOWER DROPING,RECOMMENDED TO SPERAY PLANOPOX 2.5ML/10 LIT WATER,2010-05-11T07:10:00,2010,5
ANDHRA PRADESH,KRISHNA,0   ,JAYAD,AGRICULTURE,0,1137,2,ASKED ABOUT THE  CONTROL OF ZINK DISEASES,RECOMMENDED TO ZINK SALPHET 2Gr/1 LIT WATER,2010-05-11T07:10:00,2010,5
ANDHRA PRADESH,PRAKASAM,0   ,KHARIF,AGRICULTURE,0,Green Gram (Moong Bean/ Moong),5,ASKED ABOUT VARIETIES,"RECOMMENDED FOR LGG- 401, 410 ,407",2010-05-12T11:35:00,2010,5
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,HORTICULTURE,0,2108,0,ASKED ABOUT MARKET RATE,INFORMATION GIVEN AS PER DATA,2010-05-11T16:56:00,2010,5
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,1075,0,ASKED ABOUT SOWING SEASON,INFORMATION GIVEN AS PER DATA,2010-05-11T17:27:00,2010,5
ANDHRA PRADESH,EAST GODAVARI,0   ,KHARIF,AGRICULTURE,0,1137,29,ASKED ABOUT THE CONTROL OF ZINC DEFICIANCY,RECOMMENDED SPRAY ZINC SULPHATE 3GM/LIT,2010-05-15T15:16:00,2010,5
ANDHRA PRADESH,VISAKHAPATNAM,0   ,KHARIF,HORTICULTURE,0,1279,99,ASKED ABOUT THE CONTROL OF FLOWER DROPING,RECOMMENDED TO SPRAY PLANOFIX 2.5ML/LIT,2010-05-24T17:51:00,2010,5
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,HORTICULTURE,0,1279,0,asked about seed treatment,recommended to trweat corbendazim 3gr/kg,2010-05-19T09:13:00,2010,5
