StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,GUNTUR,0   ,JAYAD,AGRICULTURE,0,Cotton (Kapas),9,ASKED ABOUT COTTON FERTILIZRS MANAGEMENT,PROVIDED DETAILS AS PER DATA,2010-08-18T14:28:00,2010,8
ANDHRA PRADESH,Y S R ,0   ,NA,HORTICULTURE,0,1279,75,asked about,given,2010-08-17T10:54:00,2010,8
ANDHRA PRADESH,CHITTOOR,0   ,JAYAD,HORTICULTURE,0,1275,Cultural Practices,asked about cultural practices,provided details as per data,2010-08-17T11:24:00,2010,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,0,Tomato,87,asked about thrips damage in tomato,recommended to spray dimethoate 2ml/1lit water as per data,2010-08-16T07:29:00,2010,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,1137,Fertilizer Use and Availability,ASKED ABOUT FERTILIZERS MANAGEMENT,NA,2010-08-04T09:37:00,2010,8
ANDHRA PRADESH,PRAKASAM,0   ,JAYAD,AGRICULTURE,0,Others,Weather,ASKED ABOUT THE WEATHER REPORT,GIVEN INFORMATION AS PER THE DATA,2010-08-04T12:26:00,2010,8
ANDHRA PRADESH,CHITTOOR,0   ,JAYAD,AGRICULTURE,0,Cotton (Kapas),Fertilizer Use and Availability,ASKED ABOUT THE FERTILIZER DOSEGE(COTTON,"RECOMMENDED TO APPLYING N-16kg,P-6kg,K-8kg",2010-08-04T12:26:00,2010,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,0,2108,0,ASKED ABOUT CULTURAL PRACTICES IN TAMATO,NA,2010-08-04T15:18:00,2010,8
ANDHRA PRADESH,KURNOOL,0   ,JAYAD,AGRICULTURE,0,Others,0,ASKED ABOUT JD PHONE NUMBER,INFORMATION GIVEN AS PER DATA,2010-08-02T14:55:00,2010,8
ANDHRA PRADESH,Y S R ,0   ,JAYAD,AGRICULTURE,0,Cotton (Kapas),0,ASKED ABOUT BEST VARIETY IN BT,NA,2010-08-02T16:14:00,2010,8
ANDHRA PRADESH,KRISHNA,0   ,NA,ANIMAL HUSBANDRY,0,"Bovine(Cow,Buffalo)",0,ASKED ABOUT AVAILABILITY OF COWS,INFORMATION GIVEN WHERE ITS AVAILABLE IN STATE,2010-08-02T17:33:00,2010,8
ANDHRA PRADESH,ANANTPUR,0   ,JAYAD,HORTICULTURE,0,1280,0,ASKED ABOUT CONTROL PASALONE 400 ML/ACRE,NA,2010-08-02T18:01:00,2010,8
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,Cotton (Kapas),3,ASKED ABOUT THE CONTROL OF FLYS,RECOMMENDED TO SPRAY ACEPHATE 1.5GM/LIT,2010-08-03T06:13:00,2010,8
ANDHRA PRADESH,PRAKASAM,0   ,JAYAD,HORTICULTURE,0,Citrus,76,ASKED ABOUT THE CONTROL OF SUCKING PET(CITRUS,RECOMMENDED TO SPRYING CHLORIPAIRIPAS 2ml/1 litWATER,2010-08-03T09:34:00,2010,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,0,Banana,Agriculture Mechanization,ASKED ABOUT FERTILIZER MANAGEMENT IN BANANA,RECOMMENDED INFORMATION GIVEN AS PER DATA,2010-08-28T15:30:00,2010,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,Others,Agriculture Mechanization,ASKED ABOUT FODDER CROPS CULTIVATION PROCESS,RECOMMENDED INFORMATION GIVEN TO HIM,2010-08-28T15:30:00,2010,8
ANDHRA PRADESH,KURNOOL,0   ,JAYAD,AGRICULTURE,0,Groundnut (pea nut/mung phalli),3,ASKED ABOUT THE CONTROL OF TOBACO CATTER PILLAR(GROUNDNUT,RECOMENDED TO SPRYING CHLORIPAIRIPHOS 2.5ml/1 lit WATER,2010-08-22T15:31:00,2010,8
ANDHRA PRADESH,KURNOOL,0   ,JAYAD,AGRICULTURE,0,"Castor (Rehri, Rendi, Arandi) ",3,ASKED ABOUT THE CASTER SEMILOOPER,RECOMENDED NEEM OIL 5ML / 1LIT WATER,2010-08-18T18:35:00,2010,8
ANDHRA PRADESH,EAST GODAVARI,0   ,JAYAD,AGRICULTURE,0,Saffron,2,ASKED ABOUT THE CONTROL OF RHIZOME ROT(TURMARIC,RECOMMENDED TO SPRYING MANCOJEB 3GR/1 LIT WATER,2010-08-18T19:07:00,2010,8
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,AGRICULTURE,0,1137,Agriculture Mechanization,ASKED ABOUT CULTURAL PRACTICES IN RICE,RECOMMENDED INFORMATION GIVEN AS PER DATA,2010-08-19T06:55:00,2010,8
ANDHRA PRADESH,PRAKASAM,0   ,KHARIF,HORTICULTURE,0,Others,88,ASKED ABOUT GOVT SCHEMES,PROVIDED DETAILS AS PER DATA,2010-08-19T09:43:00,2010,8
