StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,MIDTHUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
THERE IS A CHANCE  OF CLOUDY WEATHER , BUT NO CHANCE OF RAINFALL  IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు .
",2020-09-22T06:58:03.397,2020,9
ANDHRA PRADESH,ANANTPUR,AMADAGUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,HORMONE FOLIAR SPRAY," పూత పిందె రాలకుండా -నాప్తలీన్ అసిటిక్ ఆసిడ్(ప్లానోఫిక్స్ ) 50 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి 1 ఎకరా కు పిచికారి చేయాలి 
",2020-09-22T06:58:54.297,2020,9
ANDHRA PRADESH,ANANTPUR,TALUPULA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
THERE IS A CHANCE  OF CLOUDY WEATHER , BUT NO CHANCE OF RAINFALL  IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు .
",2020-09-22T07:30:32.517,2020,9
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2020-09-22T07:42:31.64,2020,9
ANDHRA PRADESH,CHITTOOR,BANGARUPALEM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,NUTRIENT MANAGEMENT,"స్ప్రే  NPK 19-19-19 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
 అగ్రోమిం మాక్స్ @౩గ్రాములు ఒక లీటర్ నీటికి.
అగ్రోమింమ్యాక్స్ ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి                                                               
",2020-09-22T07:44:12.65,2020,9
ANDHRA PRADESH,EAST GODAVARI,UPPALAGUPTAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
THERE IS A CHANCE  OF CLOUDY WEATHER , BUT NO CHANCE OF RAINFALL  IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు .
",2020-09-22T07:46:19.383,2020,9
ANDHRA PRADESH,PRAKASAM,KANIGIRI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,"Asked about plant protection in  Paddy 
",Suggested to spray Phosalone 35 EC. - 2 ml per litre of water,2020-09-22T17:10:16.087,2020,9
ANDHRA PRADESH,KURNOOL,VELUGODU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2020-09-22T10:00:53.083,2020,9
ANDHRA PRADESH,NELLORE,NELLORE,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,NUTRIENT MANAGEMENT IN GROUNDNUT ,"RECOMMENDED TO SPRAY NPK 19-19-19 MIXTURE  5 GRAMS/1 LITRE OF WATER స్ప్రే  NPK 19-19-19 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
",2020-09-22T10:19:53.003,2020,9
ANDHRA PRADESH,SRIKAKULAM,LAVERU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management,"WEED MANAGEMENT IN RICE 
",WE ARE NOT RECOMMENDING ANY WEEDICIDE ,2020-09-22T10:43:42.363,2020,9
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
THERE IS A CHANCE  OF CLOUDY WEATHER , BUT NO CHANCE OF RAINFALL  IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు .
",2020-09-22T10:48:52.023,2020,9
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
THERE IS A CHANCE  OF CLOUDY WEATHER , BUT NO CHANCE OF RAINFALL  IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు .
",2020-09-22T10:56:31.08,2020,9
ANDHRA PRADESH,KRISHNA,MYLAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2020-09-22T11:07:20.633,2020,9
ANDHRA PRADESH,KRISHNA,G.KONDURU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,NUTRIENT MANAGEMENT IN COTTON,"RECOMMENDED TO SPRAY NAPHTHALENE ACETIC ACID (PLANOFIX)50 ML/ 200 LITRES OF WATER 1 ml/ 4 liter of water /ACRE   పూత పిందె రాలకుండా -నాప్తలీన్ అసిటిక్ ఆసిడ్(ప్లానోఫిక్స్ ) 50 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి 1 ఎకరా కు పిచికారి చేయాలి 
",2020-09-22T11:09:57.44,2020,9
