StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,VIZIANAGARM,VIZIANAGARAM,NA,HORTICULTURE,Fruits,Mango,Fertilizer Use and Availability,INFORMATION ABOUT MANGO FERTILIZER MANAGEMENT,"RECOMMENDED  UREA 100GRAMS ,100 GRAMS POTASSIUM, 100 GRAMS POTASH PER PLANT",2019-03-19T10:44:56.883,2019,3
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,WEED MANAGEMENT,RECOMMENDED TO GO FOR MANUAL WEEDING,2019-03-24T11:31:30.167,2019,3
ANDHRA PRADESH,VISAKHAPATNAM,DEVARAPALLE,NA,HORTICULTURE,Plantation Crops,Cashew,	Plant Protection	,blight management ,"RECOMMENDED TO SPRAY CARBENDAZIM   200  GRAMS/  200 LITRES OF WATER /ACRE   
",2019-03-23T12:53:40.817,2019,3
ANDHRA PRADESH,CHITTOOR,K.V.B.PURAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,FRUIT DROP MANAGEMENT,"RECOMMENDED TO SPRAY NAPHTHALENE ACETIC ACID 50 ML/ 200 LITRES OF WATER
",2019-03-23T13:50:23.743,2019,3
ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
"," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-03-23T13:54:18.603,2019,3
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PADDY HISPA MANAGEMENT,"RECOMMENDED TO SPRAY PROFENOFOS  400 ML/200 LITRES OF WATER /  ACRE 
",2019-03-23T14:46:06.797,2019,3
ANDHRA PRADESH,GUNTUR,MACHERLA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PANICLE MITE IN PADDY ,"RECOMMENDED TO SPRAY DICOFOL 1 LITRE  /200 LITRES OF WATER /ACRE  
",2019-03-24T07:03:42.04,2019,3
ANDHRA PRADESH,CHITTOOR,GANGADHARA NELLORE,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,EARLY BLIGHT IN TOMATO ,"CAPTAN    600 GRAMS/200 LITRES OF WATER / ACRE    
",2019-03-24T07:38:13.823,2019,3
ANDHRA PRADESH,GUNTUR,AMRUTHALUR,NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),	Plant Protection	,CATERPILLAR MANAGEMENT,"RECOMMENDED TO SPRAY AZADIRHACHTIN ( NEEM SEED KERNAL OIL )  1 LITRE  /200 LITRES OF WATER /ACRE 
",2019-03-24T07:48:49,2019,3
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,NA,AGRICULTURE,Others,Others,Government Schemes,WHO ARE ELIGIBLE FOR SCHEME,"1.SHOULD NOT BE A GOVERNMENT EMPLOYEE
2.SHOULD HAVE BELOW 5 ACRE LABD",2019-03-24T07:57:26.847,2019,3
ANDHRA PRADESH,KURNOOL,GADIVEMULA,NA,AGRICULTURE,Vegetables,Chillies,Market Information,MARKET INFORMATION ,RECOMMENDED CHILLIES 8000/-QUINTAL,2019-03-24T07:58:59.153,2019,3
ANDHRA PRADESH,SRIKAKULAM,SANTHAKAVATI,NA,AGRICULTURE,Others,Others,Government Schemes,INFORMATION ABOUT PM KISAN SAMANIDHI YOJANA,RECOMMENDED TO CONSULT MAO,2019-03-24T08:08:22.24,2019,3
ANDHRA PRADESH,Y S R ,KAMALAPURAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,"  THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
",2019-03-24T08:09:11.71,2019,3
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,AGRICULTURE,Others,Others,Market Information,MARKET INFORMATION,COTTON RATE -RS 5650/Q,2019-03-24T08:10:14.11,2019,3
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",	Plant Protection	,WHITE FLY MANAGEMENT, RECOMMENDED TO SPRAY QUIZALOFOP-P-ETHYL (TARGA SUPER) 400 ML/200 LITRES OF ,2019-03-24T08:11:29.317,2019,3
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",Weed Management,WEED MANAGEMENT, RECOMMENDED TO SPRAY QUIZALOFOP-P-ETHYL (TARGA SUPER) 400 ML/200 LITRES OF ,2019-03-24T08:12:31.08,2019,3
ANDHRA PRADESH,VIZIANAGARM,BOBBILI,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN SAMMAN NIDHI : ,"PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER FOR MORE DETAILS ABOUT THE SCHEMES
",2019-03-24T08:25:33.88,2019,3
ANDHRA PRADESH,Y S R ,CHAKRAYAPET,NA,AGRICULTURE,Others,Others,Market Information,",MARKET INFORMATION ",SUNFLOWER MARKET RATE : 3289 Rs/Quintal,2019-03-24T08:34:19.87,2019,3
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,MANGO  SOOTY MOULD MANAGEMENT,RECOMMENDED TO SPRAY  2 KILOS OF STARCH POWDER  IN 100 LITRES OF WATER ,2019-03-24T09:01:55.827,2019,3
ANDHRA PRADESH,PRAKASAM,SANTHAMAGULURU,NA,AGRICULTURE,Others,Others,Government Schemes,ABOUT ANNADATA SUKIBAVA,S.Magulur 8886613180,2019-03-24T09:19:47.683,2019,3
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,NA,HORTICULTURE,Vegetables,Watermelon,Cultural Practices,SOWING TIME ,RECOMMENDED TO SOWING TIME IN WATERMELON JUN TO JULY ,2019-03-23T19:29:08.46,2019,3
ANDHRA PRADESH,WEST GODAVARI,KALLA,NA,AGRICULTURE,Others,Others,Government Schemes,GOVT SCHEME INFORMATION,RECOMMENDED TO CONTACT MANDAL AGRICULTURE OFFICER,2019-03-23T19:49:16.88,2019,3
ANDHRA PRADESH,KRISHNA,A.KONDURU,NA,AGRICULTURE,Others,Others,Weather, WEATHER REPORT," WEATHER REPORT : CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-03-23T16:05:14.957,2019,3
ANDHRA PRADESH,KRISHNA,G.KONDURU,NA,HORTICULTURE,Vegetables,Ridge Gourd,Nutrient Management,NUTRIENT MANAGEMENT,"FERTILISER DOSAGES:   RECOMMENDED TO APPLY UREA 20  KGS  +  MURATE OF POTASH  20KGS  /ACRE  
",2019-03-23T16:37:26.18,2019,3
ANDHRA PRADESH,NELLORE,UDAYAGIRI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,MULTI-K DOSAGE ," RECOMMENDED TO SPRAY POTASSIUM NITRATE (13-0-45) 5 GRAMS/1 LITRE OF WATER  
",2019-03-03T18:47:05.113,2019,3
ANDHRA PRADESH,KURNOOL,HALAHARVI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT," : CLOUDY WEATHER , NO CHANCE OF SHOWERS  IN YOUR AREA 
",2019-03-03T18:49:16.39,2019,3
ANDHRA PRADESH,Y S R ,PULLAMPETA,NA,HORTICULTURE,Fruits,Banana,Nutrient Management,NUTRIENT MANAGEMENT ,"Liquid Calcium Nitrate derivative fortified with chelated minerals and other essential crop nutrients.
Designed for fertigation and drip irrigation.
Contents (w/v):

Water soluble Ca as CaO = 18.0%
Water soluble Mg as MgO = 1.30%
N = 10.5%
B = 2400 ppm
Mo = 12 ppm
Fe = 250 ppm
Zn = 250 ppm
Mn = 400 ppm
Cu = 100 ppm",2019-03-03T18:51:24.11,2019,3
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,AGRICULTURE,Others,Others,Government Schemes,INFORMATION ABOUT PM KISAN SAMMANIDHI YOJANA,RECOMMENDED TO CONSULT MAO ,2019-03-03T18:53:41.797,2019,3
ANDHRA PRADESH,KURNOOL,HALAHARVI,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ,": CLOUDY WEATHER , NO CHANCE OF SHOWERS  IN YOUR AREA 
",2019-03-03T18:56:58.703,2019,3
ANDHRA PRADESH,PRAKASAM,BALLIKURAVA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PANICLE MITE MANAGEMENT ,"RECOMMENDED TO SPRAY PROFENOFOS 400 ML/200 LITRES OF WATER /  ACRE 
",2019-03-03T19:18:17.16,2019,3
ANDHRA PRADESH,NELLORE,ALLUR,NA,AGRICULTURE,Others,0,Market Information,MARKET INFORMATION ,"02/03/2019
Mandi : Kurnool
Commodity : Bengal Gram(Gram)(Whole)
(Modal Price): 3689/Quintal",2019-03-03T19:40:26.617,2019,3
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,THRIPS MANAGEMENT ,"RECOMMENDED TO SPRAY THIAMETHOXAM 40 GRAMS /200 LITRES OF WATER
",2019-03-03T19:47:31.787,2019,3
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),	Plant Protection	,GREEN GRAM THRIPS MANAGEMENT,"RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  
",2019-03-03T20:04:46.52,2019,3
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,AGRICULTURE,Others,Others,Government Schemes,PM KISAN SAMMAN NIDHI ,RECOMMENDED TO CONTACT Kurnool Dornipadu Raviprasad reddy k MAO 8886613118,2019-03-03T20:07:35.893,2019,3
ANDHRA PRADESH,EAST GODAVARI,KIRLAMPUDI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI UPWARD CURLING ,"RECOMMENDED TO SPRAY  FIPRONIL  +IMIDACLOPRID 100 GRAMS/200 LITRES OF WATER /ACRE  
",2019-03-03T20:15:11.313,2019,3
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT :," CLOUDY  WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
",2019-03-03T21:51:59.2,2019,3
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,AGRICULTURE,Others,Others,Market Information,Bengal Gram(Gram)(Whole),Kurnool	Bengal Gram(Gram)(Whole)	Andhra Pradesh	10.4 Tonnes	Desi (Whole)	3310 Rs/Quintal	4400 Rs/Quintal	3919 Rs/Quintal,2019-03-04T06:40:42.3,2019,3
ANDHRA PRADESH,KURNOOL,ORVAKAL,NA,AGRICULTURE,Others,Others,Market Information,BENGAL GRAM MARKET PRICE ,"Mandi 
Commodity	State	Arrival	Variety	Min Price
Max Price
Modal Price
Banaganapalli	Bengal Gram(Gram)(Whole)	Andhra Pradesh	1 Tonnes	Desi (Whole)	4600 Rs/Quintal	4800 Rs/Quintal	4700 Rs/Quintal
Kurnool	Bengal Gram(Gram)(Whole)	Andhra Pradesh	10.4 Tonnes	Desi (Whole)	3310 Rs/Quintal	4400 Rs/Quintal	3919 Rs/Quintal
Nandikotkur	Bengal Gram(Gram)(Whole)	Andhra Pradesh	NR Tonnes	Gulabi	4400 Rs/Quintal	4400 Rs/Quintal	4400 Rs/Quintal
Nandyal	Bengal Gram(Gram)(Whole)	Andhra Pradesh	1 Tonnes	Desi (Whole)	4550 Rs/Quintal	4670 Rs/Quintal	4550 Rs/Quintal Source-AgmarkNet | Price Updated Date - 25-02-2019
HIGHEST MARKET PRICE
2Commodity:   Mace State:   Kerala Mandi:   Moovattupuzha
Arrival	Variety	Min Price	Max Price	Modal Price
0.95 Tonnes	Other	80400 Rs/Quintal	81200 Rs/Quintal	80850 Rs/Quintal3Commodity:   Cloves State:   Kerala Mandi:   Thodupuzha
Arrival	Variety	Min Price	Max Price	Modal Price
0.01 Tonnes	Other	65000 Rs/Quintal	70000 Rs/Quintal	70000 Rs/Quintal
 
T",2019-03-03T12:18:17.75,2019,3
ANDHRA PRADESH,GUNTUR,IPUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-03-03T12:48:43.497,2019,3
ANDHRA PRADESH,EAST GODAVARI,ANAPARTHY,NA,AGRICULTURE,Others,Others,Government Schemes,about annadata sukibava scheme,please consult mandal ao,2019-03-03T12:55:49.15,2019,3
ANDHRA PRADESH,CHITTOOR,KALAKADA,NA,AGRICULTURE,Others,Others,Government Schemes,about annadata sukibava,land should be in the name of landowner,2019-03-03T13:12:41.84,2019,3
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,NA,HORTICULTURE,Fruits,Papaya,Seeds and Planting Material,K.V.K CONTACT NUMBER ,RECOMMENDED TO K.V.K CONTACT NUMBER -9989623806,2019-03-03T13:20:51.16,2019,3
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,AGRICULTURE,0,0,Government Schemes,ANNADHATHA SUKHEEBHAVA  SCHEME  AND PM KISAN ,FOR MORE INFORMATION ABOUT ANNADHATHA SUKHEEBHAVA  AND PM KISAN SAMMAN NIDHI YOJANA  SCHEME PLEASE CONTACT YOUR MANDAL AGRICULTURE OFFICER.,2019-03-03T13:40:56.763,2019,3
ANDHRA PRADESH,Y S R ,PENDLIMARRI,NA,AGRICULTURE,0,0,Government Schemes,ANNADHATHA SUKHEEBHAVA SCHEME AND  PM KISAN SCHEME ,FOR MORE INFORMATION ABOUT ANNADHATHA SUKHEEBHAVA  AND PM KISAN SAMMAN NIDHI YOJANA  SCHEME PLEASE CONTACT YOUR MANDAL AGRICULTURE OFFICER.,2019-03-03T13:43:43.14,2019,3
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weed Management,weed management in cotton,"RECOMMENDED TO SPRAY BISPYRIBAC SODIUM 100 ML/200 LITRES OF WATER  PER ACRE 
 RECOMMENDED TO SPRAY QUIZALOFOP-P-ETHYL 400 ML/200 LITRES OF 
",2019-03-03T13:49:26.737,2019,3
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,MARKET INFORMATION ,"RECOMMENDED TO MARKET INFORMATION -AVERAGE PRICE -1770  /- Rs/ QUINTAL  
",2019-03-03T13:52:08.607,2019,3
ANDHRA PRADESH,KURNOOL,PEAPULLY,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",	Plant Protection	,CASTOR SUCKING PEST MANAGEMENT,"RECOMMENDED TO SPRAY DIMETHOATE 400 ML /200 LITRES OF WATER /ACRE 
",2019-03-03T14:09:43.51,2019,3
ANDHRA PRADESH,KRISHNA,AGIRIPALLI,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,LEAF SPOT AND SOOTY MOLD MANAGEMENT,"RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS /150 LITRES OF WATER / ACRE  
",2019-03-03T09:35:41.06,2019,3
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS / ACRE  ,2019-03-03T09:41:18.337,2019,3
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,BORER MANAGEMENT IN CHILLI,"POISION BAIT:RICE BRAN 10 Kg +MOLASES (JAGGERY) 2KG +EMAMECTIN BENZOATE  90 GRAMS MIX THE INGREDIENT  & ARE KEPT AROUND THE FIELD IN THE EVENING HOURS 
",2019-03-03T09:42:40.97,2019,3
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Others,Others,Government Schemes,GOVERNMENT SCHEME,RECOMMENDED TO CONTACT AGRICULTURE OFFICER ,2019-03-03T09:50:19.183,2019,3
ANDHRA PRADESH,EAST GODAVARI,ANAPARTHY,NA,AGRICULTURE,Others,Others,Crop Insurance,AO CONTACT NUMBER ," East Godavari Anaparthi 8886613578
",2019-03-03T09:59:32.493,2019,3
ANDHRA PRADESH,KRISHNA,NANDIVADA,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","WEATHER REPORT
MOSTLY SUNNY, DRY WEATHER IN YOUR AREA
",2019-03-03T10:01:42.63,2019,3
ANDHRA PRADESH,KRISHNA,BAPULAPADU,NA,AGRICULTURE,Others,Others,Market Information,CHILLI MARKET PRICE,"Mandi 
Commodity	State	Arrival	Variety	Min Price
Max Price
Modal Price
Guntur	Dry Chillies	Andhra Pradesh	3133 Tonnes	Red	2500 Rs/Quintal	10500 Rs/Quintal	8300 Rs/Quintal
Hindupur	Dry Chillies	Andhra Pradesh	25.68 Tonnes	1st Sort	4200 Rs/Quintal	8800 Rs/Quintal	8100 Rs/Quintal
Kurnool	Dry Chillies	Andhra Pradesh	23.8 Tonnes	Local	1500 Rs/Quintal	7500 Rs/Quintal	5555 Rs/Quintal",2019-03-03T10:49:48.96,2019,3
ANDHRA PRADESH,ANANTPUR,GORANTLA,NA,HORTICULTURE,Vegetables,Tomato,Fertilizer Use and Availability,TOMATO FERTILIZER MANAGEMENT,"RECOMMENDED TO SPRAY UREA 10 GR/1 LITRE OF WATER
",2019-03-04T08:04:37.727,2019,3
ANDHRA PRADESH,NELLORE,BALAYAPALLE,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,SOWING TIME OF SESAME ,"SOWING TIME OF SESAME 
JULY - AUGEST ",2019-03-14T12:31:53.787,2019,3
ANDHRA PRADESH,ANANTPUR,MADAKASIRA,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,greengram sowing time ,recommended sowing time for green gram is february to march ,2019-03-14T12:47:47.863,2019,3
ANDHRA PRADESH,KRISHNA,MOPIDEVI,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,MANGO  LEAF HOPPER MANAGEMENT ,"RECOMMENDED TO SPRAY DIMETHOATE  400 ML /200 LITRES OF WATER /ACRE 
",2019-03-14T13:30:47.63,2019,3
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,0,TEST CALL,TEST CALL,2019-03-14T11:06:17.153,2019,3
ANDHRA PRADESH,ANANTPUR,GUDIBANDA,NA,HORTICULTURE,Vegetables,Beans ,	Plant Protection	,BEANS WHITE FLY MANAGEMENT,"RECOMMENDED TO SPRAY DIMETHOATE  400 ML /200 LITRES OF WATER /ACRE 
",2019-03-14T11:07:33.36,2019,3
ANDHRA PRADESH,CHITTOOR,KAMBHAMVARIPALLE,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,LEAF FOLDER MANAGEMENT IN PADDY,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/150 LITRES OF WATER / ACRE    ,2019-03-14T11:10:57.893,2019,3
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,nutrient management,"RECOMMENDED TO SPRAY POTASSIUM NITRATE (13-0-45) 5 GRAMS/1 LITRE OF WATER  
",2019-03-14T11:21:36.843,2019,3
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,tobacco caterpillar management,"RECOMMENDED TO SPRAY POTASSIUM NITRATE (13-0-45) 5 GRAMS/1 LITRE OF WATER  
",2019-03-14T11:22:59.603,2019,3
ANDHRA PRADESH,GUNTUR,PRATHIPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI APHIDS MANAGEMENT,RECOMMENDED TO SPRAY METHYL DEMATON 400 ML /ACRE ,2019-03-14T11:52:09.35,2019,3
ANDHRA PRADESH,GUNTUR,BHATTIPROLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,AGRICULTURE OFFICER CONTACT NUMBER,Guntur Bhattiprolu 8886614168,2019-03-14T19:52:03.017,2019,3
ANDHRA PRADESH,NELLORE,NELLORE,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI THRIPS MANAGEMENT,"RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  
",2019-03-14T19:52:47.587,2019,3
ANDHRA PRADESH,NELLORE,NELLORE,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI THRIPS AND MITE MANAGEMENT,"RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  
",2019-03-14T19:53:37.54,2019,3
ANDHRA PRADESH,GUNTUR,VATTICHERUKURU,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,"WEATHER REPORT 
 DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-03-14T20:48:19.657,2019,3
ANDHRA PRADESH,ANANTPUR,TADIPATRI,NA,AGRICULTURE,Others,Others,Weather,"
WEATHER INFORMATION ",": CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
",2019-03-14T21:08:08.983,2019,3
ANDHRA PRADESH,KRISHNA,VATSAVAI,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
","WEATHER REPORT 
 DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-03-14T21:24:26.287,2019,3
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,LEAF FOLDER IN TOMATO ,"RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  
",2019-03-24T15:17:17.7,2019,3
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Others,Others,Weather,WEATHER REPORT ," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2019-03-24T15:26:11.07,2019,3
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,NA,HORTICULTURE,Fruits,Citrus,	Plant Protection	,CITRUS NEW PEST MANAGEMENT ,	ANANTHAPURAM	G. Sathish	Assistant Director of Horticulture	7995086790,2019-03-24T16:39:15.607,2019,3
ANDHRA PRADESH,NELLORE,VINJAMUR,NA,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,FRUIT BORER MANAGEMENT,"RECOMMENDED TO SPRAY PROFENOFOS  400 ML/200 LITRES OF WATER /  ACRE 
",2019-03-24T16:47:11.067,2019,3
