StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,0   ,KHARIF,HORTICULTURE,0,Banana,78,ASKED ABOUT RECOMMENDED VARITIES,"RECOMMENDED TO SOW ROBASTA, AMRUTHA PANI, VAAMANAKELI",2009-12-27T09:01:43,2009,12
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,AGRICULTURE,0,Sunnhemp (Patua),27,ASKED ABOUT THE CONTROL OF BLACK RUST,RECOMMENDED TO SPRAY PROPICONAZOL0.5ML/1LIT,2009-12-27T14:13:21,2009,12
ANDHRA PRADESH,EAST GODAVARI,0   ,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THR CONTROL OF LEAF FOLDERS IN RICE,RECOMMENDED TO SPRAY MONOCROTOPHOS 1.6ML/LIT,2009-12-27T14:39:20,2009,12
ANDHRA PRADESH,VISAKHAPATNAM,0   ,KHARIF,HORTICULTURE,0,1324,Fertilizer Use and Availability,ASKED  ABOUT THE FERTILIZZER APPLICATION,RECOMMENDED TO APPLAY 90GM UREA+260GM SINGLE SUPER PHOSPHATE+140GM M O P  EVERY TWO MONTHS,2009-12-29T15:12:09,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,1137,1,ASKED ABOUT SOWING SEASON,RECOMMENDED TO SOW IN NOV,2009-12-31T17:20:59,2009,12
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,0,Others,0,ASKED ABOUT CONTROL OF POWDERY MILDEW,RECOMMENDED FOR THE APPLICATION OF DINOCAP 1ML/LIT,2009-12-05T11:52:12,2009,12
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,0,Others,0,ASKED ABOUT FERTILIZER DOSAGE AT 30DAYS CROP,RECOMMENDED FOR THE APPLICATION OF 9KG UREA/ACRE,2009-12-05T11:54:10,2009,12
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,HORTICULTURE,0,Neem,85,ASKED ABOUT THE SOWING TIME OF MEDICINAL PLANTS,RECOMMENDED TO SOW JUNE- JULY,2009-12-31T08:46:48,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,Black Gram (urd bean),3,ASKED THE CONTRL OF SHOOT FLYS IN BLACK GRAM,RECOMMENDED TO SPRAY MONOCROTOPHOS 1.6ML/LIT,2009-12-31T12:30:30,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,HORTICULTURE,0,1280,75,ASKED ABOUT THE CONTROL OF CERCOSPORA LEAF SPOT IN CHILLY,RECOMMENDED TO SPRAY CAPPER OXYCHLORIDE 3GM/LIT,2009-12-31T14:00:46,2009,12
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 0.5GM/LIT,2009-12-28T14:11:45,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,Others,29,ASKED ABOUT THE PHONE NUMBERS OF MANDAL AGRICULTURE OFFICER.,INFORMED AS THE REQURIED NO AVILABLE.,2009-12-28T15:51:25,2009,12
ANDHRA PRADESH,SRIKAKULAM,0   ,KHARIF,HORTICULTURE,0,Watermelon,78,ASKED ABOUT THE VARITIES,RECOMMENDED VARITY OFGREEN GOLD,2009-12-29T10:20:00,2009,12
ANDHRA PRADESH,WEST GODAVARI,0   ,KHARIF,AGRICULTURE,0,Black Gram (urd bean),2,ASKED ABOUT CONTROL OF LEAF SPOT IN BLACKGRAM,RECOMMENDED TO SPRAY THE COC 3 GM/LIT.,2009-12-29T10:50:54,2009,12
ANDHRA PRADESH,KRISHNA,0   ,NA,HORTICULTURE,0,Banana,75,ASKED ABOUT THE CONTROL OF PANAMA WILT.,RECOMMENDED TO APPLY CARBENDAZIM 1GM/LIT,2009-12-10T18:16:20,2009,12
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,0,1808,2,ASKED ABOUT THE CONTROL OF YELLOW MOSAIC.,RECOMMENDED TO SPRAY DIMETHOATE 2ML/LIT,2009-12-10T18:55:46,2009,12
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,AGRICULTURE,0,1137,Fertilizer Use and Availability,ASKED ABOUT THE CONTROL OF ZINC DEFICIENCY.,RECOMMENDED FOR THE APPLICATION OF 20KG ZINC SULPHATE/ACRE.,2009-12-08T15:37:44,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,0,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,ASKED ABOUT THE FERTILIZER APPLICATION.,"RECOMMENDED TO APPLY 12KG NITROGEN,16 KG SSP,20 KG MOP",2009-12-08T16:11:39,2009,12
ANDHRA PRADESH,PRAKASAM,0   ,KHARIF,AGRICULTURE,0,1137,2,ASKED ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 1 GR/2 LIT,2009-12-01T07:41:50,2009,12
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,0,Black Gram (urd bean),3,ASKED ABOUT THE CONTROL OF TOBACCOCATERPILLAR.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 2.5ML/LIT,2009-12-03T00:00:00,2009,12
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,0,Cotton (Kapas),3,ASKED ABOUT THE CONTROL OF SUCKING PESTS.,RECOMMENDED TO SPRAY METHYL DEMATON @ 2ml/lit OF WATER.,2009-12-03T12:47:40,2009,12
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,0,Wheat,2,ASKED ABOUT THE CONTROL OF SHEATH ROT.,COMMENDED TO SPRAY BENOMIL 1 GR/2 LIT. OR CARBANDAZIM 1 GR/LIT.,2009-12-03T13:06:44,2009,12
ANDHRA PRADESH,KRISHNA,0   ,NA,ANIMAL HUSBANDRY,0,Others,45,ASKED ABOUT THE PHONENUMBERS OF ANIMALHUSBANDRY,INFORMED THE SPECIFIED PHONENUMBERS.,2009-12-03T13:53:36,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,0,Onion,Fertilizer Use and Availability,ASKED ABOUT THE FERTILIZER APPLICATION.,RECOMMENDED TO APPLY NITROGEN24-32KG AND POTASH 24KG/ACRE,2009-12-17T18:39:29,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,KHARIF,AGRICULTURE,0,1037,3,ASKED ABOUT THE CONTROL OF GRAM CATERPILLER IN RED GRAM,RECOMMENDED TO SPRAY CHLORPYRIPHOS2.5ML/LIT,2009-12-24T12:06:10,2009,12
ANDHRA PRADESH,WEST GODAVARI,0   ,KHARIF,AGRICULTURE,0,Wheat,5,var. of wheat,"pvw 373,dvw 14,up 2338,2425,k 307,k 7903,",2009-12-24T19:45:13,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF APHIDS IN CHILLI,RECOMMENDED TOSPRAY MONOCROTOPHOS 1.6ML/LIT,2009-12-20T12:09:43,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,Others,	Water Management	,ASKED ABOUT THE WATER MANAGEMENT IN RED GRAM,RECOMMENDED TO APPLY AT THE TIME OFFLOWERING AND AT THE TIME OF FRUITING STAGE,2009-12-23T15:11:03,2009,12
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,0,Others,6,ASKED ABOUT THE DETAILS ABOUT THE BIOFUEL PLANTS.,INFORMED AS PER THE PROVIDED DATA AVILABLE.,2009-12-19T10:21:17,2009,12
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF MIDGE FLY.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 2ML/LIT,2009-12-19T10:37:01,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,1137,Fertilizer Use and Availability,ASKED ABOUT THE APPILICATION OF AZOLLA IN RICE FIELD.,INFORMED THAT TO APPLY 100-150KG AZOLLA WITH 50KG S.S.P/ACRE,2009-12-29T14:09:15,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,KHARIF,HORTICULTURE,0,Onion,76,ASKED ABOUT CONTROL OF SUCKING PEST IN ONION,RECCOMMENDED TO SPRAY DIMETHOATE 2ML /LIT,2009-12-29T16:21:32,2009,12
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,0,1137,22,ASKED ABOUT THE CONTROL OF WEEDS.,RECOMMENDED TO SPRAY SIHALOPOPBUTYL 400ML/200LIT,2009-12-22T15:53:13,2009,12
ANDHRA PRADESH,ANANTPUR,0   ,KHARIF,HORTICULTURE,0,1280,76,ASKED ABOUT THE CONTROL OF MIDZE FLY,RECOMMENDED TO SPRAY TRYZOPHOS 1.25ML/LIT,2009-12-22T19:30:10,2009,12
ANDHRA PRADESH,NELLORE,0   ,NA,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF LEAF FOLDER.,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 2ML/LIT,2009-12-25T09:01:38,2009,12
ANDHRA PRADESH,GUNTUR,0   ,KHARIF,AGRICULTURE,0,2051,3,ASKED ABOUT THE CONTROL OF MITES,RECOMMENDED TO SPRAY MALATHIYAN 200-400ML/ACE,2009-12-31T10:16:53,2009,12
ANDHRA PRADESH,CHITTOOR,0   ,KHARIF,AGRICULTURE,0,1137,3,ASKED ABOUT THE CONTROL OF BROWN PLANT HOPPERS,RECOMMENDED TO SPRAY CHLORPYRIPHOS 2ML/LIT,2009-12-31T13:09:17,2009,12
ANDHRA PRADESH,WEST GODAVARI,0   ,KHARIF,AGRICULTURE,0,Black Gram (urd bean),	Water Management	,ASKED ABOUT WATER MANAGEMENT IN BLACK GRAM,RECOMMENDED TO GIVE TWO TIMES BEFORE 30DAY AFTER SOWING AND ONCE AFTER 55DAYS,2009-12-27T11:34:06,2009,12
