StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,KHAMMAM,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CARTOPH HYDRO CLORIDE 2GM/1L WATER,2009-04-06T10:22:53,2009,4
TELANGANA,KHAMMAM,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CARTOPH HYDRO CLORIDE 2GM/1L WATER,2009-04-06T10:22:53,2009,4
TELANGANA,ADILABAD,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL FOR LEAF GALLS,RECOMMENDED TO SPRAY CARBENDAZIM 1GR/LITRE,2009-04-06T11:07:40,2009,4
TELANGANA,WARANGAL,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL FOR DAMPINGOFF,RECOMMENDED TO SPRAY BLITOX 3GR/LITRE,2009-04-07T12:45:51,2009,4
TELANGANA,KARIMNAGAR,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL FOR STEM BORER DAMAGE,RECOMMENDED TO SPRAY CARTOPHYDRO CHLORIDE 2GR/LITRE,2009-04-01T11:25:35,2009,4
TELANGANA,ADILABAD,0   ,RABI,9999,0,9999,9999,ASKED ABOUT CONTROL FOR FLOWER DROP,RECOMMENDED TO SPRAY PLANOPHIX 2.5ML/10 LITRES,2009-04-01T11:41:54,2009,4
TELANGANA,ADILABAD,0   ,RABI,AGRICULTURE,0,1137,2,ASKED ABOUT CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 0.6GM/LT,2009-04-07T19:36:57,2009,4
TELANGANA,RANGAREDDY,0   ,RABI,9999,0,9999,9999,ASKED ABOUT INFORMATION ON MUSHROOM,ESC TO 23234091,2009-04-06T12:24:00,2009,4
TELANGANA,RANGAREDDY,0   ,RABI,9999,0,9999,9999,ASKED ABOUT INFORMATION ON MUSHROOM,ESC TO 23234091,2009-04-06T12:24:00,2009,4
TELANGANA,NIZAMABAD,0   ,RABI,AGRICULTURE,0,Sunnhemp (Patua),Fertilizer Use and Availability,ASKED ABOUT BIO FERTILIZER APPLICATION IN SUGARCANE,RECOMMENDED TO APPLY AZATOBACTER MIXED WITH ORGANIC MANNURES 2KG/ACRE,2009-04-06T13:45:33,2009,4
TELANGANA,KARIMNAGAR,0   ,RABI,9999,0,9999,9999,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE@0.6GRAMS/LITER,2009-04-05T17:21:59,2009,4
TELANGANA,MAHABOOBNAGAR,0   ,RABI,AGRICULTURE,0,1037,6,ASKED ABOUT MARKET INFORMATION OF BENGALGRAM,GIVEN AS PER DATA IN KURNOOL,2009-04-08T08:01:09,2009,4
TELANGANA,KARIMNAGAR,0   ,KHARIF,HORTICULTURE,0,1268,29,ASKED ABOUT FRUIT DROP IN MANGO,RECOMMANDED SPRAY POLYFIDE@2GR/LTR OF WATER APPLY,2009-04-20T09:42:23,2009,4
TELANGANA,RANGAREDDY,0   ,KHARIF,HORTICULTURE,0,Tomato,29,INSECT DAMAGE IN TOMATO,PROPHINOPHOS 2ML/LT OF WATER,2009-04-16T14:04:07,2009,4
TELANGANA,WARANGAL,0   ,KHARIF,9999,0,9999,9999,ASKED ABOUT VARIETY OF PADDY,"RECOMMANDED VARIETY I.R-64,TELLAHAMSA, POTHANA",2009-04-17T10:59:56,2009,4
TELANGANA,WARANGAL,0   ,KHARIF,9999,0,9999,9999,ASKED ABOUT GRANULAR APPLICATION,RECOMMANDED TO APPLY PHORATE@ 10KG/ACRE,2009-04-17T11:31:17,2009,4
TELANGANA,ADILABAD,0   ,RABI,9999,0,9999,9999,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE MARUTHAM,2009-04-15T08:35:55,2009,4
TELANGANA,ADILABAD,0   ,RABI,9999,0,9999,9999,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE MARUTHAM,2009-04-15T08:35:55,2009,4
TELANGANA,NALGONDA,0   ,RABI,9999,0,9999,9999,ASKED ABOUT WEATHER REPORT,SCATTERED CLOUDS ARE PRESENT,2009-04-15T08:51:07,2009,4
TELANGANA,NALGONDA,0   ,RABI,9999,0,9999,9999,ASKED ABOUT WEATHER REPORT,SCATTERED CLOUDS ARE PRESENT,2009-04-15T08:51:07,2009,4
TELANGANA,HYDERABAD,0   ,RABI,9999,0,9999,9999,ASKED ABOUT THE CONTROL OF FLOWER AND FRUIT DROP,RECOMMENDED TO SPRAY PLANOPHIX 1ML/5LTR,2009-04-09T18:12:49,2009,4
TELANGANA,RANGAREDDY,0   ,RABI,9999,0,9999,9999,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO SPRAY ACEPHATE 1.5 GM/LTR,2009-04-09T18:57:04,2009,4
TELANGANA,NALGONDA,0   ,RABI,9999,0,9999,9999,ASKED ABOUT WEED CONTROL,RECOMMENDED TO SPRAY PENDIMETHALINE 1.5LITRE/ACRE,2009-04-10T15:30:41,2009,4
