StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,AMARAPURAM,KHARIF,AGRICULTURE,Others,Others,	Plant Protection	,ussd,* 491 * 103 #,2015-02-23T11:10:13.437,2015,2
ANDHRA PRADESH,PRAKASAM,SANTHANUTHALA PADU,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Plant Protection	,SESAME GROWTH,AGROMIN MAX 1KG/ACRE IN 200 LT WATER,2015-02-23T11:11:14.097,2015,2
ANDHRA PRADESH,EAST GODAVARI,AMBAJIPETA,RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,rice,COPPER OXY CHLORIDE (BLITOX) 600 GRAMS PER ACRE ????? ????????????? (??????????)  ?????? 600 ???????? 200 ??????? ?????? ????? ???????? ??????,2015-02-23T11:14:36.39,2015,2
ANDHRA PRADESH,ANANTPUR,GUNTAKAL,NA,AGRICULTURE,Others,Others,	Plant Protection	,USSD ACTIVATION,"* 491 * 103 # on your mobile you have to dial the number, then follow the instructions you find information about the services appropriate choice (1-8) can get elected",2015-02-23T11:17:09.06,2015,2
ANDHRA PRADESH,NELLORE,BALAYAPALLE,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,asked about powdery mildew in chilli,recommended to spray kerathane@1ml/lit,2015-02-13T14:22:16.13,2015,2
ANDHRA PRADESH,WEST GODAVARI,KOVVUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PADDY BLAST,AVATAR(INDOFIL)500 GR/ACRE,2015-02-13T14:24:14.643,2015,2
ANDHRA PRADESH,CHITTOOR,NARAYANAVANAM,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli fruit borer,recomonded dosage marshal 400ml/acrre and chloripiriphos 500ml/acre,2015-02-13T14:58:31.4,2015,2
ANDHRA PRADESH,KRISHNA,GUDURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,WEED CONTROL IN PADDY,RECOMENDED FOR CUPPER SULPHATE 1KG/ACRE,2015-02-13T15:08:17.257,2015,2
ANDHRA PRADESH,GUNTUR,EDLAPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli growthing,recommended for multi k 1kg/acre,2015-02-04T15:10:33.873,2015,2
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,sesamum seeds,"rajeswari ,hima ,chandana",2015-02-04T15:13:02.427,2015,2
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),	Plant Protection	,FLY,CARBOFURAN 3 G,2015-02-04T15:13:08.96,2015,2
ANDHRA PRADESH,KRISHNA,BANTUMILLI,RABI,AGRICULTURE,Others,Others,Weather,WEATHER REPORT,SUNNY WEATHER,2015-02-04T15:22:47.55,2015,2
ANDHRA PRADESH,GUNTUR,AMRUTHALUR,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI MARKET RATES,"Khammam 	Opposite Siddareddy College, Khammam 507003	08742/256826",2015-02-04T15:22:50.187,2015,2
ANDHRA PRADESH,Y S R ,DUVVUR,RABI,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,sucking pest in tomato,"DIMETHOATE(ROGAR, ROGARIN) 400 ML PER ACRE",2015-02-04T15:51:22.167,2015,2
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,BPH IN PADDY,APPLAUD 330ML/ACRE,2015-02-04T15:56:29.12,2015,2
ANDHRA PRADESH,CHITTOOR,PUNGANUR,RABI,HORTICULTURE,Vegetables,Cauliflower,Nutrient Management,growthing in cauliflower,recomended multi k 1kg/acre,2015-02-04T16:09:48.917,2015,2
ANDHRA PRADESH,GUNTUR,DURGI,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,DIE BACK IN CHILLI,HEAD LINE 100ML/ACRE,2015-02-04T16:25:17.767,2015,2
ANDHRA PRADESH,PRAKASAM,PULLALACHERUVU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,flower and fruit damages,recommended for marshal 300 ml /acre,2015-02-04T16:35:28.037,2015,2
ANDHRA PRADESH,SRIKAKULAM,KOTABOMMILI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asked about stem rot,recommended propicanazole 1 ml/lit of water,2015-02-04T16:53:28.34,2015,2
ANDHRA PRADESH,ANANTPUR,BUKKARAYASAMUDRAM,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,TOMATO SPOTED WILT,"RECOMENDED FOR DIMETHOATE(ROGAR, ROGARIN) 400 ML PER ACRE",2015-02-04T16:54:37.62,2015,2
ANDHRA PRADESH,EAST GODAVARI,GOKAVARAM,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),	Plant Protection	,GREEN GRAM SUCKING PEST,"RECOMENDED FOR CHLOFENPYRPHOS  (INTRAPRID, LEPIDO) 300 ML PER ACRE",2015-02-04T16:59:20.2,2015,2
ANDHRA PRADESH,NELLORE,INDUKURPET,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI APHIDS,RECOMENDED FOR ULALA 75 GR/ACRE KU 20O  LT WATER,2015-02-04T17:09:38.933,2015,2
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,BLACK GRAM YELLOWING OF LEAF,RECOMENDED FOR blitox 30gr and plantomycin 1 gr/ 10 lt water,2015-02-04T17:14:28.93,2015,2
ANDHRA PRADESH,CHITTOOR,PENUMURU,NA,AGRICULTURE,Millets,Maize (Makka),	Field Preparation	,plant growth,multi k,2015-02-04T17:18:02.653,2015,2
ANDHRA PRADESH,KURNOOL,ALLAGADDA,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli powdery mildew,recomonded dosage carathane 200ml/acre,2015-02-04T17:25:34.58,2015,2
ANDHRA PRADESH,Y S R ,KALASAPADU,NA,AGRICULTURE,Others,Others,	Field Preparation	,WEATHER REPORT,RECOMMEDED TO ITS CLEAR,2015-02-07T12:24:46.46,2015,2
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,JASMINE MITES,ROGOAR 2ML/LIT,2015-02-07T12:39:42.493,2015,2
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,RABI,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,weed management in brinjal,recommended stomp 5ml/lit water,2015-02-07T12:58:22.04,2015,2
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,LOAN MAFFI NO,9701274747,2015-02-07T13:04:16.703,2015,2
ANDHRA PRADESH,KRISHNA,TIRUVURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,zinc defciency,zinc sulpahte,2015-02-07T13:05:42.637,2015,2
ANDHRA PRADESH,ANANTPUR,BATHALAPALLE,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,FERTILISER MANAGEMET,EXPLAINED IT,2015-02-07T13:07:16.697,2015,2
ANDHRA PRADESH,ANANTPUR,PEDDAVADUGUR,NA,AGRICULTURE,Others,Others,Market Information,market rate,3500-4500,2015-02-07T13:28:33.393,2015,2
ANDHRA PRADESH,GUNTUR,EDLAPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILLI THRIPS,RECOMMENDED TO JUMP 30GM/ACRE,2015-02-07T13:32:30.45,2015,2
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Fodder Crops,Barseem,	Plant Protection	,ASKED CONTACT NUMBER,FORAGE CROPS	040-24001706,2015-02-07T13:37:04.257,2015,2
ANDHRA PRADESH,GUNTUR,BHATTIPROLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asked about whitefly in brinjal,recommended to spray actara@0.3ml/lit,2015-02-07T13:57:50.03,2015,2
ANDHRA PRADESH,PRAKASAM,KOMAROLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,stem borer,"CARATAPHYDROCHLORIDE(KELDAN, RAADAN, PADAN) 8-10 KG PER ACRE",2015-02-07T14:26:53.38,2015,2
ANDHRA PRADESH,CHITTOOR,CHANDRAGIRI,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,mango flower droping,recommended for planofix 2ml/10lit water,2015-02-07T14:38:25.613,2015,2
ANDHRA PRADESH,EAST GODAVARI,ANAPARTHY,NA,HORTICULTURE,Fruits,Banana,	Plant Protection	,BANANA PLANTING,RECOMENDED FOR APRIL-AUGUST,2015-02-07T14:39:31.26,2015,2
ANDHRA PRADESH,ANANTPUR,TALUPULA,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,TOMATO FRUIT BORER,"RECOMMENDED TO SPRAY SPINOSAD(TRACER SPINTER , CHARGE  ) 75 ML  PER ACRE   
RECOMMENDED TO SPRAY CHLORPYRPHOS(KORBAN, DURSBAN, LETHAL, CLASSIC, RADAR) 500 ML PER ACRE  
RECOMMENDED TO SPRAY ACEPHATE (ANTAF, ARTIN, LUCID )  300 GRAMS PER ACRE",2015-02-07T14:51:59.223,2015,2
ANDHRA PRADESH,NELLORE,DUTTALUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,GROUND NUT SPRIKLER IRIGATION,RECOMENDED FOR P Rahmatulla Khan8374449648,2015-02-07T14:55:08.35,2015,2
ANDHRA PRADESH,KURNOOL,ALLAGADDA,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli virus,recomonded dosahge  rogar 400ml/acre,2015-02-06T16:53:51.88,2015,2
ANDHRA PRADESH,EAST GODAVARI,I. POLAVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asked about weed manament clincher dosage,recommended to spray 250ml/acre,2015-02-06T16:58:27.04,2015,2
ANDHRA PRADESH,CHITTOOR,CHINNAGOTTIGALLU,KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,	Plant Protection	,TRIPS ON BITTER GOURD,"RECOMMENDED TO SPRAY QUINOLPHOS(EKALUX, FLASH, DHANULUX,QUINGUARD) 400 ML PER ACRE",2015-02-06T16:59:31.51,2015,2
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,brinjal varieties,recommended varieties for bagyamathi syamala,2015-02-06T17:01:24.813,2015,2
ANDHRA PRADESH,KRISHNA,UNGUTURU,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,leaf folder,neem oil,2015-02-06T17:17:48.447,2015,2
ANDHRA PRADESH,KURNOOL,PANYAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,weed management,"2,4d sodium",2015-02-06T17:23:54.343,2015,2
ANDHRA PRADESH,SRIKAKULAM,SANTHABOMMALI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,zinc defeciency,zinc sulphate,2015-02-06T17:28:18.37,2015,2
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,bacterial wilt,3 garms blitox,2015-02-06T17:36:23.343,2015,2
ANDHRA PRADESH,CHITTOOR,YERPEDU,RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,ground nut tikka leaf spot,recomondedd dosage  hexaconozole 400ml/acre,2015-02-06T17:39:21.287,2015,2
ANDHRA PRADESH,EAST GODAVARI,SAMALKOTA,RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,GROWTHING IN PADDY,RECOMENDED MULTI K 1KG/ACRE,2015-02-06T17:47:53.813,2015,2
ANDHRA PRADESH,EAST GODAVARI,ALLAVARAM,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli growth,recomonded dosage multi k 1kg/acre,2015-02-06T18:04:21.51,2015,2
ANDHRA PRADESH,GUNTUR,BELLAMKONDA,RABI,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,market information,Black Gram (Whole)  Tonnes  5900  6000  5950,2015-02-06T18:14:22.483,2015,2
ANDHRA PRADESH,GUNTUR,BAPATLA,RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,root rot in paddy,recomended blitex 3g/lit water,2015-02-06T18:17:52.11,2015,2
ANDHRA PRADESH,KRISHNA,G.KONDURU,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,honey insect,monocrotophous,2015-02-06T18:20:17.943,2015,2
ANDHRA PRADESH,KURNOOL,ALLAGADDA,RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,weed management in black gram,recomended persuit 400 ml/acre,2015-02-06T18:30:18.783,2015,2
ANDHRA PRADESH,PRAKASAM,GUDLURU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,upward  curling of leaves,recommended jolone 400ml/acre,2015-02-05T09:48:55.667,2015,2
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,black gram sowing time,jan feb,2015-02-05T09:59:05.51,2015,2
ANDHRA PRADESH,NELLORE,MARRIPADU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,chilli  leaf blast,recommended for tapsene m rook 200gm/acre,2015-02-05T10:12:16.103,2015,2
