StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Others,Others,Weather,weather  report,cloudy  and  thunder  strome,2014-10-19T19:51:27.887,2014,10
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,paddy mgmt.,contactot 1800 425 4440,2014-10-19T19:57:38.89,2014,10
ANDHRA PRADESH,PRAKASAM,MARKAPUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,flower drop,recommended planofix 5ml/20li water,2014-10-19T20:08:50.703,2014,10
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,GROWTH,RECOMMENDED MULTIK 800G/ACRE,2014-10-20T06:55:26.63,2014,10
ANDHRA PRADESH,KURNOOL,PAMULAPADU,KHARIF,HORTICULTURE,Fruits,Mango,	Plant Protection	,flower dropping in mango,planofix 4ml/20lof water,2014-10-20T06:57:34.637,2014,10
ANDHRA PRADESH,Y S R ,KALASAPADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,mite,recommended dicofol 5ml/litre,2014-10-20T07:13:44.627,2014,10
ANDHRA PRADESH,GUNTUR,EDLAPADU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,BLACK SPOT,RECOMMENDED BLITOX 30G+2G STREPTOCYCLIN /10LITER,2014-10-20T07:16:00.197,2014,10
ANDHRA PRADESH,KURNOOL,PEDDAKADABUR,RABI,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,up ward curling,recomended fipronil 2ml/lit water,2014-10-19T13:39:33.34,2014,10
ANDHRA PRADESH,KURNOOL,ALUR,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,powdery mildew,spraying of nustar 80ml/200lt,2014-10-19T14:12:27.793,2014,10
ANDHRA PRADESH,EAST GODAVARI,KOTANANDURU,RABI,AGRICULTURE,Others,Others,	Plant Protection	,weather information,normal,2014-10-18T15:42:58.95,2014,10
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,asked weather report,Partly cloudy,2014-10-18T15:56:24.127,2014,10
