StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,MEDAK,KULCHARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,https://pmkisan.gov.in/,2024-06-01T21:46:19.333,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,	Plant Protection	,WE ARE NOT ABLE TO HEAR FARMER VOICE DUE TO TECHNICAL ISSUE IN SYSTEM	,WE ARE NOT ABLE TO HEAR FARMER VOICE DUE TO TECHNICAL ISSUE IN SYSTEM	,2024-06-02T08:00:23.227,2024,6
TELANGANA,MEDAK,HAVELI GHANPUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. జల్లులు నుంచి మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది
",2024-06-02T19:14:34.687,2024,6
TELANGANA,MEDAK,HAVELI GHANPUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది జల్లులు పడే అవకాశం ఉంది,2024-06-04T07:36:35.387,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:
THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది జల్లులు పడే అవకాశం ఉంది",2024-06-04T14:36:35.177,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది. మోస్తరు వర్షాలు కురిసే అవకాశం ఉంది,2024-06-05T09:28:56.043,2024,6
TELANGANA,MEDAK,TEKMAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-06-05T09:44:42.963,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,	Plant Protection	,dao officer contact number information ,as site is not responding requested to call back again later ,2024-06-05T11:50:30.73,2024,6
TELANGANA,MEDAK,HAVELI GHANPUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI STATUS
","17 TH ఇన్‌స్టాల్ మెంట్ ఇంకా తేదీ నిర్ణయించబడలేదు
",2024-06-05T16:25:14.757,2024,6
TELANGANA,MEDAK,KULCHARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI 17TH INSTALLMENT RELEASE DATE?,No date has been decided yet for the Pradhan Mantri Kisan Samman Nidhi Scheme 17th installment 2024,2024-06-06T11:15:11.74,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది జల్లులు పడే అవకాశం ఉంది",2024-06-06T15:38:58.82,2024,6
TELANGANA,MEDAK,MANOHARABAD,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,"FARMER ASKED QUERY ABOUT SEED AVAILABILITY OF PADDY
","--FOR PADDY SEEDS AVAILABILITY PLEASE CONTACT
ARS,NARSAPUR,MEDAK: 9963468360, 7382424436",2024-06-06T16:10:06.897,2024,6
TELANGANA,MEDAK,ALLADURG,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం పడే అవకాశం ఉంది.,2024-06-07T15:54:34.857,2024,6
TELANGANA,MEDAK,TEKMAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-06-07T16:03:26.687,2024,6
