StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,MAHABOOBNAGAR,RAJAPUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది 
",2024-07-01T16:55:05.577,2024,7
TELANGANA,MAHABOOBNAGAR,KOSGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు.",2024-07-02T14:56:24.927,2024,7
TELANGANA,MAHABOOBNAGAR,NARAYANPET,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,HOW TO RECOVER FROM HIGHER DOSAGE OF HERBICIDE,2kg sugar +200 liter of water / acre,2024-07-02T18:03:16.607,2024,7
TELANGANA,MAHABOOBNAGAR,BALANAGAR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.,2024-07-02T18:47:20.217,2024,7
TELANGANA,MAHABOOBNAGAR,NARAYANPET,NA,HORTICULTURE,Vegetables,Onion,Seeds and Planting Material,QUERY ON VARIETIES OF ONION FOR KHARIF SEASON,"Onion Varieties
Bellary Red, Pusa Red, NP 53, Arka Niketan, Arka Kalyan, Arka Lalima,  Arka Kirthiman, Arka Pitamber, Arka Kalyan, Agri Found Light Red Agri Found Dark Red and Rose onion (small)",2024-07-03T10:48:12.65,2024,7
TELANGANA,MAHABOOBNAGAR,KOILKONDA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,paddy  varieties ;- ,"paddy  varieties ;-  KNM-1638 ,RNR-15048,RNR-31479,MTU-1224,NLR-34449 
private varieties ;- jai shriram , hmt
",2024-07-03T12:47:16.897,2024,7
TELANGANA,MAHABOOBNAGAR,DAMARAGIDDA,NA,AGRICULTURE,Others,Others,Credit,Call disconnected due to network issue,Call disconnected due to network issue,2024-07-03T12:53:17.667,2024,7
TELANGANA,MAHABOOBNAGAR,NARAYANPET,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,QUERY ON OVERDOSE OF HERBICIDE IN BLACK GRAM,"RECOMMENDED TO SPRAY 19-19-19 1 KG + AGRO MINI MAX 600 GRAMS IN 200 LITER WATER PER ACRE
ఎకరానికి 200 లీటర్ల నీటిలో 19-19-19 1 కేజీ + ఆగ్రో మినీ మ్యాక్స్ 600 గ్రాములు కలిపి పిచికారీ చేయండి
",2024-07-03T16:35:10.797,2024,7
TELANGANA,MAHABOOBNAGAR,NARAYANPET,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,FERTILIZER MANAGEMENT IN COTTON CROP,FERTILIZER MANAGEMENT IN COTTON CROP-50 KG DAP +30 KG UREA +15 KG MOP PER ACRE ,2024-07-04T14:03:44.263,2024,7
TELANGANA,MAHABOOBNAGAR,UTKOOR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," 
మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. ",2024-07-05T09:09:54.18,2024,7
