StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,SIDDIPET,DUBBAK,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు.,2023-12-03T17:18:52.863,2023,12
TELANGANA,KUMARAMBHEEM ASIFABAD,REBBENA,NA,HORTICULTURE,Vegetables,Lab Lab,	Plant Protection	,CATERPILLAR MANAGEMENT IN LAB LAB,"RECOMMENDED TO SPRAY  NOVALURON+INDOXACARB  (PLITHORA) 350 ML / 200 LITRES OF WATER / ACRE   నొవాల్యురాన్ + ఇండాక్సకార్బ్     350 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
POISION BAIT: RICE BRAN 5 Kg +MOLASES (JAGGERY) 500 GRAMS +CHLORPYRIFOS 500 ML +2  LITRES  WATER MIX THE INGREDIENTS WELL  & ARE KEPT AROUND THE FIELD IN THE EVENING HOURS 
విషపు ఎర:-వరి తవుడు 5 కిలోలు +బెల్లం 500 గ్రాములు + కార్బరిల్ 500 గ్రాములు లేదా  క్లోరోఫైరిఫాస్   500 మిల్లిలీటర్లు + నీరు కలిపి ఉండలుగా చేసుకొని సాయంత్రం సమయంలో చేనులో సమానంగా వెదజల్లాలి 
",2023-12-03T09:14:40.903,2023,12
TELANGANA,KHAMMAM,KAMEPALLY,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. ,2023-12-03T09:33:59.433,2023,12
TELANGANA,KHAMMAM,SINGARENI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.
",2023-12-03T09:40:13.377,2023,12
TELANGANA,KHAMMAM,SINGARENI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,STEM ROT IN CHILLI MANAGEMENT , అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,2023-12-03T09:45:20.677,2023,12
TELANGANA,KHAMMAM,SINGARENI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,STEM ROT IN CHILLI MANAGEMENT , అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,2023-12-03T09:45:28.04,2023,12
TELANGANA,KHAMMAM,SINGARENI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,STEM ROT IN CHILLI MANAGEMENT , అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి,2023-12-03T09:45:28.303,2023,12
TELANGANA,KHAMMAM,KAMEPALLY,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	, FARMER ASKED QUERY ON ROOT ROT DISEASE MANAGEMENT IN CHILLI,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE 600 GRAMS+ plantomycine (OR )fosfomycin  80 GRAM/200 LITERS OF WATER/ACRE ,2023-12-03T09:48:42.803,2023,12
TELANGANA,JAYASHANKAR BHUPALAPALLY,BHUPALPALLE,NA,AGRICULTURE,Others,Chillies,Weather,Farmer asked query on Weather,"
THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది 
",2023-12-03T09:57:12.683,2023,12
TELANGANA,PEDDAPALLI,MANTHANI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,LEAF EATIING CATERPILLER IN CHILLI ,ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి.,2023-12-03T10:04:54.417,2023,12
TELANGANA,MANCHERIAL,LUXETTIPET,NA,AGRICULTURE,Others,Others,	Plant Protection	,ORGANIC FARMER CHEMICAL SHOP ADDRESS INFORMATION ,PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER ,2023-12-02T17:37:11.393,2023,12
TELANGANA,JAYASHANKAR BHUPALAPALLY,MOGULLAPALLE,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు  పడే అవకాశం ఉంది. ,2023-12-02T18:19:16.397,2023,12
TELANGANA,RANGAREDDY,MOINABAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI EKYC ISSUE,"--You have not completed Ekyc. Please complete the Ekyc process.
CONSULT MEE SEVA CENTRE",2023-12-02T18:38:26.183,2023,12
TELANGANA,SIDDIPET,KONDAPAK,NA,AGRICULTURE,Others,Others,Government Schemes,?? ?????????? ???????? ????????? ???????.????? ??? ?????? ????.,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం పడే అవకాశం ఉంది.,2023-12-02T18:42:04.02,2023,12
TELANGANA,KHAMMAM,KAMEPALLY,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER , NO RAINFALL  IN YOUR AREA
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం లేదు

",2023-12-02T19:23:56.267,2023,12
TELANGANA,MAHABUBABAD,MARIPEDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2023-12-02T19:34:58.717,2023,12
TELANGANA,WARANGAL RURAL,CHENNARAOPET,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,nutrient management in chillies, Recommended to spray  isabion Spray 400 ml/acre in foliar application,2023-12-03T11:59:35.467,2023,12
TELANGANA,ADILABAD,ADILABAD,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో  వాతావరణం ఎండా మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.
",2023-12-03T12:08:41.617,2023,12
TELANGANA,JAYASHANKAR BHUPALAPALLY,GOVINDARAOPET,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"FARMER ASKED QUERY ABOUT WESTERN BLACK THRIPS MANAGEMENT IN CHILLI 
","RECOMMENDED TO SPRAY BROFLANILIDAE (BASF EXPONUS 300 GL SC) 34 ML / 200 LT WATER/ACRE
బ్రోఫ్లానిలిడే  (బాసఫ్ ఎక్స్ పోనస్ 300 GL SC) 34 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి-",2023-12-03T12:56:52.11,2023,12
TELANGANA,NIRMAL,KUBEER,NA,AGRICULTURE,Oilseeds,Safflower (kusum/kardi),Sowing Time and Weather,FARMER ASKED QUERY ON SOWING TIME OF SAFFLOWER ,SOWING TIME OF SAFFLOWER IS SEPTEMBER TO OCTOBER ,2023-12-03T15:46:41.793,2023,12
