StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,SURYAPET,HUZURNAGAR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ  ప్రాంతం లో ఈ రోజు  వాతావరణం మబ్బులుగా ఉంటుంది వర్షం  పడే   అవకాశం కలదు. ,2023-05-27T13:50:12.583,2023,5
TELANGANA,SANGAREDDY,PATANCHERU,NA,AGRICULTURE,Others,Others,Market Information,Farmer asked query on Mandi details,"RED GRAM   Zaheerabad	26-05-2023	37.5	9,716	9,455	9,716",2023-05-27T14:18:18.463,2023,5
TELANGANA,SANGAREDDY,PATANCHERU,NA,AGRICULTURE,Others,Others,Market Information,Farmer asked query on Mandi details,"COTTON   Jogipet	25-05-2023	15	6,667	6,667	6,667	Direct Imports / Purchase",2023-05-27T14:19:13.47,2023,5
TELANGANA,JOGULAMBA GADWAL,ITIKYAL,NA,HORTICULTURE,Vegetables,Chillies,Vegetative Propagation and Tissue Culture,FARMER ASKED ABOUT THE CHILI VARIETIES ,"CHILI VARIETIES -G-4,G-5,SINDHUR ,APARNA ",2023-05-27T14:43:37.247,2023,5
TELANGANA,NIRMAL,BHAINSA,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,FARMER ASKED INFORMATION ON SOWING TIME OF SESAMUM,AS LATE RAINY SEASON CROP CAN SOWN IN AUGUST,2023-05-27T14:44:36.87,2023,5
TELANGANA,WARANGAL RURAL,SANGAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:
THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA BUT NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది కానీ జల్లులు పడే అవకాశం లేదు",2023-05-26T21:35:45.283,2023,5
TELANGANA,MAHABUBABAD,KESAMUDRAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది",2023-05-02T10:37:40.83,2023,5
TELANGANA,NALGONDA,CHINTALAPUDI,NA,AGRICULTURE,Others,Others,Market Information,Farmer asked price detail of Cotton in Chityal mandi.,"01/05/2023
Mandi  : Chityal
Commodity : Cotton
(Modal Price): 6080/Quintal",2023-05-02T10:39:19.937,2023,5
TELANGANA,KAMAREDDY,KAMAREDDY,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ  ప్రాంతము  లో మూడు  రోజులు  చిరుజల్లుల  నుండి మధ్యస్థముగా  వర్షము  పడే  అవకాశము  ఉంది .ఎక్కువగా  మబ్బులతో  కూడిన వాతావరణము ఉంటుంది,2023-05-02T10:50:40.727,2023,5
TELANGANA,KAMAREDDY,BIBIPET,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:	
THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు  పడే అవకాశం ఉంది. 
",2023-05-02T10:55:29.47,2023,5
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ  ప్రాంతం లో ఈ రోజు  వాతావరణం మబ్బులుగా ఉంటుంది వర్షం  పడే   అవకాశం కలదు. 
",2023-05-02T16:35:24.59,2023,5
TELANGANA,SURYAPET,ATMAKUR(S),NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER INFORMATION: 
CLOUDY WEATHER, CHANCE OF SHOWERS IN YOUR AREA 
వాతావరణం మబ్బులుగా ఉంటుంది , జల్లులు పడే అవకాశం కలదు ",2023-05-02T16:38:02.48,2023,5
TELANGANA,KARIMNAGAR,SHANKARAPATNAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది",2023-05-02T11:48:38.567,2023,5
TELANGANA,KAMAREDDY,PITLAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ఈ రోజు మీ ప్రాంతములో  ముబ్బులుగా వుంది, వర్షం పడే అవకాశం ఉన్నది",2023-05-02T12:00:23.133,2023,5
TELANGANA,WARANGAL,HANAMKONDA,NA,AGRICULTURE,Others,Others,Market Information,Farmer asked query on Mandi details,"MARKET PRICE :-COTTON
గరిష్ట ధర:-7,300	
కనిష్ట ధర:-6,300
MARKET PRICE :-MAIZE
గరిష్ట ధర:-1,658	
కనిష్ట ధర:-1,578",2023-05-12T13:29:44.267,2023,5
TELANGANA,JOGULAMBA GADWAL,GHATTU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Paddy fine varieties to be sown in Kharif season,--Advised to sow BPT 52048 or RNR 15048 fine varieties of paddy,2023-05-12T13:35:15.427,2023,5
TELANGANA,KARIMNAGAR,MANAKONDUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,PR - 126 PADDY VARIETY  INFORMATION ,The PR 126 attains height of 102 cm and matures in 123-125 days. The variety is resistant to seven different bacterial blight pathogens and yields 30 quintals of paddy per acre.,2023-05-12T15:33:12.657,2023,5
TELANGANA,NALGONDA,ANUMULA,NA,HORTICULTURE,Medicinal and Aromatic Plants,Indian Clover (Senji Sweet Clover),Cultural Practices,FARMER ASKED QUERY ON SOAPNUT NURSERY INFORMATION,RECOMMENDED TO CONTACT  Nalgonda	G. Sangeethalaxmi	Dist. Horticulture OFFICER  7997725341,2023-05-12T15:44:25.833,2023,5
TELANGANA,MAHABOOBNAGAR,MADDUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతం లో వాతవర్ణం మబ్బులుగా ఉంటుంది.,2023-05-12T16:26:01,2023,5
TELANGANA,MAHABUBABAD,MARIPEDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ,జల్లులు పడే అవకాశం లేదు ",2023-05-12T16:32:58.587,2023,5
TELANGANA,NIRMAL,MUDHOLE,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం ఎండా మబ్బులుగా ఉంటుంది,2023-05-11T18:38:53.363,2023,5
TELANGANA,NALGONDA,PEDDAVURA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds, FARMER ASKED QUERY ON VARIETIES OF BLACK GRAM AND GREEN GRAM,RECOMMENDED TO CONTACT :7675050041,2023-05-11T18:51:19.04,2023,5
TELANGANA,JANGAON,GHANPUR(STATION),NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,FARMER ASKED ABOUT THE PADDY VARIETIES,"PADDY VARIETIES -JGL-1798,JGL-3844",2023-05-30T06:36:04.007,2023,5
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER , CHANCE OF SHOWERS IN YOUR AREA ",2023-05-30T07:28:30.713,2023,5
TELANGANA,NALGONDA,GURRAMPODE,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు.,2023-05-30T07:54:23.757,2023,5
TELANGANA,JAYASHANKAR BHUPALAPALLY,BHUPALPALLE,NA,AGRICULTURE,Others,Others,Soil Testing, FARMER ASKED QUERY ON SOIL TESTING INFORMATION,"RECOMMENDED SOILS CONTACT NUMBERS: 7013113052, 9441015258",2023-05-30T08:23:45.473,2023,5
TELANGANA,MAHABUBABAD,MAHBUBABAD,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం మబ్బులుగా .వర్షం పడే అవకాశం ఉంది. ,2023-05-30T08:46:26.34,2023,5
TELANGANA,JAYASHANKAR BHUPALAPALLY,VENKATAPUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,FARMER ASKED QUERY ON COTTON MARKET RATE,"Market Name	Date	Arrivals        (Qtls)	        Maximum	Minimum	Model
Warangal     29-05-2023	   467	    6,810	       5,510	           6,300	
Warangal	    30-05-2023	   309	    6,830	       5,800	           6,300	",2023-05-31T11:06:34.31,2023,5
TELANGANA,NALGONDA,SHALI GOURARAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,farmer asked about  the cotton varieties ,contact to the mao ,2023-05-30T12:29:49.277,2023,5
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతం లో వాతవర్ణం మబ్బులుగా ఉంటుంది జల్లులు పడే అవకాశం ఉంది   ,2023-05-29T19:54:11.893,2023,5
