StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,PAMIDI,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST(THRIPS AND APHIDS) MANAGEMENT IN CASTOR?,"RECOMMENDED TO SPRAY THIAMETHOXAM (ACTARA/CRULSER) 40 GRAMS /200 LITRES OF WATER / ACRE   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
OR
RECOMMENDED TO SPRAY  ACEPHATE+ Imidacloprid (LANCER GOLD) 400GM/200 LIT OF WATER/ACRE",2023-03-02T12:46:27.907,2023,3
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,FARMER ASKED QUERY ON TIKKA LEAF SPOT MANAGEMENT IN GROUNDNUT ,"RECOMMENDED TO SPRAY  HEXACONAZOLE  (CONTAF) 400 ML /200 LITRES OF WATER / ACRE  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",2023-03-02T12:57:56.06,2023,3
ANDHRA PRADESH,ANANTPUR,PARIGI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI YOJANA SCHEME
",RECOMMENDED TO CONTACT MANDAL AGRICULTURAL OFFICER,2023-03-03T11:23:19.617,2023,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,HORTICULTURE,Vegetables,Cabbage,	Plant Protection	,  FARMER ASKED QUERY ON BORER  CONTROL  IN CABBAGE,"--RECOMMENDED TO SPRAY BELT  EXPERT ( FLUBENDAMIDE  + THIACHLOPRID ) @ 80 ML PER ACRE/200 LIT OF WATER
",2023-03-03T11:28:27.947,2023,3
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI YOJANA SCHEME
", Farmer Record has been accepted by PFMS / Bank,2023-03-03T12:01:55.657,2023,3
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,HORTICULTURE,Fruits,Mosambi,	Plant Protection	,"  FARMER ASKED QUERY ON SUCKING PEST CONTROL IN MOUSAMBI
","RECOMMENDED TO SPRAY THIAMETHOXAM (ACTARA/CRULSER) 40 GRAMS /200 LITRES OF WATER / ACRE   
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-03T13:20:33.04,2023,3
ANDHRA PRADESH,GUNTUR,MACHERLA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST CONTROL IN CHILLI," డైమిథోయేట్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
RECOMMENDED TO SPRAY  FIPRONIL  +IMIDACLOPRID (POLICE) 100 GRAMS/200 LITRES OF WATER /ACRE",2023-03-02T17:12:24.833,2023,3
ANDHRA PRADESH,CHITTOOR,RAMAKUPPAM,NA,AGRICULTURE,Others,Others,	Plant Protection	,FARMER ASKED QUERY ABOUT ON ROOT ROT MANAGEMENT IN MULBERRY ,RECOMMENDED TO SPRAY COC (BLITOX ) 3GM/1 LTR OF WATER 600 GM/200 LTRS OF WATER/ACRE,2023-03-02T17:13:32.32,2023,3
ANDHRA PRADESH,Y S R ,PENDLIMARRI,NA,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Seeds,foxtail millet seed varieties ?,"recommended to seed varieties - prasad, srikrishnnadevaraya, narasimharaya, srilakshmi, sia 3085, suryanandi, sia-3156",2023-03-02T14:19:55.873,2023,3
ANDHRA PRADESH,Y S R ,PENDLIMARRI,NA,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Sowing Time and Weather,foxtail millet sowing season ,recommended to sowing season January ,2023-03-02T14:20:31.973,2023,3
ANDHRA PRADESH,NELLORE,VAKADU,NA,HORTICULTURE,Fruits,Musk Melon,	Plant Protection	,musk melon leaf spot management ?,"( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల
",2023-03-02T14:31:28.177,2023,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,HORTICULTURE,Vegetables,Onion,Market Information,Farmer asked about market cost of onion,"maximum price 815/q
avg price 517
mininum price 301",2023-03-03T09:17:26.7,2023,3
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked about leaf blight management in paddy,suggest to spray plantomycin 40g per acre,2023-03-03T09:21:34.033,2023,3
ANDHRA PRADESH,ANANTPUR,KAMBADUR,NA,HORTICULTURE,Fruits,Grape,"Water Management, Micro Irrigation","Grape  Irrigation management ? 
",Irrigate immediately after planting and on the 3rd day and then once in a week.  Withhold irrigation 15 days before pruning and also 15 days before harvest.,2023-03-02T14:59:13.08,2023,3
ANDHRA PRADESH,ANANTPUR,KAMBADUR,NA,HORTICULTURE,Fruits,Grape,Cultural Practices, farmer asked query on  grape pruning ?,"Pruning
In general four bud level of pruning for Muscat, Pachadraksha, Bangalore Blue, Anab-e-Shahi and Arka hybrids and two bud level for Thompson Seedless may be adopted. It is better to decide the level of pruning as per bud forecasting technique.  Weak and immature canes should be pruned to one or two buds to induce vegetative growth.",2023-03-02T15:00:11.72,2023,3
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,NA,HORTICULTURE,Flowers,Chrysanthemum,	Plant Protection	, FARMER ASKED QUERY ON FLOWER EATING PEST MANAGEMENT IN CHRYSANTHEMUM,"RECOMMENDED TO SPRAY EMAMECTIN BENZOATE (PROCLAIM) 90 GRAMS /150 LITRES OF WATER / ACRE  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి ",2023-03-02T15:06:05.15,2023,3
ANDHRA PRADESH,SRIKAKULAM,LAVERU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,FARMER ASKED QUERY ASKED QUERY ABOUT ON GOVERMENT SUBSIDY FOR AGRICULTURAL IMPLEMENTS  ,RECOMMENDED TO CONTACT MAO (MANDAL AGRICULTURE OFFICER ),2023-03-02T15:34:16.227,2023,3
ANDHRA PRADESH,CHITTOOR,TIRUPATI (RURAL),NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,groundnut  leaf spot control management ?,"-- అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్  240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",2023-03-02T19:29:59.643,2023,3
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST CONTROL IN COTTON ? ,"RECOMMENDED TO SPRAY FLONICAMID (ULALA) 75 GRAMS /200 LITRES OF WATER / ACRE  
 ఫ్లూనికామిడ్ 75 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",2023-03-02T19:30:53.87,2023,3
ANDHRA PRADESH,GUNTUR,KOLLIPARA,NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),	Plant Protection	,FARMER ASKED QUERY ON CATERPILLAR MANAGEMENT IN JOWAR,"RECOMMENDED TO SPRAY    NOVALURAN  (REMON) 300 ML /200 LITRES OF WATER / ACRE  
నొవాల్యురాన్  300 మిల్లి లీటర్లు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
                                                             OR
RECOMMENDED TO SPRAY CARTAP HYDROCHLORIDE (CALDAN) )(PADAN)400 GRAMS/ 200 LITRES OF WATER / ACRE 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   ",2023-03-02T16:10:46.437,2023,3
ANDHRA PRADESH,PRAKASAM,PARCHUR,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,BLACK GRAM POD BORER MANAGEMENT ?,"ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
 వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి  
",2023-03-02T16:28:37.533,2023,3
ANDHRA PRADESH,PRAKASAM,PARCHUR,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,VAYEGO INSECTICIDE INFORMATION ?,"Vayego Insecticide is a powerful, innovative insecticide that provides quick antifeedant and residual activity on all life stages from egg to adult on a broad spectrum of pests.Dosage: 0.5 ml/Liter Of Water",2023-03-02T16:29:21.137,2023,3
ANDHRA PRADESH,NELLORE,SYDAPURAM,NA,HORTICULTURE,Fruits,Acid Lime,	Plant Protection	,FARMER ASKED QUERY ABOUT ON CITRUS CANKER MANAGEMENT ,RECOMMENDED TO SPRAY COC (BLITOX ) 30 GM +STREPTOCYCLINE 1GM/10 LTRS OF WATER,2023-03-02T16:44:49.993,2023,3
ANDHRA PRADESH,VISAKHAPATNAM,ROLUGUNTA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI YOJANA SCHEME
",Waiting for approval by state,2023-03-03T10:31:49.627,2023,3
ANDHRA PRADESH,GUNTUR,AMARAVATHI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management," FARMER ASKED QUERY ON WEED  MANAGEMENT IN PADDY
"," RECOMMENDED TO SPRAY 2,4 D  SODIUM SALT - 500  GRAMS /200 LITRES OF WATER PER ACRE  
2,4 డి సోడియం సాల్ట్ 500 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరా కు పిచికారి చేయాలి	   
",2023-03-03T10:47:41.213,2023,3
ANDHRA PRADESH,GUNTUR,AMARAVATHI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weed Management," FARMER ASKED QUERY ON WEED  MANAGEMENT IN PADDY
"," RECOMMENDED TO SPRAY 2,4 D  SODIUM SALT - 500  GRAMS /200 LITRES OF WATER PER ACRE  
2,4 డి సోడియం సాల్ట్ 500 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరా కు పిచికారి చేయాలి	   
",2023-03-03T10:47:43.693,2023,3
ANDHRA PRADESH,ANANTPUR,PUTLUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI YOJANA SCHEME 
",Payment Processed,2023-03-01T11:33:02.803,2023,3
ANDHRA PRADESH,PRAKASAM,NAGULUPPALA PADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON  DISEASE MANAGEMENT IN PADDY - STEM ROT,"RECOMMENDED TO SPRAY  HEXACONAZOLE  (CONTAF) 400 ML /200 LITRES OF WATER / ACRE  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
",2023-03-01T08:03:20.237,2023,3
ANDHRA PRADESH,PRAKASAM,DONAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST CONTROL IN COTTON,"RECOMMENDED TO SPRAY MONOCROTOPHOS (NUVACRON) 320 ML /200 LITRES OF WATER /ACRE 
మోనోక్రోటోపాస్  320 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-01T09:00:33.03,2023,3
ANDHRA PRADESH,NELLORE,NAIDUPETA,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,FARMER ASKED ABOUT MANGO HOPPER MANAGEMENT,ECOMMENDED TO SPRAY THIAMETHOXAM (ACTARA/CRULSER) 40 GRAMS /200 LITRES OF WATER / ACRE   థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ,2023-03-01T10:24:38.283,2023,3
ANDHRA PRADESH,NELLORE,GUDUR,NA,HORTICULTURE,Fruits,Lemon,Cultural Practices,FARMER ASKED QUERY ON  SUITABLE INTERCROPS IN LEMON ,"-- RECOMMENDED TO SUITABLE INTERCROPS IN LEMON -GROUND NUT, ONION, CUCUMBER, WATERMELON, MARIGOLD
AND
NOT SUITABLE INTERCROPS IN LEMON-CHILLI,TOMATO,TOBACCO ETC",2023-03-01T10:30:11.32,2023,3
ANDHRA PRADESH,Y S R ,SIMHADRIPURAM,NA,HORTICULTURE,Vegetables,Drum Stick,Nutrient Management,FARMER ASKED QUERY NUTRIENT MANAGEMENT IN DRUM STICK ,"RECOMMENDED TO SPRAY FORMULA-4 600 GR/ACRE/ 200 LIT OF WATER
",2023-03-01T10:30:16.97,2023,3
ANDHRA PRADESH,CHITTOOR,PEDDAMANDYAM,NA,HORTICULTURE,Flowers,Rose,	Plant Protection	,FARMER ASKED QUERY ABOUT ON THRIPS MANAGEMENT IN ROSE ,"RECOMMENDED TO SPRAY DIMETHOATE  (ROGORE) 400 ML /200 LITRES OF WATER /ACRE 
 డైమిథోయేట్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-01T06:55:22.153,2023,3
ANDHRA PRADESH,NELLORE,KALIGIRI,NA,AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,FARMER ASKED QUERY ON MARKET INFORMATION AND PRODUCT SELLING OF SOYABEAN?,"RECOMMENDED TO Call us 1800 270 0224 AND CONTACT VAA
MARKET LOCATED AT KURNOOL
",2023-03-01T15:14:38.217,2023,3
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN PADDY.,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE/200 LITS OF WATER)
పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
RECOMMENDED TO SPRAY AGROMINIMAX 3 GRAMS /1 LITER OF WATER 
 అగ్రోమిం మాక్స్ @౩గ్రాములు ఒక లీటర్ నీటికి.(ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి  )  
",2023-03-06T07:52:43.39,2023,3
ANDHRA PRADESH,PRAKASAM,CHIRALA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ABOUT SUCKING PEST MANAGEMENT IN CHILLI ,"RECOMMENDED TO SPRAY Tolfenpyrad 15% EC (PI-KEEFUN) 400 ML/200 LITRES OF WATER / ACRE 
టోల్ ఫెన్ ఫైరాడ్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాల.
",2023-03-06T08:12:04.03,2023,3
ANDHRA PRADESH,KURNOOL,VELDURTHI,NA,AGRICULTURE,Others,Others,Credit,REMOTE DISCONNECTED,REMOTE DISCONNECTED,2023-03-05T13:10:02.753,2023,3
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT STEM BORER MANAGEMENT IN PADDY ,"RECOMMENDED TO SPRAY CARTAP HYDROCHLORIDE (CALDAN) )(PADAN)400 GRAMS/ 200 LITRES OF WATER / ACRE 
కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి   
",2023-03-03T15:42:39.07,2023,3
ANDHRA PRADESH,KRISHNA,G.KONDURU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON CONTACT NUMBER FOR COMPLAINT ,--RECOMMENDED TO CONTACT TOLL FREE 1902,2023-03-03T15:46:54.393,2023,3
ANDHRA PRADESH,ANANTPUR,KANEKAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST MANAGEMENT IN COTTON ,"RECOMMENDED TO SPRAY FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-03T16:40:17.59,2023,3
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,FARMER ASKED QUERY ON  WHITE FLY MANAGEMENT IN COTTON ,"RECOMMENDED TO SPRAY ACEPHATE(ARTHIN) 300 GRAMS/ 200 LITRES OF WATER / ACRE 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
                                                               +
RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML / 1 LITRE OF WATER 
  వేప నూనె 5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి  చొప్పున   కలిపి   పిచికారి చేయాలి  

",2023-03-03T16:57:29.237,2023,3
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,AGRICULTURE,Others,Others,Seeds,call disconnected by farmer ,call disconnected by farmer ,2023-03-03T16:59:35.08,2023,3
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN COTTON ,"--RECOMMENDED TO SPRAY WITH MAGNESIUM SULPHATE @5 GRMS PER LITRE ( 1KG/ACRE).
",2023-03-04T09:20:01.013,2023,3
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME ,RECOMMENDED TO CONTACT MANDAL AGRICULTURAL OFFICER ,2023-03-04T09:34:41.84,2023,3
ANDHRA PRADESH,EAST GODAVARI,MALIKIPURAM,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,FARMER ASKED QUERY ON LEAF HOPPER IN MANGO,".RECOMMENDED TO SPRAY DIMETHOATE (ROGER)  400 ML /200 LITRES OF F
 డైమిథోయేట్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-04T09:40:37.11,2023,3
ANDHRA PRADESH,EAST GODAVARI,MALIKIPURAM,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,"FARMER ASKED QUERY ON CATERPILLAR  MANAGEMENT IN   MANGO

","RECOMMENDED TO SPRAY  CHLORPYRIFOS 20 EC (CORABAN/PREDATOR) 500 ML/200 LITRES OF WATER / ACRE
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-04T09:43:23.06,2023,3
ANDHRA PRADESH,CHITTOOR,MADANAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME ,Farmer Record has been accepted by PFMS / Bank,2023-03-04T09:43:50.83,2023,3
ANDHRA PRADESH,GUNTUR,BELLAMKONDA,NA,HORTICULTURE,Vegetables,Tomato,Seeds and Planting Material,"FARMER ASKED QUERY ON SOWING TIME OF TOMATO
","RECOMMENDED SOWING TIME OF TOMATO

SUMMER CROP ; JANUARY - FEBUARY",2023-03-04T10:09:45.317,2023,3
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked query on KNM 1648 PADDY  details  ?,Recommended to contact 8179003991 ,2023-03-03T14:39:15.157,2023,3
ANDHRA PRADESH,KURNOOL,ASPARI,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,FARMER ASKED QUERY ON ADDRESS OF CHIEF AGRICULTURAL OFFICER,--RECOMMENDED TO CONTACT MANDAL AGRICULTURAL OFFICER,2023-03-03T14:53:39.433,2023,3
ANDHRA PRADESH,CHITTOOR,PUTTUR,NA,HORTICULTURE,Vegetables,Ridge Gourd,	Plant Protection	,   FARMER ASKED QUERY ON SUCKING PEST CONTROL IN RIDGE GOURD ? ,"RECOMMENDED TO SPRAY DIMETHOATE (ROGER) 400 ML /200 LITRES OF WATER /ACRE 
 డైమిథోయేట్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-03-03T15:04:54.73,2023,3
