StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,WARANGAL RURAL,NEKKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా .వర్షం పడే అవకాశం ఉంది. ,2023-11-26T06:49:18.82,2023,11
TELANGANA,JAYASHANKAR BHUPALAPALLY,MULUG,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,CHILI SUCKING PEST MANAGEMENT ,"RECOMMENDED TO SPRAY  FIPRONIL  400 ML / 200 LITRES OF WATER /ACRE  
ఫిప్రోనిల్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.",2023-11-26T07:18:59.733,2023,11
TELANGANA,KAMAREDDY,GANDHARI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. ,2023-11-26T07:33:04.217,2023,11
TELANGANA,JOGULAMBA GADWAL,GADWAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా .వర్షం పడే అవకాశం ఉంది. ,2023-11-26T07:34:43.243,2023,11
TELANGANA,SANGAREDDY,SADASIVPET,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"TO DAY NO RAIN OCCUR YOUR AREA CLOUDY WEATHER OCCUR 
Date & Time	26/11/2023

AWS Location	Sadasivpet
Latitude	17.609533
Longitude	77.94665
Mandal Name	Sadasivpet
Rainfall* (mm)	:00
Temperature	19.5
Humidity(%)	93.4
",2023-11-26T07:42:25.24,2023,11
TELANGANA,JANGAON,DEVARUPPULA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది 
",2023-11-26T07:56:30.293,2023,11
TELANGANA,JOGULAMBA GADWAL,AIZA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,SUCKING PEST MANGEMENT IN CHILLI,టోల్ ఫెన్ ఫైరాడ్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,2023-11-26T07:59:35.08,2023,11
TELANGANA,SURYAPET,MUNAGALA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,VARIETIES OF PADDY,"TELANGANA SONA, IR-64 ,ERRA MALLELU ,ANJANA (JGL11118)",2023-11-26T08:49:48.71,2023,11
TELANGANA,SANGAREDDY,MUNPALLE,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా .వర్షం పడే అవకాశం ఉంది. ,2023-11-26T08:55:25.663,2023,11
TELANGANA,MAHABOOBNAGAR,NAWABPET,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,GROUNDNUT  LEAF EATING CATERPILLAR Management ;-, RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML/200 LITRES OF WATER / ACRE,2023-11-25T16:46:30.343,2023,11
TELANGANA,NIZAMABAD,NANDIPET,NA,AGRICULTURE,Millets,Maize (Makka),	Plant Protection	,FARMER ASKED QUERY ON  STEM BORER  CONTROL IN MAIZE , RECOMMENDED TO SPRAY  CHLORPYRIFOS  320 ML/200 LITRES OF WATER / ACRE,2023-11-25T16:51:53.997,2023,11
TELANGANA,MANCHERIAL,CHENNUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,MITES MANAGEMENT IN PADDY CROP ,"RECOMMENDED TO SPRAY SPIROMESIFEN (OBERON) 200ML /150 LITRES OF WATER /ACRE    
స్పైరోమైసిఫెన్  200 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి",2023-11-25T16:56:40.507,2023,11
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,?????? ????,కుసుమ పంటను యాసంగిలో అక్టోబర్ రెండవ పక్షం నుండి నవంబర్ మొదటి పక్షం వరకు విత్తుకోవచ్చు.,2023-11-25T17:31:04.27,2023,11
TELANGANA,YADADRI BHUVANAGIRI,M.TURKA PALLY,NA,HORTICULTURE,Fruits,Guava,Nutrient Management,FARMER ASKED QUERY ABOUT CAN I USE BOTH DAP AND BORAX AT A TIME,BETTER TO USE SEPARATELY,2023-11-25T12:56:47.603,2023,11
TELANGANA,WARANGAL RURAL,NALLA BELLI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST MANAGEMENT IN CHILLI?,RECOMMENDED TO SPRAY COROMANDEL - Mythri insecticide (Fipronil 7%+Hexathiazox 2% SC) 500 ML / 200 LITRES OF WATER /ACRE+ వేప నూనె 1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి . ,2023-11-25T13:06:14.233,2023,11
