StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
TELANGANA,WARANGAL RURAL,PARVATHAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2023-08-14T16:29:24.167,2023,8
TELANGANA,RANGAREDDY,CHOWDERGUDEM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,COTTON SUCKING PEST MANAGEMENT ,RECOMMENDED TO SPRAY  ACEPHATE+ Imidacloprid (LANCER GOLD) 400GM/200 LIT OF WATER/ACRE,2023-08-15T06:53:34.467,2023,8
TELANGANA,RANGAREDDY,AMANGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability," FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN COTTON
","ప్రత్తి  సమగ్ర ఎరువుల యాజమాన్యం

-ప్రత్తి సాగు చేయు భీములలో ప్రతీ సంవత్సరం ఎకరాకు 4 టన్నుల బాగా మాగిన పశువుల ఎరువు లేదా ఇతర సేంద్రీయ ఎరువును దుక్కిలో చల్లి కలియదున్నాలి.
-సాధారణ / సూటి రకాలను ఎకరాకు 36 కిలోల నత్రజని, 18 కిలోల భాస్వరం మరియు 18 కిలోల పొటాష్ నిచ్చే ఎరువులను వేయాలి. హైబ్రిడ్ రకాలను ఎకరాకు 48 కిలోల నత్రజని, 24 కిలోల భాస్వరం మరియు 24 కిలోల పొటాష్ నిచ్చు ఎరువులను వేయాలి.
-సిఫారసు చేసిన భాస్వరం మొత్తాన్ని, సింగల్ సూపర్ ఫాస్ఫేట్ రూపంలో (రకాలకు 100 కిలోలు, హైబ్రిడ్లకు 150 కిలోలు) ఎకరానికి విత్తేముందు ఆఖిరి దుక్కిలో వేసి కలియదున్నాలి లేదా విత్తిన 15 రోజుల లోపు కూడా వేసుకోవచ్చు.
-సాధారణ రకాలకైతే సిఫారసు చేసిన నత్రజని మరియు పొటాష్ లను మూడు సమభాగాలుగా చేసి విత్తిన 30,60,90 రోజులకు మొక్కల మొదళ్ళలో 7-10 సెం.మీ. దూరంలో పాదులు తీసి వేయాలి. బిటి హైబ్రిడ్లకు సిఫారసు చేసిన నత్రజని మరియు పొటాష్ లను నాలుగు సమభాగాలుగా చేసి విత్తిన 20,40,60,80 రోజులకు మొక్కల మొదళ్ళలో 7-10 సెం.మీ. దూరంలో పాదులు తీసివేయాలి.

పై పాటుగా వేయు నత్రజని, పొటాష్ లను యూరియా మరియు మ్యూరేట్ ఆఫ్ పోటాష్ రూపంలో అందించాలి. ఎరకాకు రకాలకైతే ప్రతీసారి 25 కీలోల యూరియా మరియు 10 కిలోల మ్యూరేట్ ఆఫ్ పోటాష్ లను 3 సార్లు – 36,60,90 రోజులలో, హైబ్రిడ్లకయితే అదే మొతాదులో 20,40,60,80 రోజులకు అందించాలి.",2023-08-15T07:00:24.16,2023,8
TELANGANA,JAYASHANKAR BHUPALAPALLY,VENKATAPUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"వాతావరణం ఎండా మబ్బులుగా ఉంటుంది కానీ జల్లులు పడే అవకాశం ఉంది. 
",2023-08-15T07:28:08.91,2023,8
TELANGANA,JOGULAMBA GADWAL,GADWAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER IN YOUR AREA AND  CHANCE OF RAIN
మీ ప్రాంతం లో మబ్బులు పాటి వర్షం పడే అవకాశం ఉంటుంది.",2023-08-15T07:28:30.8,2023,8
TELANGANA,BHADRADRI KOTHAGUDEM,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,pmkisan tractor yojana scheme,CONTACT CSC MAO ,2023-08-15T07:33:04.16,2023,8
TELANGANA,KUMARAMBHEEM ASIFABAD,KERAMERI,NA,HORTICULTURE,Vegetables,Beans ,	Plant Protection	,LEAF EATING CATERPILLER IN BEANS ,--RECOMMENDED TO SPRAY  CHLORPYRIFOS  (CORABON/PREDATOR) 500 ML/200 LITRES OF WATER / ACRE,2023-08-15T07:38:03.39,2023,8
TELANGANA,MAHABUBABAD,KURAVI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం పడే అవకాశం ఉంది. ,2023-08-15T07:41:17.66,2023,8
TELANGANA,KAMAREDDY,MADNUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER IN YOUR AREA AND  CHANCE OF RAIN
మీ ప్రాంతం లో మబ్బులు పాటి వర్షం పడే అవకాశం ఉంటుంది.",2023-08-15T07:46:55.297,2023,8
TELANGANA,MAHABOOBNAGAR,NAWABPET,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం ఎండా మబ్బులుగా ఉంటుంది కానీ జల్లులు పడే అవకాశం కలదు.,2023-08-15T07:55:58.763,2023,8
