StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Cereals,1075,22,asked about weed management in maize,sugested to spray atrazine 800g/acre,2012-10-02T09:57:00,2012,10
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,HORTICULTURE,Vegetables,Drum Stick,93,ASKED ABOUT DRUMSTICK MANAGEMENT,NA,2012-10-02T10:16:00,2012,10
ANDHRA PRADESH,CHITTOOR,NINDRA,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-10-02T10:16:00,2012,10
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-10-02T11:09:00,2012,10
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,Vegetables,Drum Stick,78,asked about drumstick varieties,gien information as per data,2012-10-02T11:37:00,2012,10
ANDHRA PRADESH,KRISHNA,CHATRAI,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-10-02T12:19:00,2012,10
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Cereals,1137,3,asked about control of leaf folder in rice,suggested to spray acephate@1.5gm or chloropyriphos@2.5ml per liter water,2012-10-02T12:19:00,2012,10
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,0,asked about weather data,given as per ap agris net,2012-10-02T12:24:00,2012,10
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,NA,HORTICULTURE,Vegetables,1280,0,asked about chilli leaf curling,zolone 400ml per acre,2012-10-02T12:24:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,KAKINADA RURAL,NA,AGRICULTURE,Cereals,1137,0,asked about fertilization in rice,given information as per data,2012-10-02T12:24:00,2012,10
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,Weather,asked about weather report,60% chance of rainfall,2012-10-01T11:24:00,2012,10
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,ANIMAL HUSBANDRY,Animal,964,45,asked about veterinary help line number,veterinary help line number-04023311720,2012-10-01T11:37:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,20,asked about control of zinc deficiency in rice,suggested that spraying of Znso4 2gm per liter water for zinc deficiency,2012-10-01T12:18:00,2012,10
ANDHRA PRADESH,Y S R ,MYDUKUR,NA,HORTICULTURE,Condiments and Spices,Saffron,102,asked about control of rhizome rot in turmeric,suggested to use potash and neem powder fertilizers,2012-10-02T06:22:00,2012,10
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,Cereals,1137,0,asked about rice hispa control,recommended chlorpyriphos,2012-10-02T07:31:00,2012,10
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about cotton sucking pests control,recommended acephate,2012-10-02T07:31:00,2012,10
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,Others,Others,29,asked about rainfall effect on spraying,no rainfall should be there minimum 2 days,2012-10-02T07:39:00,2012,10
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,29,asked about tipburn in rice,suggest to spray multi k 5g per lit,2012-10-02T07:39:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",40,asked about ow feed,given information as per the data,2012-10-02T07:39:00,2012,10
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,asked about control of sucking pest in cotton,control of sucking pest in cotton-spraying of monocrotophas 1.6 ml/lit water or acephate@1.5gm per liter water,2012-10-02T08:08:00,2012,10
ANDHRA PRADESH,GUNTUR,ATCHEMPET,NA,AGRICULTURE,Cereals,1137,1,asked about rice sowing season,suggested for july sowings in telangana region,2012-10-02T08:08:00,2012,10
ANDHRA PRADESH,PRAKASAM,MADDIPADU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,asked about control of sucking pest in cotton,control of sucking pest in cotton-spraying of monocrotophas 1.6 ml/lit water or acephate@1.5gm per liter water,2012-10-30T06:23:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,KOTHAPETA,NA,AGRICULTURE,Cereals,1137,3,asked about control of leaf folder in rice,suggested to spray acephate@1.5gm or chloropyriphos@2.5ml per liter water,2012-10-30T06:42:00,2012,10
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,AGRICULTURE,Cereals,1137,0,asked about rice blast,suggest to spray tricychlozole 0.6ml per lit,2012-10-30T07:01:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,0,asked about rice bph,recommended to spray ethofenprox 300ml per acre,2012-10-30T07:01:00,2012,10
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),20,asked about nutrient management in cotton,suggested to spray formula-4 or max@5gm per liter water,2012-10-30T08:09:00,2012,10
ANDHRA PRADESH,KRISHNA,MUSUNURU,NA,AGRICULTURE,Cereals,1137,3,asked about control of rice gundhi bug in rice,suggested to spray malathion@2ml or chloropyriphos@2.5 ml per liter water,2012-10-26T07:50:00,2012,10
ANDHRA PRADESH,EAST GODAVARI,MALIKIPURAM,NA,AGRICULTURE,Cereals,1137,3,asked about control of leaf folder in rice,suggested to spray acephate@1.5gm or chloropyriphos@2.5ml per liter water,2012-10-26T08:01:00,2012,10
ANDHRA PRADESH,KRISHNA,MUDINEPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),26,asked about control of flower drop in cotton,suggested to spray planofix 3ml/10lit of water,2012-10-26T08:01:00,2012,10
ANDHRA PRADESH,SRIKAKULAM,0   ,NA,AGRICULTURE,Cereals,1137,0,white fly damage in rice,acephate 2ml/lt water,2012-10-26T08:16:00,2012,10
ANDHRA PRADESH,NELLORE,DAKKILI,NA,AGRICULTURE,Pulses,1037,0,weedicides for grams,mannual management,2012-10-26T08:21:00,2012,10
ANDHRA PRADESH,VIZIANAGARM,RAMABHADRAPURAM,NA,HORTICULTURE,Vegetables,1280,76,asked about control of sucking pest in chillies,suggested to spray acephate@1.5gm per liter water,2012-10-26T09:03:00,2012,10
ANDHRA PRADESH,SRIKAKULAM,RANASTALAM,NA,AGRICULTURE,Cereals,1137,3,asked about control of blast in rice,suggested to spray tricyclozole@06gm or  kasuga mysin@2.5ml/lit water,2012-10-26T09:03:00,2012,10
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,asked about fertilizers in ground nut,recommended super+potash,2012-10-26T09:06:00,2012,10
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,0,asked about weather report,information given as per AGRISNET Website,2012-10-26T09:06:00,2012,10
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,fertilizer dosage,spray of urea,2012-10-28T09:38:00,2012,10
