StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,CHITTOOR,YERRAVARIPALEM,NA,HORTICULTURE,Vegetables,Tomato,0,leaf miner,"DICHLOROVAS (NUVAN, DOOM, FUME, LAVA) 250 ML PER  ACRE",2013-07-30T19:52:01,2013,7
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),	Plant Protection	,asked about bacterial blight,spray coc+plantomycin,2013-07-30T20:54:16,2013,7
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Cultural Practices,asked about good growth,spray 19:19:19,2013-07-30T21:00:25,2013,7
ANDHRA PRADESH,ANANTPUR,KALYANDRUG,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,asked about rootrottening,spray coc,2013-07-30T16:14:11,2013,7
ANDHRA PRADESH,KURNOOL,KALLUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,sucking pest,"MONOCROTOPHOS(NUVACRON, PHOSKIL, LUPHOS) 400 ML PER ACRE",2013-07-30T16:27:08,2013,7
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,akumudatha,"CHLORPYRPHOS(KORBAN, DURSBAN, LETHAL, CLASSIC, RADAR) 500 ML PER ACRE  &#3093;&#3149;&#3122;&#3147;&#3120;&#3146;&#3114;&#3144;&#3120;&#3135;&#3115;&#3134;&#3128;&#3149;(&#3093;&#3147;&#3120;&#3134;&#3116;&#3134;&#3112;&#3149; , &#3110;&#3137;&#3120;&#3149;&#3128;&#3116;&#3134;&#3112;&#3149;, &#3122;&#3136;&#3108;&#3122;&#3149; , &#3093;&#3149;&#3122;&#3134;&#3128;&#3135;&#3093;&#3149;, &#3120;&#3134;&#3105;&#3134;&#3120;&#3149; ) &#3119;&#3142;&#3093;&#3134;&#3120;&#3093;&#3137; 500 &#3086;&#3074;&#8204;&#3086;&#3122;&#3149;  200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",2013-07-30T16:44:07,2013,7
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,NA,HORTICULTURE,Vegetables,Bottle Gourd ,0,yellowing of leaves,urea 10 gm/ltr,2013-07-30T16:52:09,2013,7
ANDHRA PRADESH,ANANTPUR,BUKKAPATNAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,reddining of lea,spray of zinc 2 grams per litre,2013-07-30T17:09:11,2013,7
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,reddening of leaves,megnisium sulphate 10 gm/ltr,2013-07-30T17:50:23,2013,7
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,nutrients,multi k 800 grm /acre,2013-07-30T17:54:22,2013,7
ANDHRA PRADESH,Y S R ,SAMBEPALLE,NA,HORTICULTURE,Vegetables,Tomato,0,fertilizers,20 kg n per dose,2013-07-30T18:07:11,2013,7
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,aphids,"MONOCROTOPHOS(NUVACRON, PHOSKIL, LUPHOS) 400 ML PER ACRE",2013-07-30T18:11:19,2013,7
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,aphids,"IMIDACHLOPRID(CONFIDOR, TATAMIDA , VICTOR ,ATOM  ) 50 ML PER ACRE",2013-07-30T18:15:51,2013,7
ANDHRA PRADESH,GUNTUR,MUPPALLA,NA,HORTICULTURE,Flowers,Rose,0,fertilizers,100 grams of nitrogen,2013-07-30T18:29:59,2013,7
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,spots on leaves,"CARBENDAZIM (BAVISTIN, DEROSAL, CARBENDAZIM) 200 GRAMS PER ACRE",2013-07-30T18:34:27,2013,7
ANDHRA PRADESH,ANANTPUR,ATMAKUR,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),0,subsidy seed,consult a.o,2013-07-30T18:57:24,2013,7
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,availability of sprinklers,suggest him to contact ao,2013-07-30T19:35:25,2013,7
ANDHRA PRADESH,CHITTOOR,SODAM,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,leaf folding,spray acephate,2013-07-31T09:45:08,2013,7
ANDHRA PRADESH,Y S R ,RAYACHOTY,NA,AGRICULTURE,Millets,Maize (Makka),0,weedicide in maize,spraying of atrazine 800 grms to 1200 grms/acre	&#3077;&#3103;&#3149;&#3120;&#3100;&#3135;&#3112;&#3149; 800&#3095;&#3149;&#3120;&#3134;&#3118;&#3137;&#3122;&#3137;/&#3086;&#3093;&#3120;&#3134;&#3112;&#3135;&#3093;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;,2013-07-31T10:24:43,2013,7
ANDHRA PRADESH,ANANTPUR,BUKKAPATNAM,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,asked about control of caterpillar in ground nut,spraying of prophinophas 2 ml/lit water,2013-07-10T08:49:50,2013,7
ANDHRA PRADESH,PRAKASAM,KURICHEDU,NA,AGRICULTURE,Others,Others,0,asked about organic farming,given information,2013-07-10T09:14:45,2013,7
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,cotton redmite greenfly,"monocrotophos+imidachloprid,water1:4",2013-07-10T09:14:58,2013,7
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,asked about weed contol in ground nut,spraying of pendimethalin @ 1.5 lit/ac,2013-07-10T09:16:54,2013,7
ANDHRA PRADESH,GUNTUR,MACHERLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,COTTON DIED OF LEVES,PHORAte 10kg/acre,2013-07-10T10:00:11,2013,7
ANDHRA PRADESH,PRAKASAM,KURICHEDU,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),0,sucking pest,monocrotophos 1.6ml + acephate 1gr per lit,2013-07-10T10:41:45,2013,7
ANDHRA PRADESH,NELLORE,PELLAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,paddy seath blight,propiconaZOLE 1ml/li,2013-07-10T10:53:44,2013,7
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,NA,HORTICULTURE,Vegetables,Dolichos Bean,0,asked about control of flower drop in bean,spraying of micronutrient mixture @ 5g/lit,2013-07-10T12:08:01,2013,7
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,contol of thrips,IMIDACHLOPRID 50 ML PER ACRE,2013-07-10T12:16:27,2013,7
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,HORTICULTURE,Plantation Crops,Teak,0,teak varieties,given number,2013-07-10T12:23:03,2013,7
ANDHRA PRADESH,ANANTPUR,CHENNEKOTHAPALLE,NA,HORTICULTURE,Vegetables,Tomato,0,nutrients,multi k 800grms/acre,2013-07-10T12:56:32,2013,7
ANDHRA PRADESH,Y S R ,KODUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,zinc deficiency,spray of zinc sulphate 2 grams per litre,2013-07-03T06:44:27,2013,7
ANDHRA PRADESH,ANANTPUR,BRAHMASAMUDRAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,sucking pests,imidachloprid 50-60 ml per acre,2013-07-03T07:13:09,2013,7
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,HORTICULTURE,Vegetables,Beans ,0,sowing time,july,2013-07-03T07:47:50,2013,7
