StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Others,Others,0,weather report,chances of rains,2013-10-27T10:24:08,2013,10
ANDHRA PRADESH,PRAKASAM,DARSI,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,zn deficiency,znso4,2013-10-27T10:39:52,2013,10
ANDHRA PRADESH,Y S R ,RAYACHOTY,NA,HORTICULTURE,Vegetables,Tomato,0,tomato,planofix,2013-10-27T11:12:25,2013,10
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,NA,HORTICULTURE,Vegetables,Chillies,0,root rot in chilli,blitox 600 grams per acre,2013-10-27T11:29:22,2013,10
ANDHRA PRADESH,KURNOOL,NANDYAL,NA,HORTICULTURE,Condiments and Spices,Turmeric,	Plant Protection	,Mg defecienc,MgSo4 10g urea 2g per liter water,2013-10-27T11:38:26,2013,10
ANDHRA PRADESH,PRAKASAM,KURICHEDU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,COTTON,UREA 30KG,2013-10-27T11:39:21,2013,10
ANDHRA PRADESH,PRAKASAM,DARSI,NA,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),0,WEEDISIDE,"2,4-D   400 GRAMS/ACRE",2013-10-27T11:41:42,2013,10
ANDHRA PRADESH,PRAKASAM,CHIMAKURTHI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,COTTON,FARMULA 4,2013-10-27T12:03:41,2013,10
ANDHRA PRADESH,CHITTOOR,PUNGANUR,NA,AGRICULTURE,Others,Others,0,weather report,thanks for calling,2013-10-27T12:08:38,2013,10
ANDHRA PRADESH,PRAKASAM,KONAKANAMITTLA,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),0,PLANT HOPPERS,CONFIDOR 50 ML FOR ACRE,2013-10-27T12:16:52,2013,10
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,NA,HORTICULTURE,Vegetables,Chillies,0,yellowing of leaves,urea spray 20g /lt,2013-10-27T12:39:44,2013,10
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,0,weather report,CHANCES OF RAINS   &#3125;&#3120;&#3149;&#3127;&#3134;&#3122;&#3137; &#3114;&#3105;&#3143; &#3077;&#3125;&#3093;&#3134;&#3128;&#3074; &#3081;&#3074;&#3110;&#3135;,2013-10-27T13:01:49,2013,10
ANDHRA PRADESH,NELLORE,CHEJERLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,sucking pest,polo spraying,2013-10-27T16:27:35,2013,10
ANDHRA PRADESH,Y S R ,KALASAPADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,paddy pests,tokin or appalaud or glamar,2013-10-27T16:34:28,2013,10
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Others,Others,0,weather report,no rains,2013-10-27T16:39:18,2013,10
ANDHRA PRADESH,VIZIANAGARM,SRUNGAVARAPUKOTA,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,cater pillars,"CHLORPYRPHOS(KORBAN, DURSBAN, LETHAL, CLASSIC, RADAR) 500 ML PER ACRE  &#3093;&#3149;&#3122;&#3147;&#3120;&#3146;&#3114;&#3144;&#3120;&#3135;&#3115;&#3134;&#3128;&#3149;(&#3093;&#3147;&#3120;&#3134;&#3116;&#3134;&#3112;&#3149; , &#3110;&#3137;&#3120;&#3149;&#3128;&#3116;&#3134;&#3112;&#3149;, &#3122;&#3136;&#3108;&#3122;&#3149; , &#3093;&#3149;&#3122;&#3134;&#3128;&#3135;&#3093;&#3149;, &#3120;&#3134;&#3105;&#3134;&#3120;&#3149; ) &#3119;&#3142;&#3093;&#3134;&#3120;&#3093;&#3137; 500 &#3086;&#3074;&#8204;&#3086;&#3122;&#3149;  200 &#3122;&#3136;&#3103;&#3120;&#3149;&#3122;&#3137; &#3112;&#3136;&#3103;&#3135;&#3122;&#3147; &#3093;&#3122;&#3135;&#3114;&#3135; &#3114;&#3135;&#3098;&#3135;&#3093;&#3134;&#3120;&#3136; &#3098;&#3143;&#3119;&#3134;&#3122;&#3135;",2013-10-27T16:43:08,2013,10
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,good growth,multi k 1 kg/ac	&#3118;&#3122;&#3149;&#3103;&#3136; &#3093;&#3142; 1 &#3093;&#3143;&#8204;&#3100;&#3135;/&#3087;&#3093;&#3120;&#3149;,2013-10-27T16:50:44,2013,10
ANDHRA PRADESH,SRIKAKULAM,REGIDI AMADALAVALASA,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,crop falling,thanks for caling,2013-10-27T16:54:59,2013,10
ANDHRA PRADESH,ANANTPUR,KANEKAL,NA,AGRICULTURE,Others,Others,0,weather report,chances of showers     &#3100;&#3143;&#3122;&#3149;&#3122;&#3137;&#3122;&#3137; &#3114;&#3105;&#3143; &#3077;&#3125;&#3093;&#3134;&#3128;&#3074; &#3081;&#3074;&#3110;&#3135;,2013-10-27T16:57:06,2013,10
ANDHRA PRADESH,Y S R ,DUVVUR,NA,HORTICULTURE,Condiments and Spices,Turmeric,	Plant Protection	,turmeric,propiconazole 2ml/l,2013-10-27T17:09:41,2013,10
ANDHRA PRADESH,PRAKASAM,ADDANKI,NA,HORTICULTURE,Vegetables,Chillies,0,wilt,coc + plastamysin,2013-10-27T17:25:24,2013,10
ANDHRA PRADESH,ANANTPUR,BRAHMASAMUDRAM,NA,AGRICULTURE,Others,Others,Weather,weather in ananthapur,no rains from tommorrow,2013-10-27T17:35:28,2013,10
ANDHRA PRADESH,CHITTOOR,GURRAMKONDA,NA,AGRICULTURE,Cereals,Paddy (Dhan),0,green cater pillar,cloripyriphos 2.5ml/lit,2013-10-27T17:43:12,2013,10
