StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,ANANTPUR,KAMBADUR,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,farmer asked about leaf curl management in tomato,"RECOMMENDED TO SPRAY DIMETHOATE  (ROGORE) 400ML /200 LITRES OF WATER /ACRE 
 డైమిథోయేట్  400 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2021-06-11T08:31:36.35,2021,6
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER INFORMATION : 
CLOUDY WEATHER , CHANCE OF SHOWERS  IN YOUR AREA 
మీ ప్రాంతం లో వాతావరణం మబ్బులుగా ఉంటుంది , జల్లులు పడే అవకాశం కలదు
",2021-06-11T08:33:59.573,2021,6
ANDHRA PRADESH,KRISHNA,KODURU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T08:44:31.957,2021,6
ANDHRA PRADESH,KRISHNA,KODURU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T08:44:39.397,2021,6
ANDHRA PRADESH,ANANTPUR,GUMMAGATTA,NA,AGRICULTURE,Others,Others,Government Schemes,"PM KISAN SAMMAN NIDHI SCHEME 
",--Either details are not registered in the portal or rejected due to wrong details.,2021-06-11T08:50:15.053,2021,6
ANDHRA PRADESH,ANANTPUR,D.HIREHAL,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Nutrient Management,Farmer asked query on Nutrient Management in pigeon pea,"RECOMMENDED TO SPRAY FORMULA-4 600 GRAMS/200 LITER OF WATER/ ACRE ఫార్ములా -4 600 గ్రాములు  / 200 లీటరు నీటికి కలిపి పిచికారీ చేయండి 
RECOMMENDED TO SPRAY NPK 19-19-19 MIXTURE  5 GRAMS/1 LITRE OF WATER స్ప్రే  NPK 19-19-19 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండ",2021-06-11T13:15:08.237,2021,6
ANDHRA PRADESH,NELLORE,KOVUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT PM KISAN SAMMAN NIDHI,"PLESE CONTACT YOUR NEAR BY COMMON SERVICE CENTER (CSC) WITH UPDATED AADHAR CARD ,LAND RECORDS, BANK PASSBOOK",2021-06-11T13:30:55.147,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T09:32:43.877,2021,6
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.

",2021-06-11T10:13:41.17,2021,6
ANDHRA PRADESH,VIZIANAGARM,BOBBILI,NA,AGRICULTURE,Others,Others,Government Schemes,"PM KISAN SAMMAN NIDHI SCHEME
",--Either details are not registered in the portal or rejected due to wrong details.,2021-06-11T10:17:19.353,2021,6
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T10:26:17.96,2021,6
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan scheme,--FTO is generated and Payment confirmation is pending,2021-06-11T10:30:15.567,2021,6
ANDHRA PRADESH,EAST GODAVARI,PITHAPURAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది,వర్షం పడే అవకాశం లేదు
",2021-06-11T10:32:05.187,2021,6
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,HORTICULTURE,Fruits,Citrus,Nutrient Management,Farmer asked query on disease management cancer management in citrus,"--RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  (BLUE COPPER) 600  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

RECOMMENDED TO SPRAY  Plantomycin 50 Gms / 200 LITRES OF WATER / ACRE ",2021-06-11T10:38:11.12,2021,6
ANDHRA PRADESH,KRISHNA,MYLAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది & వర్షం పడే అవకాశం ఉంది,2021-06-11T10:42:11,2021,6
ANDHRA PRADESH,KURNOOL,KOWTHALAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Cultural Practices,farmer asked about nursery management in paddy,"recommended to go for summer ploughing and apply 5 to 10 T OF FYM , and irrigate the field with 5-10 cm of water and go for puddling . Prepare nursery with 10 m length and 1 m width in the puddled field
seed rate for transplanting is 20-25 kg per acre , before going for sowing in the nursery treat the seeds with carbendism  @ 2.5 g per KG of seeds",2021-06-11T11:14:32.713,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,farmer asked about nutrient management in cotton ,"recommended to apply 60 kg N , and 24 kg  K at 30 ,60 , and 90 days after sowing in 3 splits ,  P @ 24 kg  should be applied at the time of last ploughing 

",2021-06-11T12:21:06.087,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,FERTILIZER MANAGEMENT IN GROUNDNUT ?,RECOMMENDED TO APPLY ZYPSUM 200 KG/ ACRE.,2021-06-11T12:39:03.473,2021,6
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,NA,FISHERIES,Marine,Marine,Fishery Mechanization,Farmer asked query on fisheries information?,Recommended to fisheries toll free number- 18004253453,2021-06-11T12:44:57.02,2021,6
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,NA,AGRICULTURE,Others,Others,Cultural Practices,Farmer asked query on Agriculture department AO contact number,"--8331056804, 8331056802  recommeded to contact AO number",2021-06-11T12:01:18.14,2021,6
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Nutrient management in Groundnut?,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER/ ACRE 
పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
",2021-06-11T11:34:28.32,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.
",2021-06-11T08:19:02.163,2021,6
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది",2021-06-11T08:45:06.883,2021,6
ANDHRA PRADESH,VISAKHAPATNAM,NATHAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan scheme,"5th installment payment stoped by state on request of Districts
recommended to contact pm kisan help line no 01124300606 , 155261",2021-06-11T08:58:33.03,2021,6
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,AGRICULTURE,Green Manure,Sunnhemp (Patua),Cultural Practices,FARMER ASKED QUERY ON SUNHEMP SOWING TIME?,RECOMMENDED TO  SUNHEMP SOWING TIME - JUNE 1 ST WEEK  BEFORE MAIN CROP CULTIVATION IN FIELD,2021-06-11T09:11:03.103,2021,6
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,farmer asked about nutrient management in cotton,"recommended to apply 60 KGs of NITROGEN  and 24 KGs of  PHOSPHORUS and 24 KGs of POTASH
 apply total P  at the time of last ploughing and N , K  at 30 , 60 and 90 days after sowing ",2021-06-11T09:19:14.55,2021,6
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ  ప్రాంతం లో ఈ రోజు  ఉరుములు కూడిన వర్షం కలిగే అవకాశం కలదు,2021-06-11T09:23:13.223,2021,6
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,NA,AGRICULTURE,Green Manure,Dhaincha,Sowing Time and Weather,farmer asked about sowing of dhaincha in up land fields as green manure ,recommended to go for sowing of dhaincha and trample it during  last ploughing when crop attains nearly flowering stage and apply SSP for better decomposing of green manure,2021-06-11T09:38:04.083,2021,6
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.

",2021-06-11T10:14:49.59,2021,6
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2021-06-11T10:15:19.39,2021,6
ANDHRA PRADESH,Y S R ,VEERABALLI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT PM KISAN SCHEME,"--8th installment payment stoped by state on request of District
recommended to contact mandal agriculture officer or contact pm kisan help line no 011 24300606 , 155261",2021-06-11T10:25:06.637,2021,6
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,HORTICULTURE,Fruits,Citrus,Nutrient Management,FARMER ASKED NUTRIENT MANAGEMENT IN CITRUS ?,--RECOMMENDED TO SPRAY NPK 19-19-19 MIXTURE 5 GRAMS/1 LITRE OF WATER స్ప్రే  NPK 19-19-19 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి ,2021-06-11T10:31:57.28,2021,6
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది,వర్షం పడే అవకాశం లేదు
",2021-06-11T10:32:43.3,2021,6
ANDHRA PRADESH,WEST GODAVARI,AKIVIDU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Soil Health Card,FARMER ASKED QUERY ON SOIL TEST LAB?,"KVK Address	Krishi Vigyan Kendra, Venkataramannagudem
Contact details	Dr K Karunasree, Head KVK, Contact No.: +91-7382633692
Landline No	0124-2764907",2021-06-11T10:36:55.303,2021,6
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,NA,AGRICULTURE,Others,Others,Government Schemes,"PM KISAN SAMMAN NIDHI SCHEME
","PFMS / Bank Status: Correction is pending at state  PM-Kisan Helpline No. 155261 / 011-24300606, 011-23381092",2021-06-11T10:53:21.4,2021,6
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2021-06-11T10:59:25.77,2021,6
ANDHRA PRADESH,EAST GODAVARI,SAKHINETIPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT PM KISAN SCHEME?," PLESE CONTACT YOUR NEAR BY COMMON SERVICE CENTER (CSC) WITH UPDATED AADHAR CARD ,LAND RECORDS, BANK PASSBOOK
",2021-06-11T11:01:27.78,2021,6
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan scheme,recommended to contact mee seva or visit  www.pmkisan.gov.in ,2021-06-11T11:02:15.14,2021,6
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది,2021-06-11T11:02:36.437,2021,6
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T11:08:11.96,2021,6
ANDHRA PRADESH,Y S R ,VEMULA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.

",2021-06-11T12:24:52.41,2021,6
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,NA,FISHERIES,Inland,Fresh Water,Water Testing for Fish Production,farmer asked query on  fisheries information?,recommended to fisheries toll free number- 18004251188,2021-06-11T12:38:45.41,2021,6
ANDHRA PRADESH,KURNOOL,HALAHARVI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query on Government SCHEME,"	8331057521	Kurnool	G.RUFUS RONALD	MAO Halaharvi	Halaharvi
8331057415	Kurnool	Smt.U.Umamaheswaramma (FAC)	JDA, KNL

",2021-06-11T12:45:35.24,2021,6
ANDHRA PRADESH,GUNTUR,MUPPALLA,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan scheme,--FTO is generated and Payment confirmation is pending,2021-06-11T12:46:34.847,2021,6
ANDHRA PRADESH,KURNOOL,PEDDAKADABUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది",2021-06-11T13:10:59.883,2021,6
ANDHRA PRADESH,KURNOOL,KODUMUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది
",2021-06-11T13:13:57.41,2021,6
ANDHRA PRADESH,Y S R ,CUDDAPAH,NA,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Farmer asked query on Nutrient Management in brinjal- flower drop control,"--RECOMMENDED TO SPRAY NAPTHALIN ACETIC ACID (PLANOFIX)50 ML/ 200 LITRES OF WATER /ACRE   పూత పిందె రాలకుండా -నాప్తలీన్ అసిటిక్ ఆసిడ్(ప్లానోఫిక్స్ ) 50 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి 1 ఎకరా కు పిచికారి చేయాలి 
RECOMMENDED TO SPRAY BORAX 3 GRAMS/1 LITRE OF WATER",2021-06-11T13:46:29.95,2021,6
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),Seeds,FARMER ASKED ABOUT SUNFLOWER SEEDS,"Programme Coordinator Krishi Vigyan Kendra,PO. Reddipalli,Bukkarayasumdram Mandal,Distt-Anantapur
Contact details	Dr M. JOHNSON, Head KVK, Contact No.: +91-9989623825
Landline No	08554-200418",2021-06-11T13:52:53.07,2021,6
ANDHRA PRADESH,PRAKASAM,MARTUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM  KISAN SCHEME?, Either details are not registered in the portal or rejected due to wrong details.,2021-06-11T11:29:33.633,2021,6
ANDHRA PRADESH,ANANTPUR,PUTLUR,NA,AGRICULTURE,Others,Others,Government Schemes,"PM KISAN SAMMAN NIDHI SCHEME
","FTO is generated and Payment confirmation is pending
",2021-06-11T11:39:48.62,2021,6
ANDHRA PRADESH,ANANTPUR,SINGANAMALA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather, THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది..,2021-06-11T12:06:43.167,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది ",2021-06-10T11:29:44.25,2021,6
ANDHRA PRADESH,GUNTUR,ATCHEMPET,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,varieties of black gram ,"ఎల్.బి.జి-20(తేజ),టి.9,ఎల్.బి.జి.-623(లా౦ 623) ,డబ్ల్యు .బి.జి.-26(వరంగల్-26),పి.బి.జి.-1",2021-06-11T07:01:40.28,2021,6
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2021-06-11T07:09:49.25,2021,6
ANDHRA PRADESH,KURNOOL,OWK,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,FARMER ASKED QUERY ON BLACK GRAM VARIETIES?,"--RECOMMENDED TO  BLACK GRAM VARIETIES:LBG 752,AND PU-31 ETC",2021-06-11T07:13:19.553,2021,6
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.
",2021-06-11T07:28:31.63,2021,6
ANDHRA PRADESH,CHITTOOR,GUDUPALLE,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,farmer asked about nutrients for better fruit setting in mango,RECOMMENDED TO SPRAY AMBITION @250 ML PER ACRE/200 LIT OF WATER,2021-06-11T07:46:59.267,2021,6
ANDHRA PRADESH,NELLORE,KODAVALUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.
",2021-06-11T07:47:27.61,2021,6
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Varieties,FARMER  ASKED QUERY ON REDGRAM VARIETIES?,"RECOMMENDED TO RED GRAM VARIETIES- LRG- 30, 38,42 AND LAKSHMI AND ABHYA",2021-06-11T08:02:50.373,2021,6
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Cultural Practices,FARMER ASKED QUERY ON ON GREEN GRAM SOWING TIME?,RECOMMENDED TO GREEN GRAM SOWING TIME- JUNE 15 TO JULY 15 TH,2021-06-11T08:04:47.623,2021,6
ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,"FARMER ASKING QUERY ON Red rot management in Sugarcane?
","Regional Agricultural Research Station in Anakapalle phone number-9989625216. BCT-KVK, Eco Rejuvenation Centre, Haripuram - 531061, Rambilli Mandal, Visakhapatnam Dist. Contact details Dr K Sailaja, Head KVK, Contact No.: +91-9492832116 Landline No 08924-253850",2021-06-11T06:33:35.127,2021,6
ANDHRA PRADESH,NELLORE,BALAYAPALLE,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,farmer asked about leaf eating caterpillar management in bhindi,"RECOMMENDED TO SPRAY EMAMECTIN BENZOATE (PROCLAIM) 90 GRAMS /150 LITRES OF WATER / ACRE  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి (OR)

RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/200 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",2021-06-11T06:51:23.733,2021,6
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.
",2021-06-11T07:28:41.923,2021,6
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,వర్షం పడే అవకాశం ఉంది.
",2021-06-11T07:41:31.65,2021,6
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,2021-06-11T07:43:28.32,2021,6
ANDHRA PRADESH,Y S R ,KAMALAPURAM,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,farmer asked about sowing time of green gram and black gram,recommended to go for sowing of green gram and  black gram in the months of JUNE to JULY,2021-06-11T07:50:18.15,2021,6
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,NA,FISHERIES,Marine,Marine,Water Testing for Fish Production,water testing for production , recommended to contact  fisheries number 08518-277290,2021-06-11T07:57:39.307,2021,6
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది",2021-06-11T08:03:53.96,2021,6
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,HORTICULTURE,Vegetables,Chillies,Cultural Practices,FARMER ASKED QUERY ON CHILLI VARIETIES?,"RECOMMNEDED TO CHILLI VARITIES: G3, BHAGYA LAKSHMI,SINDHUR, ANDHRA JYOTHI 
  AVG. YIELD- 30 TO 35 QUINTAL PER ACRE",2021-06-11T12:09:56.997,2021,6
ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,NA,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Cultural Practices,FARMER ASKED ABOUT SOWING TIME OF PEARL MILLET?,JUNE TO JULY IS RIGHT TIME FOR SOWING OF  PEARL MILLET .,2021-06-11T12:31:43.973,2021,6
