StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,Pulses,1037,6,asked about marketrates,recommended from agrisnet,2012-03-28T14:19:00,2012,3
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Cereals,1137,3,asked about control of climbing cutworm,recommended to spray monocrotophos 1.6ml/lit,2012-03-28T14:19:00,2012,3
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Vegetables,Tomato,76,asked about control of upward curling,recommended to spray fipronil 2.5ml/lit,2012-03-28T14:19:00,2012,3
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,AGRICULTURE,Others,Others,0,asked about vegetables sowing time,recommended upto march,2012-03-28T15:08:00,2012,3
ANDHRA PRADESH,NELLORE,GUDUR,NA,HORTICULTURE,Fruits,8101,0,asked about chini micronutrients deficiency,recommended multi K,2012-03-28T15:08:00,2012,3
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,Fruits,1268,0,asked about to plant weeds in mango trees,recommended not to do like that,2012-03-28T16:16:00,2012,3
ANDHRA PRADESH,Y S R ,BRAHMAMGARIMATHAM.,NA,AGRICULTURE,Others,Others,0,asked about cucumber flower drop control,recommended planofix 2.5ml/10lt of water,2012-03-28T16:35:00,2012,3
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Others,Others,0,asked about tractor subsidy,given ag eng implements number,2012-03-28T18:48:00,2012,3
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,Cereals,1137,0,asked about fertilizer doses,recommended from panchangam,2012-03-28T18:48:00,2012,3
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,Control of ground nut rust,mancojeb 400gr /200 lit water,2012-03-29T10:11:00,2012,3
ANDHRA PRADESH,EAST GODAVARI,GOLLAPROLU,NA,HORTICULTURE,Fruits,Mango,0,control of stone weevil,spraying of penthion 1ml/ lit water,2012-03-29T10:33:00,2012,3
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,HORTICULTURE,Vegetables,Onion,0,asked about onion root rot control,recommended coc 3g/lt,2012-03-29T11:34:00,2012,3
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,NA,AGRICULTURE,Others,Others,0,asked about usage of rice grains after damage of crop,information passed,2012-03-29T11:34:00,2012,3
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,0,asked about technical information,given agri engineering implemantation number,2012-03-29T15:39:00,2012,3
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,0,asked about control of zinc def,recommended to spray zinc sulfate 2ml/lit,2012-03-29T15:39:00,2012,3
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Vegetables,1280,0,ASked about  chilli wrinkling,recommended dimethote 2ml/lit,2012-03-29T16:03:00,2012,3
ANDHRA PRADESH,Y S R ,0   ,NA,HORTICULTURE,Vegetables,Ridge Gourd,0,asked about marketrates,recommended from agrisnet,2012-03-29T18:19:00,2012,3
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,AGRICULTURE,Others,Others,0,asked about mushroom cultivation and subsidy,recommended to contact 04024015011,2012-03-31T13:05:00,2012,3
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,HORTICULTURE,Vegetables,1282,0,asked about bhendi sowing time,recommended upto march,2012-03-31T13:05:00,2012,3
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,HORTICULTURE,Vegetables,Chillies,0,asked about  chilli leaf spot control,recommended mancozeb,2012-03-31T13:05:00,2012,3
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,AGRICULTURE,Fodder Crops,Napier Grass,1,asked abt cultivation details of fodder grass,information is given as per panchangam,2012-03-24T09:05:00,2012,3
ANDHRA PRADESH,Y S R ,0   ,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),0,information reg fertilizer dosage in sun flower,information is given as per panchangam,2012-03-24T09:05:00,2012,3
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,HORTICULTURE,Vegetables,Others,74,asked abt sowing season of different vegetable crop,information is given as per panchangam,2012-03-24T09:05:00,2012,3
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Fruits,1268,75,control of fruit drop in mango,spraying of planofix 3ml/10li water,2012-03-24T14:37:00,2012,3
ANDHRA PRADESH,Y S R ,0   ,NA,HORTICULTURE,Flowers,Lilliums,0,asked about control of diseases,recommended furadon granuals,2012-03-24T14:37:00,2012,3
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",0,information reg sowing season of sun flower,information is given as per panchangam,2012-03-24T14:37:00,2012,3
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,Sugar and Starch Crops,Sunnhemp (Patua),0,asked about control of zinc def,recommended to spray zinc salfate 2ml/lit,2012-03-24T14:37:00,2012,3
