StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,cotton sucking pest,acephate 1.5 gm in 1 lit of water,2012-08-21T17:41:00,2012,8
ANDHRA PRADESH,Y S R ,KONDAPURAM,NA,HORTICULTURE,Condiments and Spices,Coriander,0,asked about sowing tine of coriander,oct 15 to nov 15,2012-08-21T17:57:00,2012,8
ANDHRA PRADESH,ANANTPUR,MADAKASIRA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),20,asked about control of nutrient management in groundnut,suggested to spray multi-k@10gm per liter water,2012-08-22T06:41:00,2012,8
ANDHRA PRADESH,ANANTPUR,RODDAM,NA,AGRICULTURE,Cereals,1075,3,asked about control of shoot borer in maize,suggested to apply carbofuran 3G granules  3acres per acre,2012-08-22T06:41:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,ASKED ABOUT SUCKING PEST DAMAGE IN COTTON,NA,2012-08-22T07:11:00,2012,8
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,0,ASKED ABOUT FERTILIZATION IN RICE,GIVEN INFORMATION AS PER DATA,2012-08-22T07:11:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,Vegetables,Tomato,0,ASKED ABOUT TOMATO VARIETIES,GIVEN INFORMATION,2012-08-22T07:11:00,2012,8
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about irrigation and fertilization in cotton,given information as per data,2012-08-22T07:11:00,2012,8
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,AGRICULTURE,Cereals,1075,5,asked about sweet corn varieties,"sweet corn varieties-Madhuri, Priya",2012-08-22T08:25:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-08-22T08:36:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,6,asked about ap market information,given contact details of ap marketing dept.,2012-08-21T14:29:00,2012,8
ANDHRA PRADESH,KRISHNA,NUZVID,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,herbicide in cotton,Quizalophos ethyl @ 400 ml in 200lit of water,2012-08-21T15:00:00,2012,8
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,asked about control of sucking pest in cotton,control of sucking pest in cotton-spraying of monocrotophas 1.6 ml/lit water or acephate@1.5gm per liter water,2012-08-22T11:12:00,2012,8
ANDHRA PRADESH,GUNTUR,VINUKONDA,NA,HORTICULTURE,Vegetables,1280,74,asked about chillies sowing season,suggested for july sowings,2012-08-22T11:12:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,"asked about management of mites in cotton		
and management of thrips in greengram","suggested to  provide immediately after soil application of urea						
suggested to spray prophinophos",2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,NA,AGRICULTURE,Others,Others,Weather,asked about weather report,suggested as per ap agris net,2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Vegetables,Dolichos Bean,99,flower and fruit drop in dolichos,suggested naphthalene acetic acid @ 10 ppm,2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,weather	report of kurnool,given as  information as per weather report in APAGRISNET,2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Others,Others,22,asked about weedicide in empty field,suggest him glycene 2lit per acre,2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,AGRICULTURE,Others,Others,Fertilizer Use and Availability,asked about boran application in  plamoil,suggest him 50-100g per plant,2012-08-22T11:15:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,0,weather report,tonight 60% chance of rain,2012-08-26T15:26:00,2012,8
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),29,magnicium defficiency in cotton,spray MgSO4 10 G/LITER WATER,2012-08-25T10:40:00,2012,8
ANDHRA PRADESH,ANANTPUR,KALYANDRUG,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-08-25T11:45:00,2012,8
ANDHRA PRADESH,Y S R ,GOPAVARAM,NA,HORTICULTURE,Vegetables,1280,0,sucking pest in chilly,imidachlorpid 17.8% S.L. 50 ml in 200 lit of water,2012-08-25T17:27:00,2012,8
ANDHRA PRADESH,ANANTPUR,YELLANUR,NA,HORTICULTURE,Vegetables,7905,0,water melon,NA,2012-08-25T17:27:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),0,red gram sowing time,sep 15 th to oct 15 th,2012-08-25T18:11:00,2012,8
ANDHRA PRADESH,Y S R ,KALASAPADU,NA,HORTICULTURE,Condiments and Spices,Saffron,0,asked about turmeric market price,given information as per data,2012-08-22T10:27:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,0,Soil test,consult AO,2012-08-21T18:41:00,2012,8
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,NA,HORTICULTURE,Vegetables,Tomato,0,asked all the details of tomato,explained about it 040-24018016,2012-08-21T19:50:00,2012,8
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Fruits,Banana,102,asked about nutrient management in banana,suggested to spray multi-k@10gm per liter water,2012-08-20T06:18:00,2012,8
ANDHRA PRADESH,GUNTUR,GURAZALA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,cotton sucking pest,acetamaprid 20% 40 gm,2012-08-25T18:35:00,2012,8
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,NA,AGRICULTURE,Cereals,1137,22,asked about weed management in rice,sugested to spray bis pyrithioback sodium 100-120 ml per acre,2012-08-26T10:10:00,2012,8
ANDHRA PRADESH,ANANTPUR,GUNTAKAL,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),5,asked about sunflower varieties,"KBSH-1,Nosh-1,DRSH-1-600 kg/acre",2012-08-26T11:36:00,2012,8
ANDHRA PRADESH,WEST GODAVARI,UNGUTURU,NA,AGRICULTURE,Cereals,1137,0,zn deficiency,znso4 2 gm in 1 lit of water,2012-08-22T13:51:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,Weather,weather report  of kurnool,given report   as per APAGRISNET,2012-08-22T14:17:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",29,asked about castor varities suitablefor their local area,suggest to  grow kranthi,2012-08-22T21:54:00,2012,8
ANDHRA PRADESH,Y S R ,LINGALA,NA,AGRICULTURE,Others,Others,29,asked about weed control in fallow lands,suggested to spray glyphosate@2 lit per acre,2012-08-23T06:32:00,2012,8
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about control mesures for root rot in cotton,suggested to apply copper oxy cloride 3g/1 lit of water,2012-08-23T06:56:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,cotton sucking pest,acephate @ 1.5g/lt of waetr,2012-08-25T15:13:00,2012,8
ANDHRA PRADESH,KRISHNA,0   ,NA,HORTICULTURE,Vegetables,1279,76,stembore in brinjal,spray profinophos 2.5 ml/liter water.,2012-08-25T15:16:00,2012,8
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,HORTICULTURE,Vegetables,1280,75,asked about chilli nursery management,INFORMATION GIVEN AS PER DATA,2012-08-25T07:29:00,2012,8
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,Others,Others,29,asked about weed mangement in  barren lands,suggested tospray glyphosate@2lit acre,2012-08-25T07:29:00,2012,8
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,AGRICULTURE,Others,Others,29,askeda bout compatability of coc and dimethioate,suggested to not to spray,2012-08-25T07:29:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),22,asked about weed management in cotton,suggested tio spray quizalophaphythyl@ 400ml/200 lit water,2012-08-25T07:29:00,2012,8
ANDHRA PRADESH,0   ,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,asked about control of helicoverpa in cotton,suggested to spray prophinophos@2ml/lit,2012-08-25T07:29:00,2012,8
ANDHRA PRADESH,CHITTOOR,VAYALPAD,NA,AGRICULTURE,Cereals,1137,0,rice varities,"MTU-1010, 1001",2012-08-22T17:57:00,2012,8
ANDHRA PRADESH,PRAKASAM,ONGOLE,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,fertilizer in groundnut,The fertilizer dose was given according to panchangam,2012-08-22T17:57:00,2012,8
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,HORTICULTURE,Vegetables,1280,0,control of root rot in chilli,spraying of coc 3grm/litre water,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,AGALI,NA,HORTICULTURE,Fruits,Marigold,0,control of leaf eating caterpillar in marigold,spraying of chloropyriphas 2.5ml/litre water,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,control of sucking pest in cotton,spraying of monocrotophas 1.6 ml/litre water,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about weed control in cotton 2 months after planting,information is given as per panchangam,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,HORTICULTURE,Fruits,1268,0,asked about cultivation details of mango,information is given as per panchangam,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Cereals,1137,0,control of stem borer in rice,spraying of cartahydrachloride 2 grm/lit water,2012-08-22T20:44:00,2012,8
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,cotton sucking pest,acephate 1.5 gm in 1 lit of water,2012-08-21T17:04:00,2012,8
ANDHRA PRADESH,KURNOOL,KOWTHALAM,NA,AGRICULTURE,Others,Others,0,asked about waeather forcast,no raine,2012-08-26T06:55:00,2012,8
ANDHRA PRADESH,Y S R ,LINGALA,NA,AGRICULTURE,Others,Others,0,asked about direct sowing of crop,sugested direct sowing,2012-08-26T08:12:00,2012,8
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,Cereals,1075,0,asked about fertilization in maize,"recommended 180-200 kg n, 60 p, 50 kgk",2012-08-26T08:12:00,2012,8
ANDHRA PRADESH,GUNTUR,DURGI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,asked about fertilizer management in cotton,"suggested that for cotton hybrids 105kg urea+150kg super phosphate+40kg potash should be apllied.150kg super phosphate should be applied at the time of last ploughing,urea+potash should be applied in 3split doses 35kg urea+15kg potash in each dose at 30,60,90 days after sowing",2012-08-26T08:26:00,2012,8
ANDHRA PRADESH,EAST GODAVARI,ATREYAPURAM,NA,AGRICULTURE,Others,Others,29,asked about weather data,given as per ap agris net,2012-08-26T08:42:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,HORTICULTURE,Vegetables,1280,76,asked about control of sucking pest in chiilies,suggested to spray dimethioate@2.5ml per liter water,2012-08-26T08:42:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,Vegetables,Tomato,0,early blight in tomato,"mancozeb 
3 gm",2012-08-26T18:59:00,2012,8
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,0,weather report,18001801717,2012-08-26T19:40:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-08-27T06:26:00,2012,8
ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,NA,AGRICULTURE,Cereals,1137,20,asked about control of wild boar,given information as per data,2012-08-27T06:26:00,2012,8
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,AGRICULTURE,Others,Others,0,asked about weedmanagement in barraon land,sugeted to apply gliphosate 2 lit/ac,2012-08-27T06:27:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),26,askedabout flower drop in cotton,SUGGEST HIM TO SPRAY PLANOFIX 2.5ML PER 10LIT,2012-08-30T08:47:00,2012,8
ANDHRA PRADESH,PRAKASAM,INKOLLU,NA,HORTICULTURE,Vegetables,Cluster Bean,Fertilizer Use and Availability,"ASKED ABOUT FERTILIZER APPLICATION IN Chow
chow",RECOMMENDED AS PER DATA,2012-08-30T08:47:00,2012,8
ANDHRA PRADESH,ANANTPUR,ATMAKUR,NA,AGRICULTURE,Others,Others,0,asked about weather forcast,no raine,2012-08-30T09:17:00,2012,8
ANDHRA PRADESH,GUNTUR,BELLAMKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about controlmesurs of rootrot in cotton,sugested to spry copperoxycloride 3g/1 lit of water,2012-08-30T09:17:00,2012,8
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,asked about intercroping in cotton,"intercrop with soyabean,blackgram,greengram 1:1&inter crop with redgram 1:4",2012-08-30T09:17:00,2012,8
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,asked about controlmesures for spodoptera damage in groundnut,sugester to spry prophanophose 2ml/1lit of water,2012-08-30T09:17:00,2012,8
ANDHRA PRADESH,PRAKASAM,0   ,NA,HORTICULTURE,Vegetables,Others,102,asked about cluster beans for gum varieties,given gum varieties and suggested it may not be edible,2012-08-29T17:41:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,control of aphids in cotton,spraying of monocrotophas 1.6 ml/lit water,2012-08-29T17:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,HORTICULTURE,Vegetables,2108,0,conterol of fruit borer in tomato,spraying of prorhinophas 2 ml/litre water,2012-08-29T17:44:00,2012,8
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,HORTICULTURE,Vegetables,2108,0,control of leaf minor in tomato,spraying of dichlorovas 1.25 ml/litre water,2012-08-29T17:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,29,asked about weather report,given information as per data ap agris net,2012-08-29T18:32:00,2012,8
ANDHRA PRADESH,Y S R ,0   ,NA,HORTICULTURE,Vegetables,1279,102,asked about fruit drop in brinjal,suggest him to spray planofix 2ml per lit,2012-08-29T18:36:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),22,weed management in groundnut after 35 days of sowing,suggested to do intercultural practices with gorruu,2012-08-31T10:44:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,HORTICULTURE,Vegetables,Tomato,99,flower drop in tomato,suggested naphthalene acetic acid @ 10ppm,2012-08-31T10:44:00,2012,8
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",3,red hairy caterpillar management in castor,suggested chloripyriphos @ 2.5ml/lit water,2012-08-31T10:44:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,Weather,weather report of kurnool,given information as per APAGRISNET,2012-08-31T10:44:00,2012,8
ANDHRA PRADESH,KRISHNA,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),0,"spodoptera, wilt in cotton",spinosad 0.3ml/lt,2012-08-31T11:30:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,HORTICULTURE,Condiments and Spices,Turmeric,0,disease in in turmeric,propiconazole1ml/lt,2012-08-31T11:39:00,2012,8
ANDHRA PRADESH,NELLORE,KOTA,NA,HORTICULTURE,Vegetables,1279,76,asked about control of fruit borer in brinjal,spraying of prophinophos@2 ml/lit water,2012-08-31T12:52:00,2012,8
ANDHRA PRADESH,GUNTUR,AMARAVATHI,NA,HORTICULTURE,Vegetables,1280,75,asked about control of stem rot in chillies,suggested to spray mancozeb or carbendizam @2.5gm per liter water,2012-08-31T12:52:00,2012,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Vegetables,2114,0,YVMV in cucurbits,NA,2012-08-31T08:48:00,2012,8
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,asked about fertilizer management in cotton,"suggested that for cotton hybrids 105kg urea+150kg super phosphate+40kg potash should be apllied.150kg super phosphate should be applied at the time of last ploughing,urea+potash should be applied in 3split doses 35kg urea+15kg potash in each dose at 30,60,90 days after sowing",2012-08-30T10:34:00,2012,8
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,asked about weather data,given as per ap agris net,2012-08-30T11:00:00,2012,8
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Others,Others,22,asked about weed management in barren lands,suggested to spray glyphosate@2lit per acre,2012-08-30T11:48:00,2012,8
ANDHRA PRADESH,Y S R ,KODUR,NA,HORTICULTURE,Vegetables,Curry Leaf,76,asked about control of fruit borer in cucurbits,suggested to spray prophinophos or chloropyriphos@2.5ml per liter water,2012-08-30T11:59:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,HORTICULTURE,Vegetables,1280,0,curling of leaves,acephate,2012-08-29T19:33:00,2012,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Vegetables,2108,76,fruit borer damage intomato,prophenophos @ 2ml/lt of waetr,2012-08-29T21:11:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,AGRICULTURE,Others,Others,Weather,asking weather,information given accordingly.,2012-08-29T21:14:00,2012,8
ANDHRA PRADESH,ANANTPUR,GOOTY,NA,HORTICULTURE,Vegetables,Onion,0,control of caterpillar in onion,spraying of prophinophas 2ml/litre water,2012-08-29T21:14:00,2012,8
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Vegetables,1280,0,asked about controlmesures in redmite damage in chilly,sugested to spry dichopal 5ml/1lit of water,2012-08-30T06:55:00,2012,8
ANDHRA PRADESH,PRAKASAM,PARCHUR,NA,AGRICULTURE,Others,Others,0,asked about power of glycel on soils,recommended upto month,2012-08-30T07:30:00,2012,8
ANDHRA PRADESH,GUNTUR,NADENDLA,NA,AGRICULTURE,Cereals,1137,21,"asked about 2,4-d sodiumsalt dosage",suggest him 500g per acre,2012-08-30T07:48:00,2012,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,Cereals,1137,0,asking about herbicide in rice ?,"recommended
2,4-D sodium salt 500 g/acre",2012-08-30T17:08:00,2012,8
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,HORTICULTURE,Vegetables,1280,0,asked about chilli nursary damage,spray COC 3 g/liter water,2012-08-30T18:28:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,0,asked control of wild bores,NA,2012-08-30T18:28:00,2012,8
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,HORTICULTURE,Vegetables,Others,0,"oil palm 
fertilizer recommendation","2nd year- urea 1740, single super phosphate 2500 and muriate of potash 1333 and 250gm per tree and 3 rd year - 2610 urea , single super phosphate  3750 and muriate of potash 2000 and 500 gm of magnesium suplhate",2012-08-30T19:40:00,2012,8
ANDHRA PRADESH,EAST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,0,rat control,explained how can it be controlled by poison baiting 08819-246735,2012-08-31T17:22:00,2012,8
ANDHRA PRADESH,PRAKASAM,CHIRALA,NA,AGRICULTURE,Others,Others,0,mushroom cultivation,040-24015011 etn 376,2012-08-31T18:05:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,0,sucking pest in cotton,imidachlorpid 17.8 % S.L 50 ml,2012-08-31T18:05:00,2012,8
ANDHRA PRADESH,CHITTOOR,0   ,NA,HORTICULTURE,Fruits,Banana,78,asked about banana varieties,G-9 variety is suggestable,2012-08-20T11:40:00,2012,8
ANDHRA PRADESH,VISAKHAPATNAM,0   ,NA,AGRICULTURE,Others,Others,Soil Testing,asked about soil testing,TOLD THE PROCEDURE FOR COLLECTION OF SOIL SAMPLE AND ALSO SUGGESTED TO CONSULT MANDAL AGRIL.OFFICER,2012-08-20T12:13:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Others,Others,29,asked about weed control in turmeric,suggested for manual control of instead of chemical control,2012-08-20T12:42:00,2012,8
ANDHRA PRADESH,VIZIANAGARM,0   ,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),29,YVMV in cotton,controlling of sucking seed acephate 1.5g/lt,2012-08-21T11:13:00,2012,8
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,Cereals,1137,0,control of zinc defiency in rice,spraying of zinc sulphate 2 grm/lit water,2012-08-16T10:33:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Others,Others,Weather,asked about weather information,information is given as per data,2012-08-16T10:46:00,2012,8
ANDHRA PRADESH,ANANTPUR,0   ,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,control of leaf caterpillar in ground nut,spraying of monocrotophas 1.6 ml/lit water,2012-08-16T10:46:00,2012,8
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,Others,Others,0,asked about weather information,information is given as per data,2012-08-16T10:46:00,2012,8
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),3,asked about control of sucking pest in cotton,control of sucking pest in cotton-spraying of monocrotophas 1.6 ml/lit water or acephate@1.5gm per liter water,2012-08-15T08:25:00,2012,8
ANDHRA PRADESH,KRISHNA,VATSAVAI,NA,AGRICULTURE,Cereals,1137,22,asked about weed management in rice,"rice-weed management-suggested to apply 4 kilos butachlor+  4kilos 2,4-D +20 kilos sand per acre after 4 to 5 days of transplanting",2012-08-15T09:10:00,2012,8
ANDHRA PRADESH,GUNTUR,PEDAKURAPADU,NA,HORTICULTURE,Vegetables,1280,93,asked about chilli nursery management,INFORMATION GIVEN AS PER DATA,2012-08-16T08:39:00,2012,8
ANDHRA PRADESH,PRAKASAM,0   ,NA,AGRICULTURE,Cereals,1137,20,asked about control of zinc deficiency in rice,suggested that spraying of Znso4 2gm per liter water for zinc deficiency,2012-08-16T09:19:00,2012,8
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,NA,HORTICULTURE,Vegetables,Greater Yam,0,availability of the seeds of gourds,040-24018016,2012-08-05T10:41:00,2012,8
ANDHRA PRADESH,ANANTPUR,BUKKARAYASAMUDRAM,NA,HORTICULTURE,Vegetables,1280,0,to  get flowering in chilli,recommended to apply potash fertilizers,2012-08-05T11:09:00,2012,8
ANDHRA PRADESH,PRAKASAM,VOLETIVARI PALEM,NA,AGRICULTURE,Others,Others,0,asked about live fenceing and biodesiel,NA,2012-08-05T11:24:00,2012,8
ANDHRA PRADESH,ANANTPUR,PENUKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),0,leaffold damage in groundnut,suggested to spray monocrotophos 320ml/200lt of water,2012-08-01T17:15:00,2012,8
ANDHRA PRADESH,PRAKASAM,KORISAPADU,NA,AGRICULTURE,Others,Others,0,asked about soiltesting laboratory adress&phone num,"Assistant Director of Agriculture, (Soil Testing Laboratory), Sankshema Complex, Nera Pragathi Bhavan, Ongole-523001, Prakhasham District. contact num 08592-281425",2012-08-02T06:45:00,2012,8
ANDHRA PRADESH,WEST GODAVARI,0   ,NA,AGRICULTURE,Cereals,1137,Fertilizer Use and Availability,asked about application of complex fertlizers in paddy 20 dats after transplanting,suggested to not to use complex fertlizers and advised them to apply srtaight ferilizers,2012-08-02T06:56:00,2012,8
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,AGRICULTURE,Cereals,1137,Fertilizer Use and Availability,asked about whitening of leaves in paddy,suggested to apply 20 gm annabedi + 3 gm  citric acid per lit water,2012-08-02T06:56:00,2012,8
ANDHRA PRADESH,GUNTUR,0   ,NA,HORTICULTURE,Vegetables,1280,0,asked about down ward curling of leaves,sugested to spray dicofol 5g/lt,2012-08-02T07:13:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),0,asked about sunflower cultivation practices,given information,2012-08-02T07:13:00,2012,8
ANDHRA PRADESH,0   ,0   ,NA,AGRICULTURE,Pulses,Peas (field peas/ garden peas/matar),29,asked about herbicides in beans,suggested to spray pendimethalin @ 1-1.25 lt /acer,2012-08-01T13:56:00,2012,8
ANDHRA PRADESH,KURNOOL,0   ,NA,AGRICULTURE,Cereals,1137,29,zn def in paddy,suggested to spray Znsulphate 2g/lt,2012-08-01T14:05:00,2012,8
